,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,17580.0,11907.0,8017.0,65.0,43.0,186.0,91.0,34.0,157.0,98.0,1709.0,873.0,7825.0,131.0,35.0,1069.0,1683.0,9799.0,3572.0,140.0
folA_1_56_B_MM11,10082.0,24116.0,9090.0,83.0,23.0,148.0,161.0,26.0,1675.0,408.0,2022.0,1069.0,10039.0,404.0,161.0,693.0,2515.0,7917.0,3512.0,345.0
folA_1_56_B_MM14,7221.0,11748.0,20538.0,152.0,222.0,42.0,315.0,32.0,2666.0,205.0,2971.0,1039.0,10008.0,50.0,26.0,699.0,4910.0,11466.0,4325.0,169.0
folA_1_56_B_MM2,49.0,59.0,23.0,454.0,26.0,28.0,32.0,26.0,6.0,8.0,6.0,10.0,31.0,9.0,3.0,69.0,40.0,26.0,5.0,55.0
folA_1_56_B_MM3,16.0,33.0,9.0,24.0,86.0,23.0,17.0,14.0,42.0,20.0,5.0,6.0,76.0,6.0,2.0,103.0,28.0,18.0,3.0,25.0
folA_1_56_B_MM6,58.0,326.0,209.0,54.0,16.0,154.0,46.0,29.0,5.0,25.0,54.0,9.0,50.0,32.0,3.0,155.0,51.0,33.0,19.0,53.0
folA_1_56_B_MM9,123.0,74.0,73.0,30.0,16.0,43.0,295.0,21.0,7.0,19.0,11.0,26.0,67.0,30.0,4.0,123.0,76.0,59.0,30.0,71.0
folA_1_56_C,31.0,37.0,7.0,8.0,13.0,8.0,11.0,65.0,5.0,20.0,3.0,13.0,12.0,17.0,1.0,60.0,18.0,22.0,4.0,15.0
folA_3_242_B_MM3,348.0,3537.0,5338.0,49.0,24.0,38.0,21.0,23.0,5046.0,229.0,1987.0,491.0,6061.0,54.0,35.0,638.0,1197.0,8704.0,2267.0,1197.0
folA_3_242_C,77.0,241.0,345.0,46.0,10.0,32.0,15.0,14.0,811.0,805.0,72.0,117.0,380.0,34.0,20.0,349.0,394.0,1010.0,511.0,138.0
negC_rand_42,2110.0,3102.0,2978.0,14.0,3.0,45.0,17.0,13.0,730.0,125.0,8066.0,330.0,2363.0,22.0,13.0,127.0,243.0,3270.0,1146.0,71.0
thyA_1_60_B_MM12,1920.0,1834.0,935.0,13.0,7.0,11.0,32.0,46.0,309.0,91.0,246.0,1287.0,1188.0,17.0,6.0,219.0,320.0,819.0,170.0,53.0
thyA_1_60_B_MM13,7136.0,9577.0,9778.0,28.0,27.0,47.0,166.0,104.0,2047.0,156.0,2335.0,1080.0,17220.0,122.0,25.0,711.0,1012.0,6629.0,2886.0,104.0
thyA_1_60_B_MM2,57.0,130.0,52.0,41.0,36.0,30.0,33.0,28.0,32.0,65.0,14.0,23.0,64.0,327.0,31.0,165.0,98.0,57.0,26.0,48.0
thyA_1_60_C,39.0,35.0,27.0,23.0,21.0,40.0,15.0,11.0,11.0,20.0,13.0,13.0,18.0,18.0,147.0,86.0,53.0,25.0,16.0,52.0
thyA_3_233_B_MM4,595.0,450.0,365.0,80.0,101.0,107.0,132.0,79.0,146.0,191.0,127.0,129.0,684.0,118.0,64.0,2866.0,1070.0,2376.0,1362.0,366.0
thyA_3_233_B_MM5,2175.0,2491.0,1894.0,55.0,43.0,65.0,75.0,39.0,554.0,324.0,118.0,450.0,762.0,87.0,33.0,675.0,4217.0,7836.0,3706.0,212.0
thyA_3_233_B_MM6,7373.0,9664.0,7152.0,45.0,29.0,112.0,49.0,297.0,2026.0,609.0,1833.0,766.0,3545.0,42.0,36.0,453.0,2800.0,21960.0,4532.0,147.0
thyA_3_233_B_MM7,4064.0,3433.0,3219.0,10.0,18.0,19.0,22.0,13.0,1875.0,226.0,848.0,437.0,2592.0,18.0,14.0,238.0,1061.0,2989.0,7115.0,93.0
thyA_3_233_C,228.0,196.0,188.0,92.0,56.0,186.0,65.0,46.0,658.0,160.0,138.0,86.0,204.0,72.0,31.0,786.0,606.0,2170.0,546.0,1801.0
