,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,538.0,72.0,37.0,27.0,22.0,44.0,42.0,13.0,25.0,29.0,13.0,16.0,95.0,20.0,32.0,210.0,77.0,64.0,36.0,75.0
folA_1_56_B_MM11,64.0,447.0,43.0,24.0,22.0,31.0,28.0,14.0,20.0,32.0,12.0,16.0,47.0,46.0,43.0,152.0,113.0,37.0,23.0,115.0
folA_1_56_B_MM14,43.0,51.0,282.0,36.0,33.0,19.0,27.0,6.0,18.0,23.0,9.0,8.0,31.0,26.0,10.0,107.0,61.0,42.0,13.0,50.0
folA_1_56_B_MM2,29.0,29.0,18.0,224.0,11.0,25.0,14.0,17.0,7.0,12.0,6.0,7.0,13.0,6.0,9.0,63.0,31.0,20.0,6.0,37.0
folA_1_56_B_MM3,22.0,19.0,8.0,14.0,143.0,13.0,21.0,20.0,6.0,10.0,4.0,6.0,17.0,9.0,7.0,67.0,25.0,14.0,0.0,19.0
folA_1_56_B_MM6,44.0,33.0,25.0,23.0,17.0,192.0,31.0,24.0,8.0,18.0,4.0,4.0,22.0,16.0,2.0,87.0,79.0,48.0,11.0,48.0
folA_1_56_B_MM9,60.0,34.0,26.0,20.0,15.0,39.0,236.0,15.0,13.0,14.0,3.0,5.0,40.0,18.0,9.0,75.0,50.0,26.0,4.0,47.0
folA_1_56_C,19.0,15.0,11.0,15.0,6.0,10.0,9.0,103.0,6.0,5.0,5.0,4.0,9.0,11.0,2.0,28.0,20.0,17.0,2.0,27.0
folA_3_242_B_MM3,29.0,36.0,35.0,29.0,18.0,29.0,15.0,15.0,255.0,28.0,11.0,10.0,65.0,26.0,11.0,164.0,65.0,44.0,7.0,61.0
folA_3_242_C,33.0,51.0,23.0,25.0,13.0,15.0,13.0,20.0,10.0,238.0,13.0,9.0,27.0,15.0,6.0,119.0,87.0,32.0,14.0,44.0
negC_rand_42,16.0,15.0,11.0,10.0,1.0,10.0,11.0,3.0,5.0,12.0,97.0,2.0,9.0,9.0,0.0,45.0,19.0,28.0,4.0,18.0
thyA_1_60_B_MM12,21.0,13.0,9.0,7.0,10.0,5.0,4.0,23.0,4.0,13.0,6.0,119.0,8.0,6.0,1.0,40.0,13.0,11.0,2.0,16.0
thyA_1_60_B_MM13,58.0,66.0,21.0,9.0,19.0,16.0,62.0,15.0,15.0,30.0,8.0,14.0,284.0,24.0,6.0,147.0,53.0,24.0,5.0,36.0
thyA_1_60_B_MM2,47.0,25.0,13.0,25.0,16.0,11.0,29.0,11.0,12.0,14.0,6.0,3.0,40.0,197.0,3.0,47.0,36.0,27.0,10.0,26.0
thyA_1_60_C,23.0,10.0,12.0,24.0,5.0,3.0,8.0,0.0,6.0,15.0,5.0,9.0,10.0,6.0,93.0,57.0,18.0,12.0,3.0,15.0
thyA_3_233_B_MM4,109.0,120.0,75.0,46.0,89.0,47.0,48.0,38.0,37.0,62.0,40.0,26.0,79.0,37.0,14.0,1150.0,175.0,159.0,17.0,123.0
thyA_3_233_B_MM5,92.0,62.0,46.0,31.0,34.0,26.0,29.0,17.0,32.0,78.0,7.0,31.0,40.0,30.0,12.0,209.0,609.0,83.0,25.0,52.0
thyA_3_233_B_MM6,48.0,32.0,50.0,18.0,17.0,19.0,17.0,30.0,10.0,21.0,7.0,24.0,22.0,19.0,4.0,106.0,90.0,402.0,22.0,64.0
thyA_3_233_B_MM7,25.0,13.0,16.0,4.0,5.0,6.0,3.0,4.0,6.0,8.0,0.0,5.0,13.0,6.0,3.0,36.0,25.0,16.0,120.0,12.0
thyA_3_233_C,65.0,61.0,50.0,89.0,35.0,121.0,30.0,31.0,46.0,62.0,15.0,15.0,53.0,34.0,23.0,362.0,96.0,77.0,18.0,715.0
