,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,642.0,104.0,48.0,43.0,20.0,38.0,29.0,49.0,23.0,44.0,17.0,51.0,50.0,33.0,6.0,206.0,92.0,72.0,30.0,89.0
folA_1_56_B_MM11,117.0,521.0,51.0,30.0,47.0,35.0,55.0,26.0,27.0,49.0,43.0,28.0,58.0,42.0,11.0,148.0,123.0,65.0,22.0,99.0
folA_1_56_B_MM14,41.0,47.0,373.0,22.0,22.0,28.0,56.0,34.0,15.0,49.0,2.0,25.0,30.0,22.0,12.0,160.0,86.0,52.0,14.0,72.0
folA_1_56_B_MM2,42.0,23.0,9.0,256.0,13.0,37.0,26.0,19.0,20.0,18.0,8.0,11.0,36.0,13.0,5.0,82.0,45.0,27.0,12.0,39.0
folA_1_56_B_MM3,22.0,24.0,14.0,24.0,188.0,13.0,19.0,12.0,8.0,21.0,3.0,15.0,22.0,12.0,8.0,87.0,36.0,13.0,8.0,22.0
folA_1_56_B_MM6,37.0,37.0,25.0,45.0,10.0,282.0,27.0,41.0,11.0,38.0,6.0,10.0,31.0,19.0,6.0,103.0,70.0,28.0,8.0,84.0
folA_1_56_B_MM9,40.0,26.0,18.0,24.0,20.0,47.0,298.0,26.0,12.0,30.0,20.0,13.0,29.0,11.0,7.0,133.0,70.0,22.0,19.0,58.0
folA_1_56_C,25.0,21.0,3.0,20.0,11.0,11.0,14.0,223.0,10.0,9.0,5.0,7.0,12.0,8.0,2.0,42.0,38.0,9.0,1.0,30.0
folA_3_242_B_MM3,54.0,41.0,29.0,23.0,9.0,36.0,19.0,31.0,420.0,18.0,11.0,22.0,34.0,21.0,10.0,147.0,83.0,53.0,18.0,65.0
folA_3_242_C,42.0,31.0,19.0,51.0,23.0,20.0,23.0,56.0,26.0,319.0,4.0,15.0,26.0,23.0,9.0,204.0,79.0,31.0,18.0,70.0
negC_rand_42,18.0,19.0,15.0,16.0,7.0,12.0,22.0,5.0,4.0,23.0,147.0,3.0,15.0,7.0,5.0,49.0,22.0,13.0,8.0,17.0
thyA_1_60_B_MM12,22.0,21.0,42.0,11.0,8.0,16.0,5.0,9.0,6.0,10.0,3.0,101.0,36.0,5.0,3.0,75.0,31.0,23.0,5.0,19.0
thyA_1_60_B_MM13,50.0,36.0,34.0,41.0,29.0,20.0,52.0,17.0,15.0,34.0,11.0,29.0,369.0,20.0,6.0,130.0,75.0,23.0,12.0,84.0
thyA_1_60_B_MM2,32.0,27.0,24.0,30.0,18.0,16.0,20.0,29.0,18.0,28.0,3.0,8.0,24.0,208.0,10.0,67.0,46.0,41.0,7.0,37.0
thyA_1_60_C,13.0,14.0,22.0,20.0,15.0,7.0,5.0,7.0,3.0,16.0,2.0,3.0,16.0,15.0,116.0,42.0,21.0,16.0,3.0,20.0
thyA_3_233_B_MM4,133.0,101.0,87.0,60.0,71.0,163.0,47.0,99.0,40.0,121.0,66.0,28.0,135.0,39.0,18.0,1281.0,191.0,138.0,31.0,113.0
thyA_3_233_B_MM5,87.0,76.0,67.0,58.0,26.0,37.0,40.0,31.0,15.0,63.0,11.0,33.0,62.0,40.0,21.0,184.0,650.0,66.0,25.0,80.0
thyA_3_233_B_MM6,71.0,35.0,28.0,20.0,20.0,23.0,29.0,32.0,11.0,58.0,6.0,32.0,39.0,24.0,9.0,135.0,99.0,426.0,24.0,58.0
thyA_3_233_B_MM7,32.0,13.0,12.0,6.0,15.0,12.0,11.0,39.0,5.0,9.0,9.0,6.0,11.0,5.0,2.0,27.0,38.0,19.0,150.0,14.0
thyA_3_233_C,73.0,77.0,63.0,51.0,49.0,48.0,42.0,90.0,41.0,93.0,24.0,20.0,66.0,25.0,22.0,249.0,128.0,106.0,47.0,887.0
