,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,12159.0,4951.0,3238.0,83.0,43.0,117.0,121.0,108.0,248.0,338.0,909.0,558.0,3642.0,1845.0,965.0,10988.0,5536.0,3360.0,1175.0,5605.0
folA_1_56_B_MM11,4416.0,15063.0,4303.0,85.0,115.0,99.0,158.0,67.0,1295.0,409.0,1198.0,394.0,4824.0,2268.0,1198.0,11344.0,7432.0,4572.0,1358.0,4905.0
folA_1_56_B_MM14,3551.0,5188.0,13983.0,65.0,33.0,68.0,112.0,168.0,1333.0,461.0,1221.0,421.0,4902.0,3105.0,1013.0,12012.0,7244.0,3892.0,1678.0,5141.0
folA_1_56_B_MM2,58.0,74.0,45.0,344.0,10.0,26.0,27.0,25.0,15.0,33.0,6.0,14.0,43.0,165.0,61.0,378.0,188.0,86.0,31.0,208.0
folA_1_56_B_MM3,31.0,108.0,10.0,19.0,213.0,13.0,20.0,19.0,10.0,22.0,10.0,10.0,25.0,115.0,56.0,450.0,141.0,70.0,19.0,175.0
folA_1_56_B_MM6,68.0,89.0,45.0,51.0,39.0,410.0,39.0,23.0,18.0,41.0,20.0,22.0,108.0,287.0,121.0,962.0,372.0,158.0,31.0,432.0
folA_1_56_B_MM9,147.0,157.0,70.0,59.0,23.0,87.0,721.0,28.0,33.0,46.0,33.0,26.0,79.0,712.0,274.0,1968.0,561.0,128.0,64.0,1486.0
folA_1_56_C,31.0,25.0,11.0,11.0,9.0,12.0,23.0,256.0,6.0,15.0,1.0,2.0,19.0,75.0,78.0,221.0,92.0,70.0,8.0,198.0
folA_3_242_B_MM3,604.0,2931.0,3429.0,51.0,25.0,76.0,71.0,50.0,9120.0,376.0,849.0,376.0,2775.0,2003.0,1029.0,13558.0,6974.0,4681.0,1720.0,8193.0
folA_3_242_C,300.0,410.0,368.0,60.0,43.0,48.0,54.0,31.0,596.0,3266.0,94.0,77.0,483.0,2514.0,1035.0,10675.0,5250.0,1669.0,607.0,4180.0
negC_rand_42,973.0,1580.0,1222.0,31.0,9.0,30.0,57.0,27.0,488.0,177.0,5004.0,163.0,1390.0,602.0,418.0,3110.0,1582.0,1228.0,472.0,1851.0
thyA_1_60_B_MM12,851.0,638.0,483.0,14.0,10.0,19.0,17.0,13.0,153.0,107.0,211.0,1211.0,443.0,353.0,193.0,1341.0,585.0,614.0,65.0,839.0
thyA_1_60_B_MM13,3612.0,4002.0,3413.0,88.0,83.0,80.0,125.0,44.0,1590.0,489.0,1380.0,793.0,12811.0,1759.0,847.0,11762.0,5945.0,3275.0,1614.0,5039.0
thyA_1_60_B_MM2,2217.0,2362.0,1857.0,358.0,262.0,664.0,597.0,373.0,970.0,2879.0,450.0,184.0,2211.0,6012.0,1081.0,5000.0,2998.0,1665.0,632.0,2096.0
thyA_1_60_C,975.0,1277.0,1412.0,286.0,186.0,313.0,626.0,174.0,429.0,1403.0,474.0,170.0,1112.0,1125.0,3282.0,3116.0,1988.0,981.0,383.0,985.0
thyA_3_233_B_MM4,9285.0,8687.0,7432.0,533.0,482.0,984.0,1328.0,510.0,3367.0,8971.0,2552.0,826.0,9504.0,3215.0,1503.0,41179.0,13268.0,6129.0,2482.0,8375.0
thyA_3_233_B_MM5,5735.0,5936.0,4754.0,284.0,158.0,270.0,460.0,140.0,1725.0,4458.0,1524.0,479.0,5596.0,2537.0,1562.0,11636.0,21581.0,4577.0,1735.0,6341.0
thyA_3_233_B_MM6,3749.0,2757.0,1992.0,77.0,44.0,139.0,133.0,107.0,1189.0,1530.0,685.0,300.0,3025.0,1657.0,721.0,7944.0,6934.0,12845.0,984.0,4601.0
thyA_3_233_B_MM7,2165.0,2117.0,1193.0,35.0,21.0,46.0,51.0,97.0,963.0,454.0,374.0,171.0,1702.0,800.0,538.0,2568.0,2232.0,1422.0,4883.0,1864.0
thyA_3_233_C,5467.0,6753.0,6121.0,432.0,400.0,837.0,1266.0,463.0,4134.0,7960.0,2247.0,563.0,7295.0,2342.0,1654.0,19753.0,10264.0,7345.0,3527.0,29444.0
