,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2596.0,845.0,495.0,215.0,124.0,203.0,178.0,109.0,133.0,242.0,229.0,214.0,828.0,471.0,222.0,1839.0,1149.0,714.0,214.0,1350.0
folA_1_56_B_MM11,944.0,6405.0,1789.0,153.0,132.0,181.0,164.0,131.0,713.0,241.0,500.0,393.0,2545.0,1105.0,541.0,6395.0,5007.0,2434.0,605.0,3363.0
folA_1_56_B_MM14,652.0,2313.0,6908.0,145.0,91.0,165.0,182.0,235.0,711.0,275.0,603.0,491.0,2618.0,1502.0,593.0,7038.0,5253.0,2466.0,799.0,3968.0
folA_1_56_B_MM2,125.0,158.0,75.0,539.0,76.0,97.0,153.0,69.0,51.0,127.0,30.0,60.0,163.0,172.0,51.0,575.0,396.0,115.0,41.0,500.0
folA_1_56_B_MM3,115.0,79.0,73.0,162.0,302.0,67.0,134.0,82.0,34.0,46.0,22.0,18.0,99.0,69.0,55.0,500.0,277.0,113.0,24.0,222.0
folA_1_56_B_MM6,150.0,130.0,97.0,201.0,106.0,598.0,85.0,82.0,64.0,111.0,24.0,45.0,125.0,176.0,66.0,743.0,448.0,184.0,34.0,530.0
folA_1_56_B_MM9,328.0,129.0,98.0,161.0,65.0,143.0,696.0,203.0,47.0,109.0,26.0,64.0,123.0,297.0,126.0,1138.0,609.0,202.0,113.0,739.0
folA_1_56_C,80.0,31.0,32.0,43.0,9.0,15.0,20.0,381.0,16.0,31.0,10.0,30.0,29.0,49.0,52.0,219.0,157.0,65.0,25.0,193.0
folA_3_242_B_MM3,299.0,1291.0,2011.0,126.0,59.0,138.0,123.0,144.0,5376.0,336.0,530.0,387.0,1853.0,1358.0,641.0,9789.0,6126.0,3260.0,1065.0,6212.0
folA_3_242_C,230.0,276.0,207.0,218.0,89.0,150.0,75.0,110.0,433.0,2160.0,86.0,123.0,371.0,1341.0,507.0,7571.0,4120.0,1369.0,357.0,3321.0
negC_rand_42,219.0,574.0,645.0,92.0,10.0,63.0,51.0,47.0,317.0,113.0,2989.0,141.0,737.0,263.0,257.0,1979.0,1292.0,812.0,214.0,1307.0
thyA_1_60_B_MM12,335.0,475.0,329.0,41.0,30.0,36.0,29.0,21.0,186.0,100.0,163.0,935.0,414.0,227.0,210.0,1616.0,829.0,580.0,88.0,854.0
thyA_1_60_B_MM13,674.0,1790.0,2010.0,163.0,90.0,116.0,106.0,94.0,899.0,353.0,719.0,708.0,7368.0,1148.0,608.0,7469.0,4165.0,2287.0,836.0,3829.0
thyA_1_60_B_MM2,375.0,1095.0,935.0,292.0,186.0,351.0,312.0,196.0,471.0,1448.0,260.0,193.0,1495.0,3152.0,600.0,3154.0,2117.0,1039.0,320.0,1384.0
thyA_1_60_C,181.0,615.0,699.0,130.0,190.0,187.0,194.0,127.0,302.0,740.0,179.0,173.0,748.0,579.0,1792.0,2012.0,1563.0,777.0,179.0,693.0
thyA_3_233_B_MM4,1742.0,3951.0,5017.0,601.0,436.0,812.0,690.0,537.0,2640.0,5589.0,1434.0,855.0,6072.0,2386.0,1056.0,27210.0,10261.0,4719.0,1642.0,7403.0
thyA_3_233_B_MM5,1202.0,3377.0,3500.0,325.0,190.0,314.0,418.0,227.0,1343.0,3339.0,1142.0,683.0,4499.0,2398.0,1362.0,10393.0,16759.0,3755.0,1525.0,5835.0
thyA_3_233_B_MM6,781.0,1442.0,1334.0,144.0,82.0,190.0,234.0,130.0,863.0,1109.0,432.0,424.0,2472.0,1283.0,581.0,6287.0,5911.0,8472.0,705.0,4275.0
thyA_3_233_B_MM7,402.0,1002.0,727.0,73.0,64.0,61.0,58.0,98.0,573.0,290.0,221.0,214.0,1015.0,453.0,274.0,1604.0,1697.0,1075.0,2611.0,1504.0
thyA_3_233_C,1151.0,3242.0,4367.0,503.0,392.0,674.0,617.0,455.0,2696.0,5481.0,1472.0,842.0,5390.0,1660.0,1214.0,14439.0,8525.0,5502.0,2509.0,20799.0
