,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,396.0,68.0,33.0,49.0,15.0,51.0,22.0,40.0,8.0,33.0,10.0,31.0,42.0,35.0,5.0,149.0,61.0,56.0,22.0,71.0
folA_1_56_B_MM11,94.0,375.0,23.0,28.0,18.0,21.0,62.0,35.0,27.0,22.0,27.0,17.0,36.0,19.0,6.0,117.0,109.0,46.0,7.0,60.0
folA_1_56_B_MM14,35.0,34.0,226.0,18.0,14.0,9.0,43.0,35.0,10.0,28.0,2.0,19.0,23.0,14.0,10.0,131.0,49.0,44.0,15.0,37.0
folA_1_56_B_MM2,25.0,25.0,11.0,186.0,17.0,31.0,20.0,10.0,16.0,17.0,4.0,5.0,15.0,13.0,5.0,80.0,40.0,25.0,9.0,28.0
folA_1_56_B_MM3,16.0,27.0,5.0,16.0,127.0,16.0,14.0,8.0,4.0,3.0,7.0,5.0,15.0,2.0,1.0,51.0,28.0,8.0,5.0,23.0
folA_1_56_B_MM6,30.0,27.0,18.0,37.0,19.0,222.0,46.0,23.0,26.0,25.0,4.0,6.0,11.0,9.0,4.0,103.0,49.0,15.0,6.0,52.0
folA_1_56_B_MM9,44.0,45.0,12.0,32.0,11.0,35.0,237.0,15.0,7.0,19.0,8.0,6.0,25.0,16.0,11.0,119.0,69.0,28.0,8.0,51.0
folA_1_56_C,22.0,12.0,8.0,19.0,3.0,8.0,6.0,163.0,6.0,2.0,4.0,1.0,7.0,4.0,0.0,38.0,49.0,8.0,5.0,24.0
folA_3_242_B_MM3,25.0,21.0,18.0,16.0,19.0,33.0,18.0,17.0,278.0,26.0,9.0,33.0,12.0,17.0,14.0,129.0,67.0,40.0,9.0,70.0
folA_3_242_C,34.0,30.0,13.0,48.0,17.0,22.0,12.0,33.0,10.0,242.0,6.0,6.0,26.0,18.0,8.0,141.0,72.0,40.0,6.0,49.0
negC_rand_42,14.0,10.0,6.0,13.0,13.0,12.0,24.0,1.0,7.0,17.0,93.0,3.0,8.0,2.0,3.0,25.0,10.0,15.0,6.0,13.0
thyA_1_60_B_MM12,13.0,16.0,16.0,6.0,8.0,5.0,6.0,2.0,4.0,17.0,3.0,100.0,19.0,2.0,3.0,87.0,33.0,22.0,1.0,20.0
thyA_1_60_B_MM13,37.0,33.0,26.0,36.0,10.0,16.0,43.0,17.0,21.0,30.0,4.0,20.0,243.0,13.0,11.0,102.0,47.0,23.0,10.0,65.0
thyA_1_60_B_MM2,35.0,21.0,11.0,25.0,17.0,16.0,14.0,16.0,6.0,26.0,6.0,5.0,12.0,142.0,8.0,46.0,29.0,22.0,9.0,16.0
thyA_1_60_C,14.0,8.0,10.0,9.0,7.0,14.0,10.0,6.0,3.0,11.0,4.0,4.0,13.0,6.0,78.0,48.0,17.0,15.0,5.0,11.0
thyA_3_233_B_MM4,124.0,88.0,75.0,61.0,63.0,166.0,65.0,83.0,47.0,118.0,43.0,28.0,109.0,35.0,18.0,993.0,167.0,97.0,26.0,82.0
thyA_3_233_B_MM5,55.0,51.0,33.0,56.0,27.0,27.0,42.0,32.0,20.0,36.0,7.0,21.0,46.0,26.0,9.0,156.0,534.0,55.0,13.0,58.0
thyA_3_233_B_MM6,51.0,45.0,9.0,20.0,11.0,15.0,28.0,22.0,11.0,41.0,8.0,13.0,25.0,13.0,6.0,98.0,94.0,322.0,13.0,49.0
thyA_3_233_B_MM7,16.0,17.0,12.0,12.0,18.0,7.0,9.0,22.0,13.0,10.0,0.0,10.0,8.0,7.0,8.0,14.0,22.0,20.0,111.0,14.0
thyA_3_233_C,59.0,55.0,61.0,42.0,31.0,50.0,32.0,54.0,18.0,72.0,15.0,16.0,63.0,27.0,12.0,203.0,114.0,61.0,21.0,611.0
