,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,650.0,114.0,43.0,22.0,9.0,33.0,17.0,26.0,9.0,19.0,14.0,37.0,56.0,35.0,15.0,211.0,138.0,105.0,33.0,79.0
folA_1_56_B_MM11,146.0,617.0,51.0,9.0,17.0,13.0,39.0,9.0,40.0,24.0,24.0,33.0,85.0,25.0,23.0,194.0,152.0,78.0,17.0,88.0
folA_1_56_B_MM14,73.0,85.0,411.0,10.0,5.0,6.0,23.0,28.0,18.0,29.0,10.0,31.0,60.0,27.0,4.0,206.0,116.0,70.0,20.0,75.0
folA_1_56_B_MM2,30.0,4.0,2.0,122.0,9.0,10.0,15.0,3.0,5.0,7.0,1.0,2.0,10.0,13.0,4.0,62.0,35.0,22.0,8.0,41.0
folA_1_56_B_MM3,3.0,5.0,4.0,7.0,103.0,6.0,5.0,4.0,3.0,6.0,3.0,7.0,13.0,3.0,3.0,53.0,23.0,9.0,6.0,24.0
folA_1_56_B_MM6,14.0,15.0,8.0,14.0,7.0,153.0,9.0,5.0,8.0,13.0,2.0,6.0,8.0,9.0,5.0,86.0,52.0,29.0,6.0,64.0
folA_1_56_B_MM9,29.0,16.0,16.0,5.0,4.0,23.0,169.0,10.0,9.0,4.0,5.0,1.0,10.0,11.0,9.0,100.0,47.0,25.0,9.0,42.0
folA_1_56_C,10.0,9.0,5.0,7.0,4.0,3.0,2.0,145.0,2.0,2.0,0.0,0.0,3.0,6.0,1.0,24.0,32.0,10.0,3.0,33.0
folA_3_242_B_MM3,32.0,64.0,46.0,14.0,10.0,17.0,20.0,11.0,404.0,19.0,15.0,35.0,48.0,32.0,14.0,205.0,117.0,63.0,22.0,110.0
folA_3_242_C,17.0,15.0,15.0,22.0,5.0,12.0,13.0,23.0,17.0,241.0,3.0,8.0,24.0,26.0,13.0,175.0,87.0,46.0,23.0,70.0
negC_rand_42,12.0,21.0,23.0,8.0,1.0,2.0,6.0,3.0,5.0,14.0,129.0,8.0,17.0,8.0,6.0,47.0,22.0,20.0,13.0,24.0
thyA_1_60_B_MM12,32.0,27.0,22.0,7.0,4.0,7.0,4.0,0.0,4.0,7.0,7.0,149.0,29.0,10.0,7.0,107.0,41.0,28.0,2.0,26.0
thyA_1_60_B_MM13,43.0,54.0,49.0,16.0,19.0,9.0,43.0,8.0,22.0,46.0,8.0,31.0,440.0,24.0,12.0,166.0,86.0,50.0,18.0,88.0
thyA_1_60_B_MM2,37.0,28.0,20.0,27.0,26.0,20.0,27.0,23.0,17.0,39.0,4.0,8.0,29.0,224.0,15.0,73.0,57.0,44.0,7.0,29.0
thyA_1_60_C,27.0,17.0,9.0,15.0,10.0,8.0,9.0,13.0,4.0,29.0,4.0,9.0,7.0,23.0,127.0,66.0,24.0,17.0,3.0,16.0
thyA_3_233_B_MM4,207.0,113.0,117.0,62.0,54.0,244.0,82.0,105.0,49.0,182.0,73.0,31.0,168.0,51.0,26.0,1728.0,311.0,170.0,46.0,154.0
thyA_3_233_B_MM5,102.0,110.0,70.0,39.0,28.0,34.0,41.0,30.0,27.0,55.0,20.0,52.0,68.0,47.0,30.0,258.0,945.0,102.0,42.0,114.0
thyA_3_233_B_MM6,90.0,59.0,28.0,19.0,6.0,17.0,22.0,25.0,14.0,69.0,11.0,33.0,47.0,26.0,10.0,179.0,134.0,600.0,32.0,96.0
thyA_3_233_B_MM7,35.0,35.0,7.0,7.0,4.0,13.0,12.0,49.0,16.0,9.0,5.0,14.0,14.0,9.0,7.0,53.0,47.0,41.0,198.0,24.0
thyA_3_233_C,92.0,81.0,125.0,39.0,41.0,55.0,43.0,79.0,46.0,120.0,30.0,31.0,79.0,27.0,26.0,319.0,170.0,121.0,38.0,1042.0
