,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,18855.0,8052.0,4856.0,764.0,221.0,640.0,847.0,316.0,420.0,643.0,1996.0,2216.0,9581.0,521.0,197.0,8151.0,4422.0,8853.0,1827.0,1034.0
folA_1_56_B_MM11,8423.0,39043.0,10756.0,620.0,266.0,730.0,637.0,242.0,3294.0,1198.0,7160.0,6525.0,19774.0,697.0,203.0,5877.0,9150.0,13492.0,10373.0,986.0
folA_1_56_B_MM14,5709.0,16013.0,34421.0,710.0,621.0,451.0,827.0,348.0,8054.0,1381.0,4972.0,6379.0,21352.0,342.0,82.0,6172.0,14986.0,23689.0,7875.0,847.0
folA_1_56_B_MM2,631.0,611.0,201.0,2185.0,308.0,183.0,344.0,248.0,129.0,217.0,157.0,70.0,361.0,76.0,52.0,1212.0,233.0,270.0,80.0,398.0
folA_1_56_B_MM3,232.0,345.0,138.0,170.0,339.0,235.0,171.0,127.0,98.0,227.0,99.0,85.0,329.0,24.0,62.0,1239.0,204.0,122.0,16.0,198.0
folA_1_56_B_MM6,497.0,819.0,577.0,453.0,269.0,990.0,372.0,229.0,137.0,309.0,346.0,94.0,393.0,290.0,27.0,1176.0,713.0,434.0,71.0,497.0
folA_1_56_B_MM9,1241.0,744.0,336.0,426.0,187.0,711.0,1184.0,158.0,175.0,284.0,102.0,208.0,555.0,178.0,70.0,1613.0,482.0,451.0,215.0,838.0
folA_1_56_C,260.0,161.0,145.0,350.0,290.0,263.0,235.0,560.0,48.0,277.0,47.0,108.0,214.0,209.0,2.0,638.0,267.0,184.0,73.0,79.0
folA_3_242_B_MM3,1068.0,9695.0,8937.0,354.0,389.0,535.0,184.0,226.0,9424.0,1467.0,5741.0,2348.0,13750.0,394.0,84.0,5301.0,3817.0,18101.0,3308.0,2534.0
folA_3_242_C,680.0,1386.0,915.0,309.0,97.0,394.0,277.0,249.0,4391.0,2113.0,224.0,902.0,1606.0,162.0,65.0,1845.0,2072.0,1897.0,1598.0,663.0
negC_rand_42,2210.0,6690.0,3713.0,86.0,40.0,137.0,44.0,103.0,1449.0,665.0,23751.0,2076.0,5100.0,70.0,70.0,935.0,1085.0,8730.0,1492.0,352.0
thyA_1_60_B_MM12,5267.0,16309.0,3680.0,150.0,80.0,247.0,372.0,358.0,1375.0,488.0,927.0,11791.0,4895.0,199.0,3.0,2299.0,3307.0,6319.0,520.0,474.0
thyA_1_60_B_MM13,8557.0,21622.0,19116.0,405.0,150.0,455.0,818.0,316.0,9449.0,738.0,7491.0,11054.0,61811.0,378.0,130.0,3562.0,5340.0,14609.0,4324.0,638.0
thyA_1_60_B_MM2,487.0,822.0,150.0,254.0,104.0,183.0,476.0,314.0,180.0,246.0,44.0,146.0,301.0,775.0,157.0,1110.0,370.0,483.0,77.0,308.0
thyA_1_60_C,308.0,293.0,178.0,81.0,107.0,150.0,135.0,81.0,50.0,495.0,94.0,51.0,97.0,111.0,372.0,532.0,205.0,146.0,495.0,266.0
thyA_3_233_B_MM4,3431.0,3285.0,2833.0,655.0,679.0,903.0,1223.0,931.0,1891.0,1424.0,745.0,2069.0,2093.0,644.0,422.0,12425.0,7113.0,13556.0,8641.0,2521.0
thyA_3_233_B_MM5,6935.0,9620.0,6777.0,690.0,301.0,401.0,594.0,164.0,2791.0,2573.0,815.0,3088.0,3870.0,718.0,54.0,3925.0,16570.0,19399.0,9434.0,970.0
thyA_3_233_B_MM6,8687.0,26536.0,12785.0,174.0,116.0,279.0,355.0,497.0,4734.0,2517.0,4217.0,5522.0,11016.0,241.0,106.0,3715.0,10915.0,41206.0,12788.0,1393.0
thyA_3_233_B_MM7,2750.0,3508.0,3550.0,33.0,87.0,238.0,114.0,16.0,5685.0,717.0,1167.0,2268.0,11838.0,57.0,40.0,1849.0,2114.0,5261.0,8637.0,499.0
thyA_3_233_C,1351.0,1039.0,918.0,705.0,800.0,693.0,595.0,145.0,1006.0,809.0,845.0,1871.0,774.0,370.0,262.0,9002.0,4011.0,8438.0,4225.0,5674.0
