,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10363.0,4397.0,2294.0,80.0,69.0,152.0,142.0,49.0,185.0,176.0,749.0,416.0,3733.0,1726.0,1301.0,9750.0,6593.0,3724.0,1256.0,2994.0
folA_1_56_B_MM11,4660.0,9765.0,2360.0,97.0,61.0,115.0,189.0,39.0,764.0,284.0,773.0,623.0,3397.0,2038.0,780.0,10033.0,6969.0,2433.0,1253.0,3922.0
folA_1_56_B_MM14,3059.0,3417.0,6672.0,93.0,130.0,87.0,198.0,45.0,1339.0,277.0,650.0,608.0,3039.0,1647.0,923.0,7574.0,5423.0,2974.0,1103.0,3137.0
folA_1_56_B_MM2,91.0,78.0,38.0,324.0,34.0,38.0,52.0,17.0,13.0,38.0,19.0,12.0,86.0,256.0,163.0,745.0,481.0,225.0,56.0,568.0
folA_1_56_B_MM3,56.0,49.0,15.0,27.0,135.0,30.0,31.0,19.0,11.0,12.0,18.0,16.0,30.0,248.0,218.0,936.0,321.0,97.0,39.0,377.0
folA_1_56_B_MM6,84.0,123.0,40.0,47.0,24.0,389.0,48.0,18.0,25.0,36.0,31.0,30.0,105.0,1069.0,232.0,1755.0,766.0,200.0,65.0,698.0
folA_1_56_B_MM9,243.0,98.0,85.0,76.0,22.0,88.0,1002.0,35.0,29.0,53.0,16.0,24.0,97.0,1032.0,563.0,3002.0,929.0,253.0,115.0,2116.0
folA_1_56_C,43.0,34.0,22.0,14.0,15.0,21.0,13.0,110.0,8.0,60.0,8.0,10.0,29.0,124.0,12.0,352.0,221.0,107.0,21.0,190.0
folA_3_242_B_MM3,524.0,2563.0,1930.0,149.0,24.0,96.0,68.0,34.0,3368.0,326.0,702.0,186.0,2567.0,1539.0,697.0,9034.0,4447.0,2302.0,636.0,2998.0
folA_3_242_C,178.0,322.0,482.0,53.0,26.0,55.0,43.0,21.0,559.0,1462.0,73.0,264.0,424.0,1043.0,613.0,6395.0,5899.0,1549.0,738.0,3225.0
negC_rand_42,983.0,1103.0,743.0,27.0,14.0,30.0,21.0,19.0,345.0,104.0,3089.0,220.0,811.0,298.0,328.0,2346.0,1750.0,965.0,252.0,1507.0
thyA_1_60_B_MM12,1284.0,1068.0,332.0,24.0,19.0,29.0,49.0,33.0,152.0,162.0,116.0,892.0,416.0,216.0,49.0,965.0,626.0,454.0,66.0,695.0
thyA_1_60_B_MM13,3432.0,2991.0,2676.0,47.0,50.0,80.0,120.0,27.0,868.0,281.0,725.0,372.0,7548.0,1139.0,518.0,7991.0,6830.0,2509.0,799.0,2578.0
thyA_1_60_B_MM2,2273.0,1867.0,1371.0,742.0,467.0,930.0,1312.0,440.0,837.0,1682.0,360.0,213.0,1875.0,3159.0,638.0,3712.0,2500.0,1789.0,967.0,1822.0
thyA_1_60_C,1314.0,1110.0,769.0,382.0,411.0,552.0,815.0,128.0,214.0,950.0,272.0,193.0,730.0,453.0,1749.0,1968.0,1549.0,851.0,253.0,1066.0
thyA_3_233_B_MM4,6416.0,6787.0,5248.0,661.0,765.0,1257.0,2029.0,595.0,2175.0,4345.0,1134.0,779.0,5245.0,3450.0,1735.0,21942.0,10854.0,5598.0,1701.0,5593.0
thyA_3_233_B_MM5,5811.0,5467.0,3412.0,415.0,210.0,562.0,774.0,144.0,1619.0,3530.0,894.0,505.0,4146.0,2088.0,762.0,8008.0,16016.0,4334.0,1340.0,4339.0
thyA_3_233_B_MM6,2718.0,3048.0,1603.0,122.0,72.0,149.0,217.0,113.0,533.0,1149.0,504.0,381.0,2142.0,1281.0,744.0,6396.0,5127.0,8398.0,1322.0,3061.0
thyA_3_233_B_MM7,1199.0,971.0,574.0,40.0,48.0,80.0,54.0,29.0,533.0,368.0,170.0,208.0,1124.0,496.0,304.0,2991.0,1521.0,823.0,2768.0,1381.0
thyA_3_233_C,5098.0,4256.0,2724.0,1023.0,596.0,1098.0,1799.0,330.0,1804.0,3469.0,1116.0,754.0,4086.0,2469.0,1126.0,15450.0,7901.0,4211.0,1870.0,17314.0
