,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,37354.0,27591.0,17651.0,933.0,534.0,820.0,725.0,866.0,441.0,519.0,4715.0,4933.0,21944.0,490.0,221.0,6875.0,9201.0,20925.0,5936.0,1910.0
folA_1_56_B_MM11,22779.0,61695.0,23136.0,542.0,1925.0,570.0,1155.0,599.0,5529.0,842.0,5107.0,6891.0,28271.0,330.0,164.0,6823.0,12688.0,34690.0,7185.0,1276.0
folA_1_56_B_MM14,16006.0,28323.0,50844.0,617.0,294.0,488.0,581.0,736.0,4457.0,969.0,7735.0,5095.0,26641.0,534.0,104.0,8905.0,23988.0,27298.0,8475.0,1486.0
folA_1_56_B_MM2,504.0,504.0,285.0,1512.0,212.0,273.0,403.0,210.0,121.0,454.0,126.0,102.0,360.0,177.0,45.0,1788.0,748.0,374.0,182.0,496.0
folA_1_56_B_MM3,414.0,135.0,117.0,579.0,714.0,208.0,254.0,370.0,64.0,74.0,64.0,25.0,272.0,80.0,82.0,1201.0,426.0,265.0,60.0,177.0
folA_1_56_B_MM6,607.0,435.0,254.0,764.0,341.0,870.0,412.0,318.0,92.0,257.0,68.0,202.0,554.0,230.0,32.0,1059.0,562.0,1132.0,110.0,392.0
folA_1_56_B_MM9,1020.0,495.0,200.0,546.0,274.0,918.0,1269.0,524.0,161.0,752.0,125.0,145.0,296.0,312.0,127.0,2160.0,1164.0,557.0,245.0,729.0
folA_1_56_C,338.0,247.0,70.0,331.0,117.0,157.0,262.0,4367.0,107.0,118.0,32.0,53.0,150.0,64.0,37.0,546.0,375.0,209.0,48.0,460.0
folA_3_242_B_MM3,1277.0,11910.0,11396.0,461.0,187.0,292.0,354.0,289.0,19706.0,1140.0,3742.0,3345.0,10119.0,267.0,67.0,4532.0,6936.0,30126.0,8695.0,1581.0
folA_3_242_C,720.0,1319.0,589.0,608.0,407.0,546.0,180.0,376.0,2060.0,2518.0,277.0,545.0,1357.0,215.0,37.0,2954.0,2627.0,3748.0,2187.0,611.0
negC_rand_42,4938.0,6140.0,8292.0,494.0,41.0,166.0,192.0,203.0,2464.0,462.0,27963.0,1644.0,6999.0,109.0,94.0,826.0,1591.0,10448.0,1591.0,679.0
thyA_1_60_B_MM12,5883.0,7403.0,5830.0,137.0,112.0,151.0,183.0,89.0,2565.0,454.0,1784.0,4518.0,3125.0,76.0,118.0,2749.0,5240.0,10267.0,774.0,648.0
thyA_1_60_B_MM13,16189.0,27968.0,24255.0,536.0,345.0,376.0,630.0,351.0,6299.0,991.0,8065.0,7375.0,34723.0,218.0,156.0,5252.0,6033.0,14071.0,7047.0,1194.0
thyA_1_60_B_MM2,427.0,717.0,258.0,361.0,277.0,295.0,272.0,235.0,139.0,390.0,161.0,265.0,480.0,976.0,241.0,941.0,771.0,235.0,130.0,486.0
thyA_1_60_C,199.0,165.0,330.0,256.0,259.0,202.0,204.0,110.0,74.0,318.0,88.0,125.0,186.0,157.0,492.0,612.0,375.0,337.0,75.0,156.0
thyA_3_233_B_MM4,6558.0,3196.0,3604.0,977.0,697.0,1174.0,1298.0,1358.0,1278.0,2144.0,602.0,1289.0,5238.0,797.0,382.0,14880.0,11784.0,10814.0,5446.0,3913.0
thyA_3_233_B_MM5,10952.0,13358.0,5474.0,669.0,414.0,383.0,763.0,408.0,2212.0,1629.0,1424.0,2507.0,3124.0,446.0,177.0,6530.0,18874.0,20444.0,10709.0,1627.0
thyA_3_233_B_MM6,23872.0,16525.0,15039.0,351.0,177.0,242.0,408.0,378.0,11095.0,2477.0,2724.0,4407.0,12188.0,252.0,180.0,5994.0,17201.0,47680.0,8788.0,2249.0
thyA_3_233_B_MM7,16906.0,12487.0,6756.0,264.0,178.0,151.0,152.0,592.0,7724.0,868.0,4088.0,4399.0,13323.0,73.0,55.0,1345.0,4812.0,17843.0,14807.0,579.0
thyA_3_233_C,1353.0,1293.0,1989.0,929.0,651.0,760.0,880.0,624.0,748.0,1238.0,399.0,822.0,1524.0,265.0,286.0,7273.0,6849.0,15900.0,7142.0,6502.0
