,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,31501.0,16258.0,11034.0,2178.0,1242.0,2167.0,1538.0,2092.0,1336.0,1731.0,4174.0,4785.0,14094.0,1536.0,549.0,13268.0,12064.0,11269.0,4696.0,5565.0
folA_1_56_B_MM11,16348.0,29412.0,11365.0,1390.0,1596.0,1712.0,1470.0,1632.0,4433.0,1805.0,3488.0,4129.0,13055.0,1092.0,537.0,9666.0,12535.0,11815.0,3678.0,3557.0
folA_1_56_B_MM14,11671.0,13052.0,23589.0,1351.0,837.0,1113.0,1089.0,1614.0,3137.0,2050.0,3337.0,4200.0,11103.0,1199.0,500.0,11840.0,13531.0,9819.0,3988.0,3755.0
folA_1_56_B_MM2,1378.0,1136.0,962.0,4021.0,764.0,1276.0,1040.0,894.0,322.0,879.0,254.0,376.0,889.0,522.0,205.0,3347.0,1597.0,1008.0,544.0,1270.0
folA_1_56_B_MM3,973.0,650.0,423.0,1227.0,2223.0,928.0,747.0,812.0,259.0,407.0,186.0,295.0,787.0,362.0,237.0,3110.0,1292.0,866.0,249.0,770.0
folA_1_56_B_MM6,1622.0,1066.0,1002.0,1966.0,957.0,2969.0,1074.0,1454.0,541.0,1028.0,241.0,513.0,1249.0,505.0,192.0,3581.0,2004.0,1570.0,317.0,1286.0
folA_1_56_B_MM9,2143.0,1263.0,749.0,2012.0,988.0,1455.0,3543.0,1623.0,365.0,1070.0,344.0,430.0,1030.0,635.0,320.0,4586.0,2221.0,1731.0,883.0,2137.0
folA_1_56_C,888.0,718.0,346.0,896.0,353.0,641.0,467.0,2899.0,247.0,577.0,129.0,221.0,428.0,187.0,211.0,1652.0,1168.0,694.0,286.0,676.0
folA_3_242_B_MM3,2664.0,7370.0,8499.0,1407.0,637.0,1111.0,666.0,1375.0,12411.0,2356.0,2723.0,3607.0,6595.0,889.0,418.0,8898.0,8845.0,10371.0,4380.0,4091.0
folA_3_242_C,1862.0,2185.0,1249.0,1970.0,846.0,1271.0,647.0,1422.0,1975.0,5318.0,631.0,960.0,2534.0,835.0,331.0,7100.0,5175.0,4393.0,1660.0,1965.0
negC_rand_42,3527.0,3069.0,3176.0,496.0,200.0,486.0,371.0,570.0,1446.0,620.0,11556.0,1356.0,2874.0,192.0,125.0,1843.0,2019.0,2964.0,850.0,986.0
thyA_1_60_B_MM12,5998.0,5378.0,3636.0,574.0,430.0,553.0,414.0,523.0,1481.0,926.0,1526.0,5344.0,3180.0,438.0,214.0,4778.0,3778.0,4617.0,836.0,1480.0
thyA_1_60_B_MM13,12181.0,11427.0,8110.0,1523.0,1074.0,1276.0,1369.0,1213.0,3771.0,2243.0,2926.0,5941.0,20106.0,652.0,302.0,6749.0,6155.0,7043.0,3631.0,2865.0
thyA_1_60_B_MM2,1244.0,1314.0,717.0,1150.0,640.0,841.0,808.0,1022.0,374.0,1115.0,238.0,390.0,1045.0,2308.0,600.0,2189.0,1296.0,806.0,266.0,1112.0
thyA_1_60_C,600.0,618.0,625.0,613.0,681.0,483.0,596.0,423.0,211.0,501.0,202.0,425.0,479.0,481.0,1155.0,1509.0,815.0,525.0,133.0,312.0
thyA_3_233_B_MM4,9641.0,6527.0,5599.0,3462.0,2406.0,3666.0,3063.0,3659.0,2541.0,4785.0,1720.0,2414.0,5264.0,1546.0,640.0,29019.0,14383.0,9311.0,3676.0,6687.0
thyA_3_233_B_MM5,13582.0,9237.0,7158.0,2194.0,1251.0,1307.0,1851.0,1460.0,2293.0,4413.0,2225.0,2784.0,5848.0,980.0,527.0,11562.0,22016.0,9681.0,4210.0,4388.0
thyA_3_233_B_MM6,11817.0,7476.0,4441.0,1404.0,977.0,1027.0,951.0,1719.0,2491.0,3632.0,1907.0,3144.0,6832.0,584.0,367.0,8229.0,12813.0,21398.0,2515.0,3862.0
thyA_3_233_B_MM7,6888.0,6122.0,3541.0,750.0,520.0,451.0,439.0,939.0,2531.0,1308.0,1342.0,1996.0,3072.0,240.0,193.0,2212.0,4167.0,4040.0,7948.0,1309.0
thyA_3_233_C,4026.0,3924.0,3761.0,2394.0,1961.0,2107.0,1748.0,2417.0,1697.0,3464.0,1402.0,1854.0,3129.0,682.0,503.0,13385.0,10051.0,11385.0,5454.0,13581.0
