,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,14332.0,4855.0,3569.0,139.0,69.0,128.0,120.0,143.0,304.0,427.0,941.0,488.0,3316.0,2538.0,1069.0,12305.0,5538.0,3661.0,1376.0,6011.0
folA_1_56_B_MM11,5422.0,20192.0,5431.0,138.0,236.0,120.0,187.0,109.0,1297.0,593.0,1048.0,867.0,5996.0,2510.0,1217.0,13756.0,8346.0,4981.0,1708.0,5648.0
folA_1_56_B_MM14,3619.0,5628.0,18922.0,109.0,88.0,130.0,180.0,182.0,1139.0,559.0,1456.0,781.0,4964.0,3295.0,1293.0,13279.0,8051.0,4657.0,1944.0,5517.0
folA_1_56_B_MM2,54.0,59.0,50.0,397.0,20.0,52.0,41.0,19.0,20.0,30.0,15.0,12.0,61.0,249.0,79.0,535.0,252.0,76.0,37.0,335.0
folA_1_56_B_MM3,42.0,57.0,38.0,45.0,293.0,23.0,36.0,23.0,13.0,22.0,14.0,6.0,55.0,136.0,110.0,562.0,174.0,56.0,15.0,195.0
folA_1_56_B_MM6,118.0,101.0,98.0,68.0,44.0,600.0,43.0,34.0,20.0,70.0,29.0,29.0,151.0,325.0,175.0,1057.0,442.0,208.0,44.0,466.0
folA_1_56_B_MM9,189.0,144.0,93.0,58.0,39.0,127.0,904.0,38.0,33.0,79.0,47.0,31.0,123.0,625.0,475.0,1900.0,579.0,213.0,78.0,1408.0
folA_1_56_C,37.0,38.0,24.0,19.0,5.0,16.0,31.0,336.0,4.0,12.0,7.0,3.0,17.0,81.0,53.0,196.0,117.0,43.0,26.0,162.0
folA_3_242_B_MM3,920.0,2202.0,3360.0,98.0,59.0,88.0,106.0,98.0,9470.0,481.0,800.0,542.0,3074.0,2381.0,903.0,15007.0,8117.0,5099.0,1879.0,7727.0
folA_3_242_C,467.0,562.0,460.0,104.0,43.0,107.0,57.0,48.0,482.0,4288.0,143.0,149.0,611.0,2458.0,931.0,11901.0,5535.0,2099.0,611.0,4527.0
negC_rand_42,1106.0,1332.0,1426.0,37.0,22.0,46.0,71.0,25.0,474.0,201.0,6263.0,178.0,1635.0,606.0,344.0,3352.0,1988.0,1724.0,445.0,1686.0
thyA_1_60_B_MM12,702.0,693.0,534.0,24.0,14.0,20.0,22.0,17.0,286.0,121.0,203.0,1466.0,507.0,459.0,377.0,2097.0,951.0,534.0,136.0,1011.0
thyA_1_60_B_MM13,3472.0,4264.0,4548.0,185.0,87.0,122.0,171.0,63.0,1503.0,652.0,1482.0,786.0,16318.0,2022.0,1053.0,12434.0,6929.0,3720.0,1697.0,5440.0
thyA_1_60_B_MM2,2401.0,3299.0,2793.0,409.0,354.0,557.0,768.0,375.0,935.0,3113.0,537.0,296.0,2760.0,7868.0,1028.0,6278.0,3771.0,2274.0,688.0,2375.0
thyA_1_60_C,1282.0,1495.0,1560.0,324.0,442.0,381.0,610.0,164.0,650.0,1297.0,358.0,265.0,1479.0,1050.0,4177.0,3625.0,2130.0,1357.0,383.0,1158.0
thyA_3_233_B_MM4,11143.0,9280.0,8716.0,694.0,513.0,1204.0,1547.0,741.0,4784.0,9162.0,2797.0,849.0,9689.0,3721.0,1662.0,52205.0,14621.0,8677.0,3363.0,9234.0
thyA_3_233_B_MM5,6665.0,5909.0,5434.0,311.0,177.0,264.0,531.0,226.0,1601.0,4243.0,1923.0,577.0,5591.0,2945.0,1626.0,13924.0,29626.0,5091.0,2295.0,8951.0
thyA_3_233_B_MM6,3453.0,3205.0,2469.0,161.0,74.0,128.0,169.0,141.0,1206.0,1371.0,833.0,403.0,3473.0,1840.0,804.0,9560.0,7956.0,17246.0,1241.0,5349.0
thyA_3_233_B_MM7,2371.0,2223.0,1481.0,40.0,41.0,44.0,80.0,101.0,1434.0,385.0,492.0,209.0,2079.0,802.0,500.0,3487.0,2325.0,2399.0,7634.0,1830.0
thyA_3_233_C,6719.0,7872.0,7442.0,636.0,604.0,935.0,1201.0,469.0,3466.0,8454.0,2328.0,618.0,8517.0,2585.0,1777.0,23964.0,12174.0,8314.0,4458.0,39122.0
