,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,26462.0,9418.0,5766.0,4830.0,2712.0,4270.0,3638.0,4185.0,1924.0,3889.0,2475.0,3431.0,9117.0,4759.0,2232.0,22657.0,12295.0,7096.0,2547.0,12790.0
folA_1_56_B_MM11,9858.0,22133.0,6043.0,3483.0,2640.0,3555.0,2989.0,3333.0,2976.0,3864.0,2018.0,2883.0,7593.0,4157.0,2151.0,18310.0,13763.0,7181.0,2140.0,9442.0
folA_1_56_B_MM14,7181.0,6963.0,18391.0,3381.0,2376.0,2899.0,3198.0,3317.0,2574.0,3704.0,1968.0,2733.0,6741.0,4397.0,1897.0,17783.0,11790.0,6133.0,2403.0,9586.0
folA_1_56_B_MM2,3537.0,2535.0,1392.0,10965.0,1779.0,2464.0,2368.0,1994.0,963.0,2269.0,850.0,1125.0,2538.0,2645.0,1074.0,12670.0,7117.0,4041.0,1588.0,8474.0
folA_1_56_B_MM3,2463.0,1533.0,1031.0,2377.0,6408.0,1612.0,1729.0,1543.0,678.0,1254.0,556.0,755.0,2067.0,1817.0,957.0,10692.0,5603.0,2871.0,1122.0,4342.0
folA_1_56_B_MM6,3841.0,2857.0,2074.0,3401.0,1962.0,9426.0,2568.0,2569.0,997.0,2623.0,708.0,1263.0,2662.0,2559.0,1054.0,15140.0,9635.0,4722.0,1162.0,8123.0
folA_1_56_B_MM9,4920.0,3387.0,1869.0,3921.0,2193.0,3420.0,11060.0,3226.0,1028.0,2858.0,874.0,1211.0,2877.0,2995.0,1416.0,15639.0,9095.0,4844.0,1901.0,9919.0
folA_1_56_C,2328.0,1420.0,806.0,1739.0,680.0,1437.0,1284.0,7270.0,543.0,1335.0,325.0,690.0,1024.0,1047.0,1016.0,7660.0,6549.0,2834.0,791.0,4567.0
folA_3_242_B_MM3,4908.0,6241.0,5306.0,2765.0,1733.0,2987.0,2267.0,2794.0,13584.0,4249.0,1763.0,3453.0,4904.0,3395.0,1618.0,20931.0,12451.0,7234.0,2444.0,13581.0
folA_3_242_C,4721.0,4110.0,2589.0,4104.0,2060.0,3336.0,2235.0,2827.0,2123.0,12390.0,1109.0,1681.0,4569.0,3814.0,1809.0,17561.0,10659.0,5208.0,1824.0,7837.0
negC_rand_42,2234.0,1960.0,1703.0,1291.0,550.0,1132.0,947.0,1214.0,1272.0,1188.0,8595.0,962.0,1922.0,869.0,685.0,4985.0,2782.0,1851.0,554.0,3084.0
thyA_1_60_B_MM12,4149.0,3319.0,2565.0,1277.0,876.0,1428.0,968.0,1261.0,1005.0,1662.0,1065.0,6689.0,2316.0,1713.0,830.0,9759.0,5174.0,3818.0,776.0,3450.0
thyA_1_60_B_MM13,8599.0,6388.0,4567.0,3218.0,2101.0,3089.0,2959.0,2962.0,2738.0,3879.0,1741.0,3925.0,18744.0,3316.0,1734.0,16379.0,8180.0,6315.0,2305.0,9251.0
thyA_1_60_B_MM2,4530.0,3672.0,2725.0,4770.0,3282.0,4092.0,3397.0,4484.0,1811.0,5108.0,1018.0,1252.0,4282.0,10219.0,1854.0,9805.0,5970.0,3365.0,1011.0,4190.0
thyA_1_60_C,2329.0,1858.0,2071.0,2880.0,2277.0,2634.0,1989.0,2295.0,836.0,2324.0,708.0,1457.0,2179.0,2091.0,5276.0,5353.0,4126.0,2129.0,594.0,1952.0
thyA_3_233_B_MM4,17830.0,13011.0,10490.0,14271.0,9802.0,16512.0,11754.0,13836.0,5646.0,13597.0,4039.0,5713.0,12900.0,6364.0,2911.0,63313.0,22578.0,10720.0,4266.0,15807.0
thyA_3_233_B_MM5,12575.0,9247.0,7070.0,11595.0,5540.0,9108.0,7564.0,7976.0,2889.0,8394.0,2586.0,3591.0,8711.0,5259.0,3102.0,20404.0,35924.0,7881.0,3149.0,12175.0
thyA_3_233_B_MM6,7346.0,4538.0,2833.0,4344.0,3099.0,4501.0,3443.0,5707.0,1475.0,4750.0,1154.0,2714.0,5336.0,3009.0,1403.0,13762.0,12339.0,19094.0,1594.0,9948.0
thyA_3_233_B_MM7,3768.0,3610.0,2026.0,2129.0,1462.0,1513.0,1515.0,2324.0,1426.0,1794.0,670.0,1237.0,2045.0,1287.0,967.0,3924.0,4013.0,2512.0,7219.0,3464.0
thyA_3_233_C,10725.0,10385.0,9289.0,11499.0,10026.0,11599.0,9113.0,11747.0,5610.0,12189.0,3760.0,5512.0,10235.0,4541.0,3161.0,30143.0,17513.0,11593.0,5869.0,43246.0
