,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,6212.0,2031.0,1257.0,1185.0,925.0,1252.0,1402.0,795.0,468.0,1302.0,513.0,649.0,1977.0,855.0,536.0,4604.0,2767.0,1720.0,523.0,1989.0
folA_1_56_B_MM11,1910.0,6143.0,1299.0,1015.0,663.0,1168.0,844.0,642.0,734.0,1492.0,523.0,757.0,1988.0,1131.0,453.0,5547.0,3631.0,1519.0,576.0,2448.0
folA_1_56_B_MM14,1396.0,1868.0,4880.0,1228.0,656.0,929.0,922.0,760.0,1209.0,1491.0,564.0,813.0,1796.0,921.0,599.0,4769.0,3696.0,1918.0,573.0,2297.0
folA_1_56_B_MM2,1230.0,991.0,578.0,3045.0,529.0,603.0,896.0,447.0,302.0,688.0,235.0,429.0,904.0,488.0,246.0,2545.0,1896.0,982.0,424.0,1967.0
folA_1_56_B_MM3,790.0,638.0,479.0,501.0,1810.0,468.0,442.0,325.0,233.0,552.0,239.0,250.0,662.0,318.0,237.0,2611.0,1451.0,720.0,184.0,1196.0
folA_1_56_B_MM6,1192.0,1070.0,735.0,795.0,585.0,3160.0,978.0,625.0,295.0,886.0,235.0,361.0,1084.0,838.0,240.0,3903.0,2677.0,1014.0,314.0,1798.0
folA_1_56_B_MM9,1844.0,1156.0,752.0,911.0,554.0,1034.0,3361.0,521.0,465.0,938.0,283.0,477.0,1077.0,664.0,393.0,3356.0,2162.0,1173.0,440.0,2631.0
folA_1_56_C,691.0,529.0,297.0,568.0,296.0,386.0,439.0,1576.0,231.0,491.0,170.0,194.0,454.0,340.0,28.0,1672.0,1259.0,907.0,155.0,869.0
folA_3_242_B_MM3,1537.0,2345.0,1564.0,1040.0,708.0,1038.0,873.0,761.0,4192.0,1393.0,1011.0,624.0,2244.0,1306.0,627.0,6912.0,3557.0,1918.0,418.0,2393.0
folA_3_242_C,1376.0,1530.0,1094.0,890.0,544.0,907.0,965.0,667.0,875.0,3680.0,457.0,844.0,1178.0,649.0,387.0,4362.0,3269.0,1395.0,630.0,2192.0
negC_rand_42,602.0,581.0,525.0,421.0,221.0,280.0,224.0,275.0,328.0,498.0,2816.0,261.0,578.0,222.0,245.0,1581.0,1055.0,567.0,141.0,1141.0
thyA_1_60_B_MM12,887.0,984.0,682.0,334.0,251.0,435.0,553.0,353.0,265.0,640.0,215.0,2104.0,657.0,334.0,133.0,1965.0,1301.0,694.0,108.0,1188.0
thyA_1_60_B_MM13,1862.0,1728.0,1761.0,715.0,623.0,887.0,954.0,636.0,676.0,1385.0,668.0,1055.0,5811.0,859.0,422.0,5049.0,3690.0,1516.0,417.0,1675.0
thyA_1_60_B_MM2,982.0,1041.0,788.0,832.0,533.0,650.0,778.0,791.0,568.0,1014.0,255.0,311.0,1166.0,2453.0,375.0,2328.0,1557.0,853.0,371.0,1048.0
thyA_1_60_C,617.0,543.0,539.0,454.0,375.0,449.0,384.0,272.0,177.0,665.0,214.0,310.0,497.0,337.0,1236.0,1222.0,923.0,512.0,140.0,764.0
thyA_3_233_B_MM4,3305.0,4308.0,3959.0,2415.0,2041.0,3017.0,2949.0,2243.0,1919.0,3682.0,1107.0,1723.0,3849.0,2358.0,1256.0,16588.0,6384.0,3410.0,862.0,4969.0
thyA_3_233_B_MM5,2847.0,3970.0,2753.0,2264.0,1657.0,2329.0,2432.0,1384.0,1544.0,3406.0,906.0,1656.0,2955.0,2127.0,548.0,6173.0,12568.0,2565.0,926.0,3427.0
thyA_3_233_B_MM6,1280.0,1767.0,1261.0,941.0,767.0,1179.0,1187.0,1115.0,495.0,1731.0,390.0,797.0,1513.0,897.0,559.0,3774.0,3133.0,6384.0,763.0,2241.0
thyA_3_233_B_MM7,536.0,538.0,457.0,348.0,236.0,618.0,479.0,251.0,357.0,471.0,119.0,456.0,726.0,323.0,194.0,1891.0,1019.0,473.0,1709.0,973.0
thyA_3_233_C,3078.0,3050.0,2315.0,2789.0,2101.0,2258.0,2284.0,1636.0,2238.0,3093.0,1145.0,1775.0,2987.0,1858.0,1076.0,10142.0,5499.0,3059.0,922.0,13932.0
