,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7227.0,1782.0,1063.0,905.0,566.0,865.0,750.0,806.0,385.0,719.0,381.0,563.0,1553.0,792.0,406.0,4272.0,2351.0,1350.0,554.0,2045.0
folA_1_56_B_MM11,1928.0,6595.0,1169.0,669.0,505.0,772.0,672.0,600.0,542.0,720.0,340.0,508.0,1334.0,684.0,401.0,3552.0,2374.0,1245.0,432.0,1684.0
folA_1_56_B_MM14,1325.0,1500.0,4939.0,655.0,378.0,556.0,627.0,603.0,425.0,644.0,272.0,490.0,1084.0,660.0,303.0,2955.0,1956.0,1110.0,467.0,1466.0
folA_1_56_B_MM2,660.0,461.0,315.0,2913.0,256.0,481.0,439.0,308.0,167.0,400.0,106.0,212.0,472.0,418.0,172.0,2046.0,1099.0,637.0,205.0,1165.0
folA_1_56_B_MM3,465.0,328.0,218.0,385.0,1936.0,297.0,328.0,274.0,129.0,222.0,97.0,126.0,413.0,270.0,192.0,1694.0,1010.0,581.0,187.0,701.0
folA_1_56_B_MM6,750.0,602.0,401.0,579.0,430.0,2781.0,558.0,408.0,200.0,495.0,123.0,281.0,487.0,479.0,178.0,2603.0,1627.0,797.0,252.0,1192.0
folA_1_56_B_MM9,971.0,700.0,467.0,723.0,395.0,676.0,3224.0,587.0,218.0,505.0,152.0,249.0,634.0,555.0,269.0,2972.0,1483.0,991.0,387.0,1641.0
folA_1_56_C,388.0,285.0,140.0,311.0,122.0,246.0,217.0,1804.0,96.0,241.0,60.0,109.0,170.0,228.0,146.0,1154.0,974.0,470.0,137.0,692.0
folA_3_242_B_MM3,905.0,1083.0,863.0,487.0,300.0,559.0,434.0,491.0,3561.0,698.0,244.0,370.0,771.0,533.0,219.0,3116.0,1846.0,1120.0,380.0,1725.0
folA_3_242_C,912.0,763.0,537.0,711.0,414.0,610.0,394.0,482.0,290.0,3336.0,224.0,296.0,711.0,549.0,264.0,2899.0,1850.0,883.0,342.0,1195.0
negC_rand_42,399.0,353.0,283.0,246.0,114.0,192.0,157.0,211.0,174.0,184.0,1940.0,150.0,261.0,120.0,100.0,819.0,472.0,374.0,91.0,414.0
thyA_1_60_B_MM12,748.0,607.0,410.0,214.0,186.0,284.0,203.0,213.0,187.0,277.0,135.0,1817.0,397.0,271.0,146.0,1462.0,865.0,578.0,132.0,608.0
thyA_1_60_B_MM13,1572.0,1203.0,827.0,669.0,398.0,697.0,635.0,561.0,441.0,635.0,300.0,607.0,5073.0,549.0,293.0,2900.0,1541.0,950.0,455.0,1510.0
thyA_1_60_B_MM2,865.0,718.0,523.0,688.0,509.0,744.0,582.0,641.0,289.0,820.0,139.0,199.0,731.0,2915.0,296.0,1749.0,1012.0,580.0,221.0,670.0
thyA_1_60_C,477.0,383.0,345.0,495.0,337.0,371.0,341.0,293.0,143.0,366.0,89.0,154.0,339.0,277.0,1538.0,887.0,584.0,323.0,98.0,350.0
thyA_3_233_B_MM4,3106.0,2237.0,1888.0,2283.0,1476.0,2608.0,1925.0,1956.0,829.0,2073.0,632.0,897.0,1984.0,999.0,457.0,16241.0,3600.0,1801.0,732.0,2345.0
thyA_3_233_B_MM5,2135.0,1520.0,1062.0,1640.0,816.0,1491.0,1256.0,1202.0,436.0,1265.0,355.0,527.0,1208.0,757.0,530.0,3452.0,9428.0,1241.0,468.0,1794.0
thyA_3_233_B_MM6,1299.0,890.0,473.0,842.0,560.0,752.0,610.0,869.0,251.0,759.0,123.0,441.0,787.0,461.0,259.0,2259.0,1955.0,5268.0,303.0,1389.0
thyA_3_233_B_MM7,587.0,529.0,378.0,334.0,255.0,268.0,266.0,335.0,205.0,229.0,86.0,185.0,332.0,236.0,148.0,711.0,575.0,407.0,2312.0,517.0
thyA_3_233_C,1956.0,1809.0,1408.0,1827.0,1438.0,1647.0,1569.0,1738.0,826.0,1799.0,508.0,804.0,1677.0,816.0,452.0,4957.0,2778.0,1903.0,886.0,10853.0
