,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11261.0,4462.0,2813.0,272.0,129.0,286.0,231.0,228.0,313.0,400.0,1003.0,823.0,3413.0,1966.0,861.0,11555.0,5735.0,3275.0,1133.0,5467.0
folA_1_56_B_MM11,4282.0,11314.0,3423.0,254.0,189.0,247.0,308.0,211.0,1369.0,832.0,1082.0,569.0,3790.0,1995.0,1153.0,10260.0,6787.0,3865.0,1030.0,4647.0
folA_1_56_B_MM14,3225.0,3949.0,9796.0,193.0,100.0,206.0,258.0,389.0,1181.0,530.0,891.0,599.0,3465.0,2657.0,957.0,10154.0,5867.0,3122.0,1240.0,4311.0
folA_1_56_B_MM2,168.0,172.0,87.0,976.0,56.0,127.0,123.0,73.0,65.0,80.0,43.0,58.0,141.0,601.0,212.0,2277.0,941.0,390.0,140.0,1199.0
folA_1_56_B_MM3,110.0,251.0,61.0,103.0,644.0,76.0,86.0,78.0,36.0,66.0,24.0,24.0,109.0,419.0,240.0,2068.0,747.0,275.0,102.0,837.0
folA_1_56_B_MM6,283.0,143.0,152.0,222.0,116.0,1182.0,131.0,110.0,53.0,157.0,53.0,61.0,196.0,712.0,304.0,3293.0,1644.0,579.0,115.0,1577.0
folA_1_56_B_MM9,405.0,295.0,155.0,221.0,93.0,206.0,1427.0,174.0,69.0,198.0,75.0,67.0,232.0,1140.0,477.0,4920.0,1625.0,572.0,175.0,2978.0
folA_1_56_C,102.0,121.0,42.0,65.0,32.0,50.0,57.0,748.0,45.0,45.0,15.0,42.0,69.0,231.0,311.0,1276.0,678.0,251.0,54.0,790.0
folA_3_242_B_MM3,657.0,2839.0,2840.0,185.0,88.0,196.0,224.0,179.0,6815.0,568.0,874.0,479.0,2203.0,1774.0,925.0,12006.0,5874.0,3874.0,1263.0,7362.0
folA_3_242_C,398.0,503.0,428.0,249.0,142.0,171.0,117.0,159.0,825.0,3062.0,155.0,215.0,527.0,2393.0,885.0,10120.0,5155.0,2018.0,720.0,3616.0
negC_rand_42,969.0,1185.0,984.0,105.0,38.0,71.0,70.0,66.0,531.0,316.0,4144.0,213.0,986.0,540.0,351.0,2752.0,1476.0,1042.0,355.0,1623.0
thyA_1_60_B_MM12,1120.0,871.0,689.0,70.0,41.0,75.0,60.0,52.0,283.0,247.0,303.0,1507.0,545.0,413.0,258.0,2564.0,1104.0,1000.0,125.0,1038.0
thyA_1_60_B_MM13,3538.0,3274.0,2525.0,210.0,171.0,192.0,209.0,153.0,1213.0,583.0,964.0,1113.0,8839.0,1546.0,801.0,9909.0,4453.0,2576.0,1192.0,4122.0
thyA_1_60_B_MM2,2166.0,2223.0,1541.0,1319.0,913.0,1388.0,1084.0,1188.0,924.0,2814.0,379.0,307.0,2051.0,5057.0,1080.0,4886.0,2818.0,1569.0,563.0,1951.0
thyA_1_60_C,1012.0,1165.0,1188.0,923.0,613.0,789.0,784.0,587.0,385.0,1300.0,397.0,318.0,1012.0,995.0,2766.0,3018.0,1867.0,888.0,301.0,889.0
thyA_3_233_B_MM4,8879.0,7565.0,6210.0,2511.0,1954.0,3390.0,3353.0,2796.0,3160.0,9112.0,2293.0,1499.0,7752.0,3118.0,1449.0,34150.0,11774.0,4983.0,1992.0,7468.0
thyA_3_233_B_MM5,5744.0,5087.0,3648.0,1391.0,748.0,1129.0,1402.0,942.0,1417.0,4351.0,1397.0,774.0,4514.0,2352.0,1529.0,10504.0,16700.0,3622.0,1435.0,5450.0
thyA_3_233_B_MM6,3178.0,2443.0,1495.0,446.0,278.0,473.0,346.0,568.0,856.0,1900.0,510.0,486.0,2374.0,1522.0,710.0,6962.0,5808.0,9208.0,713.0,4257.0
thyA_3_233_B_MM7,1981.0,1736.0,875.0,176.0,133.0,135.0,178.0,251.0,699.0,623.0,251.0,242.0,1366.0,676.0,544.0,2133.0,1890.0,1241.0,3305.0,1692.0
thyA_3_233_C,5195.0,5634.0,4839.0,2214.0,2073.0,2715.0,2861.0,2348.0,3448.0,6909.0,2018.0,1054.0,5776.0,2005.0,1415.0,16962.0,8447.0,5861.0,2833.0,22395.0
