,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,8477.0,3868.0,2512.0,176.0,78.0,152.0,212.0,75.0,134.0,134.0,539.0,584.0,3280.0,1422.0,1072.0,7983.0,3515.0,2684.0,1037.0,3763.0
folA_1_56_B_MM11,3650.0,8974.0,2549.0,127.0,75.0,153.0,145.0,168.0,735.0,392.0,483.0,559.0,3014.0,1872.0,1130.0,9684.0,5722.0,2390.0,993.0,5007.0
folA_1_56_B_MM14,2516.0,3314.0,7681.0,160.0,107.0,99.0,181.0,57.0,1535.0,245.0,990.0,479.0,2727.0,1676.0,1017.0,8172.0,4855.0,3029.0,1134.0,4218.0
folA_1_56_B_MM2,82.0,99.0,53.0,523.0,51.0,50.0,95.0,30.0,27.0,87.0,48.0,32.0,77.0,322.0,201.0,1313.0,605.0,253.0,66.0,1188.0
folA_1_56_B_MM3,78.0,52.0,49.0,37.0,272.0,43.0,27.0,34.0,9.0,44.0,12.0,13.0,71.0,230.0,144.0,1333.0,489.0,142.0,9.0,849.0
folA_1_56_B_MM6,117.0,151.0,129.0,125.0,45.0,526.0,94.0,38.0,25.0,67.0,20.0,27.0,137.0,865.0,267.0,2609.0,1012.0,242.0,60.0,1139.0
folA_1_56_B_MM9,193.0,93.0,76.0,85.0,64.0,133.0,699.0,36.0,29.0,77.0,28.0,27.0,220.0,748.0,441.0,2470.0,991.0,289.0,124.0,2763.0
folA_1_56_C,40.0,60.0,41.0,52.0,21.0,55.0,37.0,255.0,8.0,34.0,11.0,23.0,25.0,251.0,20.0,840.0,461.0,247.0,52.0,535.0
folA_3_242_B_MM3,350.0,2154.0,2627.0,101.0,78.0,90.0,66.0,59.0,3675.0,221.0,726.0,333.0,2629.0,1732.0,889.0,10662.0,4813.0,3095.0,664.0,4445.0
folA_3_242_C,198.0,286.0,333.0,115.0,35.0,98.0,75.0,76.0,593.0,1556.0,52.0,144.0,309.0,878.0,587.0,7499.0,4341.0,1559.0,683.0,4574.0
negC_rand_42,852.0,791.0,899.0,45.0,11.0,29.0,29.0,15.0,394.0,94.0,2887.0,176.0,785.0,271.0,411.0,2968.0,1374.0,871.0,407.0,1943.0
thyA_1_60_B_MM12,956.0,1030.0,471.0,69.0,20.0,56.0,54.0,52.0,212.0,148.0,142.0,1026.0,440.0,260.0,83.0,1624.0,673.0,380.0,100.0,1119.0
thyA_1_60_B_MM13,2685.0,2797.0,3412.0,110.0,88.0,106.0,183.0,97.0,915.0,269.0,790.0,585.0,6990.0,1196.0,591.0,9053.0,6278.0,2600.0,783.0,2921.0
thyA_1_60_B_MM2,1908.0,1707.0,1802.0,917.0,552.0,920.0,881.0,792.0,960.0,1771.0,374.0,175.0,1585.0,3183.0,701.0,3795.0,2232.0,1402.0,858.0,1915.0
thyA_1_60_C,1166.0,1190.0,1217.0,464.0,558.0,472.0,594.0,281.0,332.0,1054.0,325.0,248.0,729.0,576.0,1661.0,2105.0,1592.0,829.0,302.0,1503.0
thyA_3_233_B_MM4,6180.0,7498.0,7768.0,1008.0,1239.0,1843.0,2327.0,1471.0,2945.0,5393.0,1485.0,993.0,6410.0,3730.0,2040.0,25266.0,10291.0,5828.0,1910.0,8960.0
thyA_3_233_B_MM5,4842.0,5615.0,4435.0,664.0,605.0,798.0,1009.0,382.0,1934.0,3897.0,954.0,595.0,3769.0,2347.0,846.0,9643.0,14401.0,3920.0,1493.0,5843.0
thyA_3_233_B_MM6,2093.0,2715.0,2073.0,250.0,197.0,322.0,242.0,300.0,703.0,1339.0,494.0,371.0,2025.0,1219.0,981.0,6318.0,4797.0,8254.0,1340.0,3260.0
thyA_3_233_B_MM7,1103.0,973.0,916.0,44.0,60.0,214.0,106.0,31.0,561.0,336.0,212.0,249.0,1042.0,413.0,381.0,3721.0,1674.0,863.0,2476.0,1875.0
thyA_3_233_C,5874.0,5205.0,4560.0,1593.0,1220.0,2165.0,2072.0,992.0,3222.0,4210.0,1092.0,837.0,4278.0,2399.0,1452.0,17070.0,8045.0,5084.0,1379.0,19994.0
