,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,494.0,84.0,34.0,60.0,25.0,45.0,36.0,39.0,13.0,34.0,20.0,26.0,44.0,34.0,9.0,187.0,104.0,61.0,21.0,72.0
folA_1_56_B_MM11,126.0,444.0,31.0,33.0,37.0,31.0,72.0,21.0,37.0,22.0,20.0,19.0,33.0,15.0,13.0,131.0,89.0,43.0,17.0,81.0
folA_1_56_B_MM14,40.0,48.0,310.0,29.0,15.0,27.0,56.0,54.0,18.0,18.0,16.0,14.0,26.0,28.0,9.0,130.0,60.0,60.0,14.0,46.0
folA_1_56_B_MM2,43.0,23.0,13.0,217.0,19.0,32.0,32.0,13.0,18.0,16.0,7.0,9.0,19.0,12.0,5.0,62.0,21.0,32.0,10.0,32.0
folA_1_56_B_MM3,16.0,24.0,10.0,21.0,159.0,12.0,21.0,10.0,9.0,16.0,0.0,9.0,15.0,7.0,3.0,42.0,32.0,12.0,4.0,17.0
folA_1_56_B_MM6,46.0,27.0,19.0,81.0,20.0,230.0,34.0,19.0,26.0,48.0,2.0,10.0,19.0,8.0,7.0,75.0,61.0,24.0,6.0,77.0
folA_1_56_B_MM9,56.0,38.0,16.0,28.0,15.0,36.0,286.0,18.0,9.0,21.0,8.0,8.0,23.0,16.0,4.0,129.0,66.0,28.0,13.0,46.0
folA_1_56_C,23.0,15.0,4.0,13.0,5.0,12.0,9.0,202.0,6.0,7.0,3.0,4.0,7.0,9.0,4.0,31.0,20.0,18.0,3.0,23.0
folA_3_242_B_MM3,29.0,37.0,19.0,23.0,26.0,36.0,14.0,19.0,315.0,35.0,6.0,31.0,28.0,21.0,4.0,119.0,74.0,40.0,8.0,55.0
folA_3_242_C,33.0,35.0,11.0,57.0,11.0,24.0,31.0,29.0,13.0,257.0,3.0,5.0,35.0,17.0,6.0,175.0,64.0,32.0,9.0,54.0
negC_rand_42,10.0,27.0,21.0,18.0,6.0,9.0,18.0,2.0,2.0,30.0,118.0,5.0,8.0,8.0,4.0,20.0,19.0,15.0,1.0,12.0
thyA_1_60_B_MM12,16.0,21.0,21.0,7.0,5.0,13.0,7.0,8.0,8.0,13.0,3.0,104.0,31.0,4.0,4.0,82.0,22.0,13.0,2.0,15.0
thyA_1_60_B_MM13,51.0,28.0,19.0,50.0,14.0,18.0,50.0,16.0,13.0,37.0,7.0,25.0,287.0,17.0,13.0,93.0,41.0,30.0,11.0,51.0
thyA_1_60_B_MM2,35.0,22.0,15.0,17.0,17.0,12.0,19.0,13.0,11.0,35.0,3.0,7.0,13.0,155.0,8.0,43.0,34.0,41.0,5.0,23.0
thyA_1_60_C,20.0,13.0,13.0,16.0,8.0,17.0,12.0,11.0,2.0,11.0,2.0,10.0,10.0,12.0,80.0,45.0,14.0,11.0,4.0,9.0
thyA_3_233_B_MM4,121.0,88.0,64.0,59.0,59.0,122.0,61.0,85.0,32.0,91.0,41.0,23.0,74.0,33.0,15.0,968.0,145.0,90.0,23.0,91.0
thyA_3_233_B_MM5,66.0,63.0,34.0,47.0,29.0,43.0,35.0,32.0,17.0,42.0,16.0,20.0,29.0,23.0,10.0,149.0,597.0,51.0,23.0,58.0
thyA_3_233_B_MM6,45.0,37.0,19.0,25.0,16.0,24.0,40.0,18.0,9.0,43.0,5.0,20.0,31.0,14.0,5.0,91.0,79.0,349.0,12.0,54.0
thyA_3_233_B_MM7,32.0,15.0,14.0,9.0,12.0,8.0,8.0,22.0,9.0,2.0,5.0,8.0,17.0,8.0,5.0,37.0,26.0,25.0,134.0,17.0
thyA_3_233_C,71.0,54.0,70.0,49.0,40.0,41.0,29.0,62.0,27.0,58.0,20.0,16.0,48.0,26.0,16.0,205.0,106.0,187.0,33.0,619.0
