,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,19786.0,6175.0,3926.0,4897.0,2522.0,3412.0,4692.0,2427.0,1240.0,3539.0,2066.0,1944.0,7474.0,2208.0,1658.0,18895.0,7616.0,5925.0,1451.0,6026.0
folA_1_56_B_MM11,6928.0,19492.0,3536.0,3136.0,2117.0,3341.0,2201.0,2030.0,1883.0,3962.0,2400.0,3023.0,6076.0,2107.0,651.0,15640.0,10261.0,4143.0,2858.0,4578.0
folA_1_56_B_MM14,5286.0,5611.0,12844.0,3688.0,1447.0,2365.0,2660.0,2983.0,4424.0,4761.0,1675.0,2676.0,5928.0,1721.0,752.0,12105.0,9559.0,6153.0,2182.0,4207.0
folA_1_56_B_MM2,3721.0,3473.0,1484.0,7418.0,2318.0,1801.0,2633.0,1672.0,1033.0,1813.0,1018.0,988.0,2445.0,610.0,381.0,6248.0,3861.0,2556.0,1301.0,3881.0
folA_1_56_B_MM3,2252.0,1671.0,1235.0,1186.0,3561.0,1448.0,1507.0,1087.0,452.0,1573.0,1103.0,505.0,1647.0,365.0,504.0,5611.0,2962.0,1652.0,246.0,1441.0
folA_1_56_B_MM6,3750.0,2834.0,2592.0,3009.0,2054.0,6579.0,3172.0,1851.0,1003.0,2375.0,836.0,524.0,2947.0,1629.0,239.0,6533.0,6016.0,2832.0,711.0,3995.0
folA_1_56_B_MM9,5886.0,4542.0,2108.0,2833.0,1706.0,3083.0,7013.0,1655.0,1185.0,2792.0,698.0,986.0,3791.0,1033.0,607.0,7071.0,4293.0,3484.0,1366.0,6080.0
folA_1_56_C,1348.0,1369.0,878.0,2214.0,1213.0,1646.0,1428.0,3456.0,446.0,1791.0,251.0,653.0,1455.0,936.0,35.0,2815.0,2416.0,1924.0,405.0,732.0
folA_3_242_B_MM3,3694.0,7099.0,4369.0,3029.0,1906.0,3440.0,1785.0,1998.0,8056.0,3327.0,2726.0,1482.0,5510.0,2099.0,579.0,16417.0,5934.0,5434.0,970.0,4973.0
folA_3_242_C,3929.0,4954.0,2255.0,2992.0,1059.0,2633.0,2068.0,2135.0,3853.0,6301.0,961.0,1967.0,3418.0,1078.0,544.0,6862.0,5427.0,2272.0,1328.0,4088.0
negC_rand_42,2009.0,2553.0,1143.0,916.0,390.0,632.0,519.0,650.0,679.0,1930.0,8339.0,979.0,1568.0,301.0,666.0,3634.0,2135.0,2066.0,413.0,2403.0
thyA_1_60_B_MM12,3954.0,6758.0,1735.0,1031.0,716.0,1595.0,1785.0,1580.0,747.0,1220.0,516.0,7192.0,1922.0,813.0,145.0,5151.0,3044.0,3093.0,284.0,2611.0
thyA_1_60_B_MM13,7213.0,7055.0,5015.0,2366.0,1537.0,2103.0,3163.0,1565.0,3509.0,2294.0,2324.0,4701.0,19759.0,1332.0,680.0,8922.0,8748.0,4253.0,1124.0,3756.0
thyA_1_60_B_MM2,2923.0,2128.0,1011.0,1933.0,766.0,1284.0,1443.0,2692.0,863.0,1271.0,361.0,506.0,1755.0,3609.0,637.0,5155.0,2455.0,2159.0,435.0,2119.0
thyA_1_60_C,1921.0,1137.0,831.0,783.0,780.0,1001.0,471.0,485.0,311.0,1361.0,577.0,409.0,612.0,547.0,1740.0,1917.0,1389.0,760.0,674.0,1633.0
thyA_3_233_B_MM4,9839.0,10559.0,9072.0,5003.0,3669.0,5743.0,6903.0,4162.0,5443.0,6242.0,2958.0,5252.0,7028.0,3181.0,1824.0,33942.0,15060.0,12005.0,2840.0,9527.0
thyA_3_233_B_MM5,10696.0,10268.0,6382.0,6668.0,2812.0,4359.0,5045.0,2125.0,3085.0,6610.0,2332.0,3508.0,6486.0,4155.0,550.0,10686.0,26012.0,6638.0,2837.0,5448.0
thyA_3_233_B_MM6,5735.0,8269.0,3193.0,1986.0,1553.0,2316.0,2872.0,2629.0,1511.0,4236.0,1087.0,2056.0,4130.0,1390.0,790.0,8346.0,8652.0,14893.0,2813.0,6240.0
thyA_3_233_B_MM7,1980.0,1310.0,961.0,725.0,456.0,2059.0,1257.0,453.0,1459.0,1047.0,342.0,1141.0,3196.0,440.0,168.0,4793.0,1960.0,1633.0,3860.0,2726.0
thyA_3_233_C,8700.0,6511.0,5197.0,5577.0,2838.0,2838.0,4454.0,1542.0,2528.0,5508.0,4547.0,5425.0,4809.0,2366.0,1865.0,30004.0,12226.0,7909.0,3430.0,23980.0
