,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,637.0,115.0,44.0,33.0,19.0,42.0,37.0,41.0,20.0,36.0,17.0,42.0,69.0,38.0,17.0,224.0,147.0,80.0,46.0,93.0
folA_1_56_B_MM11,142.0,612.0,60.0,24.0,18.0,24.0,66.0,24.0,45.0,34.0,26.0,31.0,57.0,32.0,18.0,180.0,177.0,60.0,30.0,92.0
folA_1_56_B_MM14,71.0,75.0,373.0,24.0,17.0,17.0,34.0,28.0,26.0,24.0,12.0,28.0,43.0,34.0,10.0,183.0,114.0,72.0,20.0,77.0
folA_1_56_B_MM2,31.0,21.0,7.0,243.0,12.0,26.0,27.0,15.0,13.0,10.0,5.0,8.0,19.0,19.0,5.0,93.0,47.0,35.0,13.0,56.0
folA_1_56_B_MM3,22.0,17.0,7.0,14.0,148.0,11.0,3.0,15.0,3.0,8.0,1.0,4.0,8.0,7.0,10.0,81.0,38.0,24.0,15.0,29.0
folA_1_56_B_MM6,29.0,21.0,16.0,25.0,15.0,255.0,24.0,12.0,10.0,26.0,3.0,3.0,14.0,20.0,13.0,110.0,79.0,21.0,2.0,107.0
folA_1_56_B_MM9,43.0,35.0,16.0,22.0,16.0,29.0,275.0,16.0,7.0,16.0,7.0,12.0,24.0,14.0,17.0,172.0,84.0,33.0,15.0,80.0
folA_1_56_C,33.0,12.0,3.0,25.0,6.0,5.0,16.0,160.0,3.0,6.0,2.0,3.0,7.0,5.0,8.0,55.0,40.0,20.0,4.0,30.0
folA_3_242_B_MM3,39.0,59.0,38.0,19.0,15.0,38.0,23.0,15.0,418.0,38.0,14.0,43.0,41.0,39.0,9.0,188.0,128.0,56.0,20.0,103.0
folA_3_242_C,36.0,35.0,25.0,31.0,14.0,17.0,20.0,32.0,34.0,311.0,9.0,11.0,36.0,17.0,8.0,207.0,113.0,58.0,20.0,62.0
negC_rand_42,17.0,18.0,24.0,13.0,5.0,19.0,21.0,7.0,10.0,19.0,155.0,9.0,15.0,8.0,3.0,46.0,28.0,16.0,3.0,33.0
thyA_1_60_B_MM12,28.0,36.0,33.0,7.0,7.0,15.0,7.0,3.0,6.0,13.0,7.0,138.0,32.0,13.0,5.0,106.0,52.0,37.0,8.0,24.0
thyA_1_60_B_MM13,51.0,48.0,35.0,26.0,14.0,23.0,42.0,14.0,22.0,55.0,16.0,36.0,409.0,27.0,13.0,142.0,86.0,33.0,17.0,85.0
thyA_1_60_B_MM2,39.0,32.0,17.0,46.0,37.0,28.0,25.0,23.0,10.0,29.0,6.0,5.0,33.0,248.0,13.0,74.0,46.0,47.0,11.0,34.0
thyA_1_60_C,28.0,9.0,11.0,19.0,14.0,18.0,16.0,5.0,3.0,32.0,7.0,10.0,18.0,17.0,113.0,60.0,23.0,15.0,6.0,14.0
thyA_3_233_B_MM4,206.0,107.0,105.0,90.0,87.0,252.0,87.0,136.0,54.0,158.0,54.0,47.0,162.0,53.0,25.0,1630.0,258.0,159.0,47.0,180.0
thyA_3_233_B_MM5,111.0,110.0,98.0,77.0,35.0,63.0,64.0,32.0,32.0,73.0,25.0,46.0,82.0,43.0,24.0,281.0,881.0,108.0,33.0,102.0
thyA_3_233_B_MM6,90.0,81.0,35.0,24.0,20.0,23.0,34.0,35.0,13.0,85.0,9.0,34.0,44.0,17.0,18.0,175.0,135.0,507.0,31.0,83.0
thyA_3_233_B_MM7,26.0,22.0,11.0,6.0,12.0,9.0,10.0,22.0,9.0,14.0,2.0,8.0,19.0,12.0,6.0,46.0,61.0,37.0,174.0,26.0
thyA_3_233_C,110.0,91.0,84.0,82.0,45.0,86.0,59.0,61.0,38.0,98.0,27.0,37.0,94.0,40.0,28.0,337.0,172.0,119.0,63.0,999.0
