,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,17237.0,13020.0,6918.0,657.0,172.0,413.0,582.0,521.0,431.0,594.0,3250.0,2687.0,11521.0,382.0,88.0,4725.0,5742.0,11721.0,2404.0,2203.0
folA_1_56_B_MM11,10439.0,62613.0,26008.0,278.0,2134.0,335.0,453.0,422.0,6649.0,700.0,7669.0,7649.0,42678.0,310.0,113.0,3792.0,12184.0,51190.0,9103.0,1199.0
folA_1_56_B_MM14,8308.0,34366.0,61795.0,286.0,206.0,291.0,615.0,834.0,6063.0,824.0,10292.0,7400.0,44583.0,275.0,113.0,6522.0,28319.0,47063.0,9444.0,773.0
folA_1_56_B_MM2,377.0,276.0,147.0,761.0,137.0,255.0,199.0,177.0,28.0,200.0,41.0,86.0,101.0,42.0,58.0,1064.0,312.0,218.0,92.0,273.0
folA_1_56_B_MM3,249.0,92.0,46.0,300.0,336.0,116.0,253.0,135.0,13.0,68.0,17.0,18.0,94.0,41.0,57.0,726.0,310.0,228.0,28.0,107.0
folA_1_56_B_MM6,338.0,433.0,139.0,452.0,411.0,502.0,187.0,183.0,76.0,181.0,36.0,95.0,520.0,115.0,53.0,847.0,620.0,1101.0,97.0,218.0
folA_1_56_B_MM9,507.0,283.0,190.0,294.0,101.0,622.0,941.0,229.0,238.0,236.0,179.0,92.0,196.0,121.0,67.0,1391.0,846.0,260.0,142.0,602.0
folA_1_56_C,261.0,179.0,64.0,179.0,82.0,70.0,323.0,5846.0,26.0,92.0,4.0,22.0,191.0,10.0,8.0,227.0,193.0,293.0,23.0,120.0
folA_3_242_B_MM3,1352.0,16262.0,15742.0,211.0,71.0,174.0,315.0,193.0,34176.0,1226.0,4498.0,5266.0,19747.0,174.0,84.0,2894.0,5822.0,44626.0,14126.0,1007.0
folA_3_242_C,494.0,973.0,397.0,330.0,98.0,339.0,131.0,242.0,2317.0,2501.0,372.0,837.0,1314.0,174.0,48.0,1739.0,1975.0,4320.0,1773.0,295.0
negC_rand_42,2935.0,6846.0,10987.0,326.0,104.0,115.0,184.0,86.0,3054.0,496.0,49985.0,3525.0,15478.0,54.0,62.0,533.0,1319.0,21983.0,2299.0,463.0
thyA_1_60_B_MM12,3227.0,8955.0,4778.0,41.0,25.0,108.0,192.0,29.0,3597.0,491.0,2265.0,6369.0,3786.0,69.0,116.0,2097.0,5621.0,13632.0,1881.0,459.0
thyA_1_60_B_MM13,8310.0,35531.0,34963.0,486.0,217.0,218.0,417.0,232.0,8040.0,1329.0,16688.0,10669.0,61119.0,143.0,39.0,2035.0,6955.0,22845.0,10491.0,542.0
thyA_1_60_B_MM2,285.0,333.0,156.0,187.0,261.0,151.0,90.0,146.0,101.0,212.0,41.0,209.0,316.0,884.0,154.0,672.0,452.0,125.0,203.0,327.0
thyA_1_60_C,114.0,147.0,157.0,203.0,147.0,130.0,102.0,45.0,35.0,139.0,72.0,155.0,189.0,145.0,476.0,527.0,268.0,164.0,34.0,67.0
thyA_3_233_B_MM4,3350.0,1934.0,2420.0,1112.0,463.0,1098.0,915.0,805.0,1130.0,1201.0,566.0,1415.0,15036.0,619.0,119.0,11170.0,9746.0,10226.0,4653.0,1949.0
thyA_3_233_B_MM5,6342.0,12486.0,7503.0,729.0,157.0,280.0,613.0,201.0,2508.0,1659.0,1931.0,3187.0,3451.0,278.0,110.0,4248.0,24316.0,28223.0,23085.0,1058.0
thyA_3_233_B_MM6,12899.0,23119.0,22234.0,215.0,106.0,191.0,734.0,276.0,26214.0,3247.0,5129.0,6055.0,21734.0,149.0,102.0,5392.0,18275.0,87318.0,14370.0,1462.0
thyA_3_233_B_MM7,8457.0,13797.0,8774.0,48.0,59.0,59.0,76.0,442.0,14006.0,1064.0,7653.0,6246.0,27487.0,86.0,60.0,859.0,5010.0,37337.0,20958.0,314.0
thyA_3_233_C,868.0,837.0,2041.0,658.0,364.0,644.0,331.0,310.0,524.0,829.0,297.0,389.0,801.0,191.0,154.0,4407.0,4510.0,17193.0,5822.0,4965.0
