,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,436.0,63.0,26.0,19.0,20.0,46.0,32.0,15.0,14.0,32.0,12.0,7.0,68.0,28.0,24.0,155.0,73.0,39.0,25.0,68.0
folA_1_56_B_MM11,71.0,421.0,31.0,20.0,14.0,26.0,22.0,10.0,18.0,33.0,2.0,16.0,43.0,37.0,27.0,140.0,77.0,59.0,7.0,89.0
folA_1_56_B_MM14,34.0,53.0,250.0,29.0,26.0,18.0,23.0,14.0,28.0,13.0,18.0,9.0,35.0,23.0,9.0,104.0,49.0,32.0,22.0,40.0
folA_1_56_B_MM2,28.0,29.0,8.0,169.0,8.0,17.0,18.0,10.0,9.0,25.0,2.0,6.0,16.0,14.0,10.0,63.0,35.0,19.0,6.0,30.0
folA_1_56_B_MM3,22.0,17.0,6.0,10.0,136.0,9.0,15.0,9.0,10.0,9.0,5.0,0.0,13.0,5.0,3.0,84.0,22.0,20.0,6.0,17.0
folA_1_56_B_MM6,33.0,22.0,30.0,9.0,15.0,178.0,20.0,11.0,9.0,12.0,2.0,5.0,29.0,13.0,5.0,83.0,60.0,28.0,6.0,55.0
folA_1_56_B_MM9,49.0,31.0,16.0,14.0,3.0,32.0,225.0,8.0,9.0,19.0,6.0,5.0,32.0,11.0,12.0,82.0,54.0,27.0,7.0,48.0
folA_1_56_C,14.0,13.0,10.0,10.0,11.0,11.0,9.0,80.0,2.0,7.0,4.0,4.0,8.0,6.0,0.0,34.0,23.0,17.0,4.0,27.0
folA_3_242_B_MM3,19.0,51.0,24.0,20.0,16.0,21.0,12.0,15.0,251.0,22.0,6.0,4.0,47.0,24.0,15.0,200.0,56.0,48.0,7.0,58.0
folA_3_242_C,20.0,58.0,18.0,21.0,11.0,26.0,13.0,14.0,18.0,223.0,6.0,9.0,30.0,8.0,6.0,126.0,76.0,22.0,16.0,53.0
negC_rand_42,16.0,5.0,12.0,7.0,3.0,2.0,8.0,3.0,2.0,12.0,101.0,5.0,12.0,4.0,3.0,28.0,17.0,16.0,1.0,24.0
thyA_1_60_B_MM12,13.0,16.0,10.0,9.0,5.0,7.0,8.0,23.0,7.0,18.0,1.0,88.0,15.0,6.0,6.0,34.0,23.0,18.0,2.0,14.0
thyA_1_60_B_MM13,35.0,48.0,30.0,15.0,16.0,21.0,33.0,10.0,15.0,25.0,12.0,14.0,264.0,31.0,8.0,148.0,65.0,32.0,9.0,50.0
thyA_1_60_B_MM2,28.0,21.0,15.0,9.0,9.0,11.0,26.0,23.0,12.0,23.0,2.0,4.0,18.0,173.0,12.0,54.0,19.0,19.0,10.0,24.0
thyA_1_60_C,12.0,10.0,7.0,22.0,6.0,8.0,7.0,3.0,8.0,12.0,3.0,3.0,8.0,7.0,89.0,30.0,15.0,10.0,3.0,15.0
thyA_3_233_B_MM4,101.0,97.0,71.0,36.0,80.0,57.0,40.0,38.0,40.0,69.0,34.0,31.0,85.0,47.0,22.0,1076.0,197.0,108.0,20.0,131.0
thyA_3_233_B_MM5,77.0,60.0,42.0,41.0,32.0,40.0,27.0,19.0,29.0,52.0,13.0,33.0,48.0,25.0,13.0,201.0,596.0,84.0,22.0,60.0
thyA_3_233_B_MM6,38.0,37.0,31.0,14.0,5.0,17.0,12.0,15.0,5.0,31.0,10.0,16.0,22.0,19.0,7.0,113.0,94.0,375.0,14.0,61.0
thyA_3_233_B_MM7,16.0,14.0,6.0,7.0,1.0,8.0,12.0,3.0,3.0,7.0,4.0,0.0,12.0,6.0,2.0,49.0,27.0,13.0,122.0,19.0
thyA_3_233_C,69.0,59.0,48.0,44.0,18.0,82.0,34.0,35.0,33.0,48.0,16.0,17.0,64.0,21.0,25.0,296.0,90.0,67.0,14.0,669.0
