,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11358.0,2525.0,1833.0,80.0,48.0,162.0,146.0,50.0,165.0,198.0,233.0,302.0,1380.0,784.0,434.0,7412.0,3463.0,2331.0,820.0,3005.0
folA_1_56_B_MM11,2460.0,10503.0,1666.0,101.0,70.0,115.0,108.0,52.0,427.0,325.0,210.0,262.0,1514.0,1054.0,477.0,7723.0,4341.0,2061.0,709.0,3401.0
folA_1_56_B_MM14,1920.0,2007.0,9985.0,76.0,74.0,86.0,125.0,61.0,638.0,309.0,237.0,352.0,1344.0,848.0,505.0,6289.0,3746.0,2164.0,760.0,2944.0
folA_1_56_B_MM2,60.0,60.0,50.0,602.0,26.0,27.0,20.0,13.0,23.0,43.0,11.0,15.0,51.0,150.0,82.0,768.0,388.0,175.0,64.0,522.0
folA_1_56_B_MM3,55.0,48.0,42.0,12.0,401.0,10.0,10.0,11.0,22.0,24.0,14.0,12.0,42.0,133.0,55.0,826.0,311.0,114.0,32.0,409.0
folA_1_56_B_MM6,109.0,165.0,84.0,28.0,18.0,738.0,43.0,20.0,24.0,41.0,16.0,14.0,80.0,326.0,104.0,1784.0,675.0,189.0,44.0,693.0
folA_1_56_B_MM9,204.0,147.0,110.0,39.0,27.0,31.0,1077.0,10.0,31.0,57.0,17.0,25.0,118.0,397.0,197.0,2132.0,843.0,296.0,108.0,1636.0
folA_1_56_C,53.0,44.0,21.0,20.0,15.0,12.0,22.0,397.0,15.0,17.0,5.0,9.0,26.0,111.0,25.0,509.0,273.0,103.0,16.0,249.0
folA_3_242_B_MM3,619.0,1637.0,1522.0,80.0,44.0,71.0,106.0,49.0,4890.0,252.0,257.0,217.0,1140.0,989.0,488.0,7899.0,3534.0,2201.0,561.0,2869.0
folA_3_242_C,379.0,402.0,412.0,59.0,20.0,72.0,94.0,34.0,227.0,2509.0,67.0,121.0,392.0,542.0,259.0,5772.0,3359.0,1413.0,579.0,2619.0
negC_rand_42,415.0,404.0,369.0,30.0,10.0,25.0,26.0,15.0,142.0,77.0,1649.0,100.0,285.0,161.0,138.0,1559.0,902.0,527.0,159.0,924.0
thyA_1_60_B_MM12,713.0,617.0,359.0,25.0,17.0,31.0,49.0,24.0,116.0,113.0,56.0,1493.0,256.0,162.0,84.0,1800.0,686.0,441.0,106.0,1159.0
thyA_1_60_B_MM13,1724.0,1571.0,1596.0,65.0,57.0,99.0,150.0,45.0,403.0,284.0,205.0,270.0,7287.0,682.0,358.0,7007.0,3971.0,1713.0,513.0,2289.0
thyA_1_60_B_MM2,1276.0,1102.0,1116.0,329.0,246.0,422.0,520.0,266.0,380.0,856.0,117.0,141.0,791.0,4314.0,303.0,3383.0,1848.0,1123.0,495.0,1553.0
thyA_1_60_C,628.0,685.0,626.0,182.0,185.0,215.0,310.0,121.0,126.0,428.0,76.0,126.0,378.0,243.0,2283.0,1823.0,1117.0,693.0,202.0,968.0
thyA_3_233_B_MM4,5417.0,5517.0,5132.0,755.0,871.0,1177.0,1805.0,744.0,1395.0,2961.0,571.0,795.0,3524.0,2281.0,1194.0,39290.0,8471.0,5167.0,1691.0,5982.0
thyA_3_233_B_MM5,3940.0,4060.0,3054.0,395.0,275.0,495.0,780.0,249.0,965.0,2032.0,408.0,410.0,2239.0,1452.0,551.0,8519.0,21425.0,3091.0,1106.0,4220.0
thyA_3_233_B_MM6,1950.0,1984.0,1487.0,143.0,149.0,174.0,222.0,164.0,409.0,893.0,214.0,249.0,1205.0,769.0,447.0,5735.0,3817.0,12896.0,903.0,2547.0
thyA_3_233_B_MM7,848.0,686.0,608.0,49.0,38.0,66.0,86.0,40.0,279.0,305.0,90.0,177.0,510.0,322.0,183.0,2923.0,1225.0,663.0,4312.0,1140.0
thyA_3_233_C,4541.0,3660.0,3283.0,741.0,681.0,1000.0,1546.0,530.0,1443.0,2210.0,443.0,575.0,2590.0,1792.0,842.0,14225.0,6864.0,4375.0,1193.0,27340.0
