,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,16091.0,5196.0,3441.0,1301.0,731.0,1550.0,1532.0,796.0,814.0,1263.0,1143.0,1725.0,4723.0,2443.0,1638.0,14496.0,6951.0,4643.0,1560.0,6465.0
folA_1_56_B_MM11,5195.0,18006.0,4176.0,1222.0,689.0,1484.0,1124.0,711.0,2011.0,2189.0,1216.0,2551.0,6118.0,4037.0,1636.0,19493.0,10619.0,4578.0,1937.0,9577.0
folA_1_56_B_MM14,3567.0,4911.0,15169.0,1342.0,736.0,1025.0,971.0,651.0,3045.0,1841.0,1427.0,2235.0,5250.0,3132.0,2018.0,15744.0,8759.0,5602.0,1939.0,7817.0
folA_1_56_B_MM2,1162.0,914.0,539.0,4460.0,516.0,632.0,785.0,465.0,291.0,680.0,225.0,339.0,952.0,1259.0,607.0,7102.0,3566.0,1844.0,601.0,5417.0
folA_1_56_B_MM3,657.0,635.0,337.0,561.0,2843.0,500.0,424.0,385.0,255.0,464.0,234.0,245.0,752.0,939.0,630.0,6780.0,2724.0,1368.0,347.0,3304.0
folA_1_56_B_MM6,1268.0,1294.0,928.0,927.0,499.0,4972.0,986.0,733.0,313.0,691.0,353.0,447.0,1278.0,2452.0,660.0,11335.0,5535.0,2317.0,598.0,5045.0
folA_1_56_B_MM9,1850.0,1146.0,812.0,909.0,533.0,1128.0,4867.0,596.0,468.0,865.0,287.0,448.0,1239.0,1796.0,1130.0,8690.0,4234.0,2460.0,942.0,7326.0
folA_1_56_C,591.0,587.0,316.0,579.0,306.0,416.0,421.0,2695.0,198.0,417.0,137.0,178.0,496.0,911.0,128.0,4464.0,2597.0,1459.0,302.0,2567.0
folA_3_242_B_MM3,2177.0,4971.0,4332.0,1078.0,633.0,1241.0,808.0,741.0,11182.0,2090.0,2028.0,1771.0,5961.0,3639.0,1883.0,22176.0,9547.0,6168.0,1337.0,8259.0
folA_3_242_C,1515.0,1881.0,1883.0,936.0,449.0,890.0,774.0,821.0,1863.0,7590.0,559.0,1271.0,2233.0,1834.0,1326.0,15122.0,9188.0,3929.0,1723.0,9138.0
negC_rand_42,1298.0,1532.0,1526.0,392.0,161.0,374.0,232.0,208.0,836.0,593.0,7324.0,940.0,1555.0,672.0,838.0,4964.0,3213.0,1800.0,529.0,3568.0
thyA_1_60_B_MM12,2632.0,3300.0,1912.0,426.0,310.0,693.0,494.0,427.0,817.0,1123.0,580.0,6063.0,1930.0,1138.0,477.0,6578.0,3220.0,2017.0,444.0,4083.0
thyA_1_60_B_MM13,4457.0,4721.0,4969.0,944.0,704.0,1047.0,1135.0,781.0,2106.0,2106.0,1764.0,2804.0,18943.0,3286.0,1633.0,17856.0,12265.0,5267.0,1572.0,6427.0
thyA_1_60_B_MM2,2842.0,2908.0,2869.0,2477.0,1518.0,2170.0,1904.0,2251.0,1815.0,3796.0,781.0,983.0,3741.0,9246.0,1555.0,8682.0,4793.0,3000.0,1499.0,4281.0
thyA_1_60_C,1500.0,2134.0,2002.0,1486.0,1440.0,1236.0,1080.0,874.0,673.0,2086.0,585.0,974.0,1628.0,1229.0,4675.0,5441.0,3194.0,1595.0,598.0,3372.0
thyA_3_233_B_MM4,9394.0,12795.0,13606.0,6616.0,5932.0,8474.0,6946.0,6833.0,6070.0,10947.0,2888.0,5184.0,12660.0,8363.0,4631.0,63877.0,21973.0,12632.0,3484.0,18792.0
thyA_3_233_B_MM5,6769.0,9272.0,6823.0,4233.0,3072.0,4373.0,4254.0,3029.0,3849.0,8249.0,1826.0,3590.0,8171.0,5555.0,1892.0,19530.0,35773.0,7814.0,2693.0,11258.0
thyA_3_233_B_MM6,3456.0,4917.0,3644.0,1789.0,1412.0,2001.0,2041.0,2131.0,1552.0,4003.0,1096.0,1953.0,4341.0,2850.0,1805.0,13735.0,10251.0,20507.0,2220.0,7411.0
thyA_3_233_B_MM7,1659.0,1520.0,1501.0,665.0,436.0,945.0,765.0,540.0,1106.0,1232.0,430.0,1096.0,2111.0,1135.0,624.0,7056.0,3129.0,1574.0,6070.0,3364.0
thyA_3_233_C,7776.0,7688.0,7038.0,6724.0,5229.0,6080.0,5378.0,4950.0,5727.0,8314.0,2562.0,4311.0,8952.0,5768.0,3313.0,34812.0,15426.0,9468.0,2917.0,46385.0
