,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,476.0,68.0,20.0,23.0,17.0,53.0,41.0,18.0,15.0,20.0,9.0,13.0,97.0,27.0,32.0,192.0,75.0,43.0,37.0,33.0
folA_1_56_B_MM11,68.0,352.0,40.0,26.0,12.0,13.0,34.0,11.0,14.0,28.0,7.0,16.0,32.0,57.0,28.0,109.0,86.0,50.0,15.0,80.0
folA_1_56_B_MM14,34.0,44.0,223.0,23.0,24.0,22.0,43.0,20.0,16.0,17.0,10.0,7.0,28.0,12.0,6.0,80.0,54.0,33.0,11.0,46.0
folA_1_56_B_MM2,35.0,18.0,10.0,161.0,15.0,18.0,15.0,8.0,6.0,19.0,2.0,9.0,19.0,8.0,9.0,51.0,28.0,12.0,8.0,33.0
folA_1_56_B_MM3,20.0,12.0,6.0,8.0,119.0,9.0,8.0,18.0,6.0,7.0,4.0,3.0,11.0,2.0,2.0,77.0,26.0,14.0,3.0,11.0
folA_1_56_B_MM6,42.0,22.0,41.0,20.0,12.0,172.0,19.0,10.0,8.0,18.0,1.0,6.0,24.0,16.0,2.0,66.0,87.0,33.0,4.0,36.0
folA_1_56_B_MM9,45.0,32.0,23.0,14.0,13.0,41.0,243.0,7.0,14.0,16.0,3.0,7.0,39.0,8.0,7.0,79.0,41.0,29.0,4.0,40.0
folA_1_56_C,20.0,14.0,8.0,8.0,14.0,7.0,4.0,101.0,1.0,8.0,2.0,4.0,10.0,7.0,1.0,22.0,14.0,17.0,4.0,20.0
folA_3_242_B_MM3,27.0,53.0,15.0,31.0,14.0,17.0,22.0,8.0,194.0,17.0,16.0,3.0,32.0,17.0,8.0,143.0,53.0,37.0,8.0,40.0
folA_3_242_C,31.0,54.0,16.0,27.0,16.0,20.0,39.0,17.0,13.0,200.0,0.0,11.0,32.0,13.0,10.0,102.0,55.0,20.0,8.0,35.0
negC_rand_42,12.0,12.0,2.0,9.0,2.0,10.0,7.0,6.0,3.0,5.0,92.0,2.0,10.0,1.0,3.0,26.0,20.0,15.0,2.0,19.0
thyA_1_60_B_MM12,22.0,20.0,9.0,6.0,9.0,3.0,16.0,18.0,7.0,18.0,3.0,66.0,15.0,7.0,5.0,35.0,22.0,6.0,0.0,14.0
thyA_1_60_B_MM13,26.0,51.0,24.0,10.0,23.0,22.0,42.0,18.0,6.0,31.0,10.0,16.0,232.0,17.0,3.0,109.0,73.0,28.0,4.0,22.0
thyA_1_60_B_MM2,27.0,12.0,10.0,14.0,8.0,19.0,34.0,14.0,8.0,15.0,4.0,4.0,11.0,123.0,4.0,37.0,27.0,20.0,9.0,18.0
thyA_1_60_C,28.0,11.0,7.0,39.0,5.0,8.0,10.0,7.0,3.0,13.0,4.0,1.0,5.0,6.0,74.0,27.0,13.0,12.0,4.0,11.0
thyA_3_233_B_MM4,65.0,80.0,52.0,38.0,66.0,44.0,52.0,31.0,35.0,54.0,31.0,20.0,56.0,33.0,16.0,897.0,137.0,81.0,20.0,74.0
thyA_3_233_B_MM5,65.0,54.0,29.0,42.0,20.0,20.0,39.0,17.0,21.0,54.0,7.0,29.0,38.0,16.0,9.0,187.0,527.0,111.0,17.0,39.0
thyA_3_233_B_MM6,27.0,30.0,45.0,12.0,6.0,15.0,23.0,26.0,12.0,19.0,2.0,36.0,14.0,18.0,9.0,78.0,63.0,290.0,11.0,40.0
thyA_3_233_B_MM7,11.0,16.0,7.0,6.0,2.0,10.0,6.0,7.0,4.0,5.0,2.0,4.0,4.0,7.0,3.0,45.0,16.0,9.0,81.0,15.0
thyA_3_233_C,62.0,47.0,37.0,62.0,25.0,77.0,38.0,25.0,28.0,30.0,9.0,26.0,36.0,28.0,19.0,302.0,79.0,58.0,17.0,602.0
