,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7107.0,1344.0,799.0,101.0,80.0,135.0,128.0,106.0,110.0,228.0,137.0,250.0,756.0,542.0,235.0,4061.0,2045.0,1155.0,405.0,1968.0
folA_1_56_B_MM11,1403.0,6543.0,897.0,108.0,79.0,118.0,126.0,85.0,259.0,222.0,166.0,221.0,870.0,531.0,279.0,3557.0,2210.0,1030.0,406.0,1587.0
folA_1_56_B_MM14,998.0,1052.0,5746.0,97.0,58.0,77.0,127.0,97.0,236.0,196.0,152.0,199.0,726.0,577.0,211.0,3206.0,1943.0,979.0,351.0,1450.0
folA_1_56_B_MM2,109.0,55.0,48.0,767.0,20.0,44.0,55.0,24.0,15.0,48.0,27.0,17.0,72.0,126.0,44.0,835.0,372.0,167.0,62.0,489.0
folA_1_56_B_MM3,72.0,49.0,33.0,39.0,557.0,24.0,12.0,32.0,16.0,33.0,7.0,17.0,43.0,102.0,72.0,753.0,317.0,141.0,31.0,275.0
folA_1_56_B_MM6,111.0,121.0,59.0,61.0,25.0,954.0,57.0,33.0,29.0,54.0,19.0,25.0,92.0,194.0,67.0,1297.0,585.0,255.0,64.0,603.0
folA_1_56_B_MM9,182.0,112.0,81.0,61.0,25.0,71.0,1125.0,47.0,38.0,67.0,18.0,40.0,89.0,247.0,129.0,1621.0,638.0,287.0,125.0,935.0
folA_1_56_C,65.0,47.0,26.0,39.0,9.0,29.0,17.0,548.0,15.0,38.0,3.0,9.0,26.0,66.0,57.0,505.0,282.0,116.0,32.0,292.0
folA_3_242_B_MM3,389.0,724.0,671.0,105.0,48.0,139.0,124.0,71.0,3380.0,228.0,97.0,184.0,560.0,435.0,214.0,3406.0,1803.0,1008.0,367.0,1763.0
folA_3_242_C,252.0,246.0,213.0,93.0,36.0,73.0,85.0,61.0,108.0,2010.0,40.0,89.0,226.0,377.0,195.0,2993.0,1506.0,721.0,260.0,1182.0
negC_rand_42,221.0,189.0,163.0,18.0,10.0,20.0,25.0,15.0,62.0,57.0,1155.0,42.0,121.0,69.0,43.0,621.0,321.0,208.0,55.0,311.0
thyA_1_60_B_MM12,375.0,313.0,234.0,33.0,26.0,32.0,44.0,39.0,48.0,92.0,44.0,1267.0,151.0,133.0,49.0,1288.0,478.0,321.0,86.0,575.0
thyA_1_60_B_MM13,871.0,840.0,696.0,87.0,67.0,107.0,110.0,92.0,233.0,254.0,105.0,230.0,4643.0,349.0,190.0,2764.0,1308.0,870.0,336.0,1445.0
thyA_1_60_B_MM2,599.0,562.0,429.0,282.0,187.0,283.0,313.0,230.0,168.0,531.0,64.0,101.0,413.0,3126.0,211.0,1719.0,956.0,526.0,207.0,701.0
thyA_1_60_C,326.0,331.0,289.0,174.0,128.0,183.0,206.0,94.0,94.0,275.0,34.0,48.0,246.0,231.0,1716.0,980.0,547.0,361.0,92.0,379.0
thyA_3_233_B_MM4,2891.0,2538.0,1904.0,768.0,596.0,1175.0,1050.0,724.0,607.0,1799.0,410.0,486.0,1844.0,1033.0,471.0,23184.0,4165.0,2159.0,850.0,2701.0
thyA_3_233_B_MM5,1966.0,1543.0,1171.0,420.0,208.0,474.0,584.0,325.0,342.0,1019.0,212.0,297.0,1012.0,734.0,379.0,4144.0,12009.0,1304.0,545.0,1996.0
thyA_3_233_B_MM6,1103.0,816.0,547.0,170.0,108.0,199.0,164.0,166.0,196.0,499.0,121.0,175.0,637.0,426.0,202.0,2822.0,1949.0,6775.0,336.0,1475.0
thyA_3_233_B_MM7,516.0,435.0,251.0,59.0,43.0,68.0,61.0,94.0,161.0,170.0,51.0,82.0,253.0,172.0,112.0,860.0,671.0,404.0,2954.0,550.0
thyA_3_233_C,1919.0,1920.0,1637.0,662.0,513.0,812.0,922.0,600.0,576.0,1409.0,306.0,422.0,1484.0,770.0,435.0,6123.0,3216.0,2205.0,897.0,16346.0
