,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,31275.0,13649.0,8767.0,7523.0,4169.0,5489.0,5273.0,6406.0,1855.0,5545.0,4058.0,4178.0,13307.0,4892.0,1708.0,27868.0,14753.0,9562.0,2586.0,17987.0
folA_1_56_B_MM11,12160.0,29570.0,8184.0,4336.0,4438.0,5261.0,3976.0,6186.0,4508.0,4519.0,2539.0,5924.0,10125.0,4186.0,1608.0,21423.0,17176.0,11238.0,2245.0,8613.0
folA_1_56_B_MM14,9942.0,10210.0,20780.0,4599.0,3016.0,3159.0,4036.0,4590.0,3182.0,3789.0,3125.0,3914.0,9403.0,3955.0,1207.0,20211.0,17761.0,8606.0,2592.0,10297.0
folA_1_56_B_MM2,4797.0,3672.0,2142.0,12325.0,2114.0,3158.0,4406.0,3053.0,1587.0,2888.0,1026.0,1291.0,3940.0,1722.0,484.0,12556.0,7881.0,3658.0,2157.0,5649.0
folA_1_56_B_MM3,2882.0,1939.0,1618.0,4728.0,7759.0,2310.0,3003.0,3492.0,1087.0,1147.0,652.0,670.0,2786.0,892.0,644.0,8954.0,5480.0,2417.0,1158.0,2487.0
folA_1_56_B_MM6,5216.0,3386.0,2654.0,5989.0,2888.0,7901.0,3230.0,4468.0,1554.0,4085.0,550.0,1869.0,2578.0,1746.0,587.0,10105.0,7392.0,4926.0,863.0,5230.0
folA_1_56_B_MM9,6631.0,3410.0,2651.0,5696.0,2937.0,5477.0,11435.0,6034.0,1380.0,3475.0,1434.0,1479.0,3339.0,2622.0,872.0,13391.0,8641.0,3856.0,2423.0,8831.0
folA_1_56_C,3961.0,1787.0,1250.0,3051.0,864.0,1763.0,2745.0,10842.0,1325.0,1635.0,277.0,795.0,1407.0,757.0,540.0,4190.0,3999.0,1722.0,791.0,3241.0
folA_3_242_B_MM3,7055.0,9010.0,6495.0,4053.0,1850.0,4004.0,3151.0,3391.0,17919.0,4493.0,2858.0,3325.0,5783.0,2953.0,806.0,20730.0,12607.0,10044.0,2293.0,12719.0
folA_3_242_C,6010.0,5079.0,2808.0,6487.0,2528.0,4570.0,2088.0,4620.0,2673.0,11557.0,1190.0,2504.0,4003.0,3130.0,849.0,15615.0,8284.0,6810.0,3085.0,4568.0
negC_rand_42,3345.0,2205.0,2863.0,1707.0,532.0,1953.0,1314.0,2368.0,1683.0,1982.0,13101.0,1718.0,2648.0,551.0,831.0,4899.0,3557.0,3530.0,500.0,4448.0
thyA_1_60_B_MM12,5013.0,5647.0,3918.0,1578.0,973.0,1398.0,1059.0,1217.0,2222.0,2162.0,1651.0,6163.0,2171.0,902.0,1262.0,9110.0,7317.0,7010.0,893.0,4525.0
thyA_1_60_B_MM13,9717.0,10248.0,7135.0,3849.0,2134.0,3823.0,3330.0,3372.0,3626.0,3449.0,3675.0,5963.0,17579.0,2170.0,1225.0,14886.0,12197.0,4912.0,2062.0,8187.0
thyA_1_60_B_MM2,4021.0,5267.0,2560.0,3979.0,2441.0,2879.0,2697.0,3745.0,1634.0,3439.0,655.0,772.0,3239.0,7046.0,1701.0,6645.0,5153.0,1917.0,1160.0,4010.0
thyA_1_60_C,1432.0,1805.0,2135.0,2821.0,2185.0,2073.0,2277.0,1330.0,622.0,1756.0,675.0,1152.0,2044.0,1459.0,3581.0,4227.0,3695.0,2021.0,713.0,1105.0
thyA_3_233_B_MM4,25499.0,12513.0,14319.0,12545.0,7161.0,11775.0,11035.0,12752.0,6693.0,13969.0,4560.0,4976.0,12714.0,6925.0,1894.0,55486.0,26894.0,14453.0,5906.0,19203.0
thyA_3_233_B_MM5,15372.0,15017.0,6922.0,10150.0,4323.0,5443.0,7471.0,5752.0,2922.0,6432.0,4968.0,4505.0,6913.0,3511.0,1712.0,22989.0,34305.0,8980.0,3906.0,11866.0
thyA_3_233_B_MM6,10514.0,5984.0,4753.0,4907.0,2508.0,3573.0,4243.0,6008.0,4411.0,3650.0,1019.0,3371.0,5786.0,1972.0,1400.0,15555.0,16645.0,20832.0,2745.0,8989.0
thyA_3_233_B_MM7,6538.0,4353.0,2110.0,1956.0,2025.0,1619.0,1658.0,2819.0,2707.0,1684.0,1447.0,3229.0,4820.0,728.0,867.0,3909.0,4328.0,4906.0,6280.0,3559.0
thyA_3_233_C,9404.0,9402.0,7928.0,9948.0,7489.0,9357.0,6864.0,8987.0,6034.0,11468.0,3924.0,4374.0,11459.0,3339.0,2558.0,32809.0,21649.0,17550.0,6803.0,39601.0
