,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,13583.0,4805.0,3496.0,390.0,260.0,473.0,448.0,186.0,348.0,432.0,1075.0,957.0,4122.0,2062.0,1439.0,10538.0,5435.0,3548.0,1264.0,4717.0
folA_1_56_B_MM11,5175.0,13618.0,3631.0,287.0,232.0,324.0,293.0,139.0,1172.0,706.0,1111.0,1057.0,4648.0,2779.0,1419.0,12929.0,7010.0,2971.0,1382.0,5298.0
folA_1_56_B_MM14,3836.0,4965.0,11721.0,359.0,194.0,228.0,399.0,307.0,2111.0,612.0,1224.0,1027.0,4349.0,2169.0,1519.0,9761.0,5741.0,3802.0,1397.0,5003.0
folA_1_56_B_MM2,301.0,255.0,110.0,1214.0,141.0,164.0,167.0,83.0,69.0,106.0,45.0,75.0,213.0,684.0,253.0,1739.0,994.0,436.0,138.0,1434.0
folA_1_56_B_MM3,200.0,209.0,101.0,116.0,661.0,92.0,128.0,45.0,45.0,71.0,55.0,48.0,214.0,433.0,406.0,2308.0,716.0,369.0,69.0,994.0
folA_1_56_B_MM6,305.0,373.0,315.0,209.0,173.0,1261.0,245.0,102.0,77.0,153.0,94.0,76.0,333.0,1752.0,383.0,3568.0,1691.0,552.0,151.0,1881.0
folA_1_56_B_MM9,634.0,304.0,232.0,275.0,131.0,255.0,1515.0,99.0,175.0,179.0,76.0,93.0,370.0,1092.0,715.0,3821.0,1670.0,632.0,225.0,3656.0
folA_1_56_C,168.0,155.0,65.0,120.0,36.0,103.0,53.0,565.0,37.0,109.0,18.0,36.0,75.0,501.0,52.0,1078.0,653.0,447.0,56.0,609.0
folA_3_242_B_MM3,803.0,4229.0,2963.0,241.0,126.0,339.0,195.0,143.0,6067.0,504.0,1298.0,650.0,3542.0,2426.0,1044.0,12378.0,4997.0,3631.0,717.0,4520.0
folA_3_242_C,453.0,602.0,469.0,211.0,116.0,200.0,187.0,136.0,975.0,2668.0,134.0,314.0,964.0,1141.0,864.0,8433.0,4797.0,1610.0,932.0,4580.0
negC_rand_42,1169.0,1395.0,1100.0,95.0,42.0,151.0,58.0,51.0,512.0,178.0,5432.0,349.0,1325.0,474.0,482.0,3044.0,1859.0,1118.0,324.0,1843.0
thyA_1_60_B_MM12,1722.0,1860.0,838.0,169.0,44.0,109.0,124.0,171.0,498.0,304.0,258.0,2850.0,1092.0,630.0,198.0,2268.0,1060.0,983.0,187.0,1505.0
thyA_1_60_B_MM13,4182.0,3824.0,4136.0,282.0,198.0,233.0,369.0,165.0,1409.0,634.0,1274.0,1413.0,12631.0,1713.0,1131.0,10514.0,7302.0,3053.0,1445.0,3691.0
thyA_1_60_B_MM2,2781.0,2210.0,2199.0,1228.0,894.0,1577.0,1316.0,1122.0,1274.0,2195.0,523.0,508.0,2536.0,5509.0,1091.0,4603.0,2645.0,1986.0,1142.0,2107.0
thyA_1_60_C,1448.0,1766.0,1652.0,728.0,850.0,788.0,804.0,478.0,324.0,1433.0,483.0,493.0,1103.0,763.0,2836.0,2650.0,1974.0,994.0,414.0,1861.0
thyA_3_233_B_MM4,7904.0,9069.0,8351.0,1782.0,2129.0,2971.0,3582.0,2108.0,3731.0,5954.0,2104.0,1712.0,6921.0,4375.0,2749.0,33045.0,10974.0,7353.0,2026.0,9359.0
thyA_3_233_B_MM5,6547.0,6512.0,4577.0,1209.0,822.0,1402.0,1464.0,750.0,2347.0,4729.0,1296.0,1240.0,5074.0,3422.0,902.0,9877.0,19361.0,4249.0,1692.0,6027.0
thyA_3_233_B_MM6,3074.0,3217.0,2281.0,468.0,362.0,508.0,492.0,528.0,851.0,1898.0,787.0,726.0,2908.0,1847.0,1003.0,6897.0,5566.0,11835.0,1526.0,3678.0
thyA_3_233_B_MM7,1382.0,1057.0,1050.0,162.0,90.0,311.0,176.0,119.0,677.0,484.0,335.0,426.0,1327.0,601.0,390.0,4000.0,1644.0,867.0,3754.0,1765.0
thyA_3_233_C,6746.0,6209.0,4764.0,2368.0,2174.0,2546.0,3049.0,1368.0,3482.0,5699.0,2156.0,1535.0,5768.0,3483.0,1972.0,18755.0,9851.0,5766.0,1687.0,29372.0
