,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11566.0,3959.0,2862.0,659.0,422.0,698.0,683.0,350.0,517.0,614.0,968.0,1073.0,3612.0,1743.0,1167.0,8985.0,4701.0,3045.0,1062.0,3790.0
folA_1_56_B_MM11,4029.0,10602.0,2650.0,555.0,322.0,550.0,467.0,358.0,1028.0,911.0,788.0,1080.0,3556.0,2109.0,992.0,10048.0,5340.0,2274.0,962.0,3807.0
folA_1_56_B_MM14,2969.0,3315.0,8398.0,529.0,373.0,389.0,457.0,423.0,1661.0,691.0,903.0,1045.0,3046.0,1661.0,1106.0,7245.0,4387.0,2764.0,963.0,3611.0
folA_1_56_B_MM2,493.0,416.0,169.0,1779.0,264.0,318.0,326.0,187.0,124.0,242.0,60.0,173.0,380.0,761.0,294.0,2473.0,1664.0,822.0,247.0,1943.0
folA_1_56_B_MM3,323.0,330.0,184.0,227.0,1251.0,227.0,270.0,97.0,82.0,181.0,108.0,98.0,294.0,496.0,423.0,3189.0,1338.0,657.0,135.0,1329.0
folA_1_56_B_MM6,579.0,631.0,409.0,328.0,279.0,2054.0,511.0,279.0,131.0,306.0,148.0,129.0,559.0,1719.0,371.0,4639.0,2555.0,935.0,254.0,2105.0
folA_1_56_B_MM9,988.0,568.0,415.0,416.0,255.0,489.0,2064.0,207.0,217.0,342.0,164.0,173.0,582.0,1107.0,613.0,4464.0,2207.0,1017.0,381.0,3810.0
folA_1_56_C,293.0,264.0,102.0,196.0,109.0,176.0,139.0,950.0,88.0,160.0,61.0,50.0,167.0,511.0,67.0,1649.0,1043.0,746.0,92.0,967.0
folA_3_242_B_MM3,1017.0,2796.0,2088.0,437.0,251.0,565.0,330.0,278.0,4886.0,747.0,1148.0,608.0,2739.0,1962.0,851.0,9792.0,3854.0,2770.0,514.0,3346.0
folA_3_242_C,669.0,866.0,774.0,426.0,197.0,379.0,303.0,233.0,1095.0,3027.0,247.0,459.0,1106.0,906.0,677.0,6844.0,3885.0,1585.0,914.0,3475.0
negC_rand_42,1051.0,1032.0,811.0,210.0,77.0,235.0,132.0,98.0,422.0,271.0,4342.0,347.0,937.0,389.0,413.0,2222.0,1522.0,902.0,247.0,1363.0
thyA_1_60_B_MM12,1551.0,1590.0,937.0,267.0,156.0,192.0,179.0,191.0,445.0,391.0,238.0,2819.0,855.0,598.0,168.0,2389.0,1297.0,874.0,187.0,1269.0
thyA_1_60_B_MM13,3487.0,2849.0,2854.0,359.0,290.0,459.0,547.0,252.0,1141.0,760.0,938.0,1363.0,9274.0,1318.0,911.0,7682.0,5490.0,2143.0,1053.0,2832.0
thyA_1_60_B_MM2,2061.0,1750.0,1683.0,1247.0,1023.0,1515.0,1147.0,1249.0,1015.0,1804.0,423.0,431.0,2016.0,4471.0,791.0,3619.0,2089.0,1616.0,861.0,1849.0
thyA_1_60_C,1079.0,1282.0,1008.0,844.0,996.0,757.0,812.0,499.0,248.0,1122.0,331.0,425.0,852.0,615.0,2301.0,2055.0,1499.0,723.0,295.0,1291.0
thyA_3_233_B_MM4,6477.0,6757.0,6093.0,2733.0,3039.0,3816.0,4217.0,2935.0,2756.0,4795.0,1691.0,1773.0,5613.0,3611.0,2121.0,26656.0,8323.0,5581.0,1533.0,7393.0
thyA_3_233_B_MM5,4792.0,4911.0,3341.0,2061.0,1453.0,2081.0,2266.0,1251.0,1890.0,3773.0,980.0,1313.0,3673.0,2666.0,700.0,7683.0,15409.0,3346.0,1297.0,4492.0
thyA_3_233_B_MM6,2515.0,2328.0,1592.0,873.0,609.0,870.0,757.0,895.0,600.0,1852.0,543.0,795.0,2006.0,1435.0,822.0,5036.0,4028.0,9639.0,1114.0,2810.0
thyA_3_233_B_MM7,1145.0,814.0,731.0,288.0,180.0,341.0,292.0,222.0,508.0,524.0,249.0,442.0,994.0,447.0,313.0,3145.0,1342.0,592.0,2874.0,1202.0
thyA_3_233_C,5300.0,4249.0,3424.0,3338.0,2945.0,2874.0,3066.0,2048.0,2528.0,4239.0,1738.0,1717.0,4250.0,2599.0,1600.0,14120.0,6890.0,4248.0,1262.0,21295.0
