,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,930.0,147.0,59.0,65.0,51.0,74.0,80.0,34.0,26.0,67.0,40.0,24.0,164.0,52.0,30.0,298.0,146.0,70.0,32.0,113.0
folA_1_56_B_MM11,129.0,796.0,62.0,52.0,34.0,54.0,47.0,44.0,38.0,60.0,14.0,23.0,61.0,62.0,42.0,247.0,133.0,76.0,22.0,146.0
folA_1_56_B_MM14,78.0,69.0,480.0,68.0,37.0,41.0,46.0,40.0,37.0,38.0,24.0,24.0,47.0,33.0,16.0,171.0,124.0,66.0,17.0,87.0
folA_1_56_B_MM2,60.0,55.0,27.0,429.0,35.0,30.0,40.0,23.0,15.0,43.0,11.0,20.0,29.0,20.0,17.0,119.0,75.0,45.0,16.0,71.0
folA_1_56_B_MM3,28.0,28.0,27.0,35.0,286.0,33.0,31.0,19.0,8.0,18.0,8.0,7.0,28.0,12.0,9.0,154.0,45.0,30.0,3.0,56.0
folA_1_56_B_MM6,71.0,70.0,46.0,54.0,28.0,425.0,44.0,27.0,13.0,46.0,9.0,21.0,41.0,27.0,11.0,174.0,134.0,61.0,11.0,105.0
folA_1_56_B_MM9,111.0,60.0,32.0,41.0,33.0,58.0,500.0,21.0,49.0,44.0,11.0,13.0,62.0,31.0,31.0,193.0,88.0,68.0,14.0,98.0
folA_1_56_C,32.0,31.0,24.0,31.0,11.0,17.0,20.0,262.0,14.0,14.0,6.0,9.0,16.0,14.0,1.0,61.0,41.0,32.0,7.0,53.0
folA_3_242_B_MM3,69.0,83.0,59.0,41.0,30.0,36.0,31.0,27.0,441.0,42.0,27.0,33.0,65.0,43.0,26.0,334.0,110.0,73.0,20.0,90.0
folA_3_242_C,58.0,64.0,37.0,49.0,46.0,43.0,49.0,37.0,30.0,476.0,18.0,34.0,62.0,30.0,16.0,182.0,126.0,48.0,20.0,102.0
negC_rand_42,33.0,20.0,19.0,14.0,7.0,27.0,13.0,14.0,6.0,9.0,216.0,7.0,20.0,10.0,4.0,50.0,22.0,33.0,5.0,30.0
thyA_1_60_B_MM12,43.0,48.0,11.0,19.0,8.0,27.0,31.0,41.0,14.0,35.0,5.0,199.0,31.0,15.0,13.0,77.0,37.0,26.0,7.0,30.0
thyA_1_60_B_MM13,77.0,69.0,53.0,42.0,44.0,38.0,76.0,35.0,29.0,61.0,14.0,36.0,488.0,34.0,14.0,193.0,113.0,41.0,8.0,66.0
thyA_1_60_B_MM2,55.0,34.0,23.0,33.0,16.0,29.0,42.0,30.0,12.0,46.0,12.0,18.0,27.0,295.0,11.0,109.0,42.0,42.0,25.0,42.0
thyA_1_60_C,30.0,26.0,15.0,19.0,18.0,14.0,9.0,15.0,7.0,23.0,7.0,5.0,15.0,7.0,159.0,51.0,33.0,13.0,5.0,42.0
thyA_3_233_B_MM4,164.0,193.0,132.0,108.0,134.0,135.0,128.0,77.0,101.0,122.0,56.0,61.0,151.0,81.0,47.0,1863.0,337.0,179.0,55.0,205.0
thyA_3_233_B_MM5,167.0,111.0,82.0,77.0,58.0,80.0,71.0,50.0,52.0,111.0,23.0,43.0,89.0,52.0,22.0,359.0,985.0,137.0,30.0,103.0
thyA_3_233_B_MM6,76.0,61.0,49.0,45.0,24.0,39.0,29.0,41.0,20.0,66.0,11.0,35.0,32.0,29.0,28.0,150.0,145.0,586.0,41.0,107.0
thyA_3_233_B_MM7,34.0,18.0,14.0,9.0,12.0,19.0,18.0,11.0,13.0,10.0,4.0,10.0,22.0,9.0,9.0,88.0,36.0,31.0,148.0,23.0
thyA_3_233_C,128.0,115.0,81.0,139.0,74.0,164.0,103.0,64.0,59.0,71.0,37.0,54.0,73.0,62.0,26.0,596.0,173.0,120.0,31.0,1161.0
