,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,129.0,21.0,49.0,128.0,14.0,33.0,164.0,63.0,140.0,120.0,513.0,53.0,169.0,54.0,328.0,229.0,35.0,11.0,1.0,8.0,53.0,76.0,1.0,37.0,41.0,194.0,51.0,64.0,0.0,10.0,0.0,16.0,0.0,61.0,26.0,17.0,1.0,76.0,14.0,31.0,50.0,2.0,31.0,1.0,15.0,26.0,0.0,94.0,28.0,0.0,40.0,55.0,20.0,45.0,38.0,27.0,61.0,44.0,0.0,53.0,68.0,34.0,0.0,19.0,0.0,60.0,90.0,36.0,16.0,25.0,48.0,0.0,0.0,62.0,0.0,91.0,20.0,112.0,28.0,1.0,33.0,25.0,3.0,0.0,2.0,338.0,453.0,139.0,83.0,110.0,69.0,35.0,90.0,8.0,0.0,1.0,21.0,15.0,553.0,30.0,0.0
dapB_1_18_B_MM11,1375.0,131.0,312.0,637.0,32.0,18.0,1607.0,264.0,109.0,260.0,70.0,1046.0,70.0,58.0,36.0,16.0,393.0,31.0,1.0,2.0,1018.0,1880.0,333.0,469.0,406.0,2678.0,2613.0,4563.0,0.0,0.0,0.0,2.0,0.0,386.0,48.0,118.0,0.0,128.0,134.0,158.0,107.0,431.0,778.0,382.0,174.0,20.0,86.0,126.0,234.0,106.0,96.0,32.0,168.0,4276.0,1432.0,2702.0,484.0,1224.0,724.0,163.0,76.0,1.0,1.0,0.0,0.0,1020.0,116.0,637.0,102.0,975.0,533.0,0.0,35.0,84.0,0.0,302.0,377.0,372.0,107.0,1.0,3.0,560.0,0.0,17.0,0.0,457.0,1956.0,2066.0,178.0,633.0,69.0,106.0,895.0,833.0,0.0,0.0,68.0,1950.0,3409.0,1111.0,57.0
dapB_1_18_B_MM13,1621.0,156.0,1334.0,1161.0,29.0,82.0,4174.0,275.0,161.0,111.0,176.0,14.0,2218.0,247.0,7.0,5.0,721.0,132.0,105.0,30.0,2171.0,3368.0,477.0,1500.0,488.0,3844.0,3705.0,5151.0,1.0,0.0,3.0,47.0,0.0,674.0,71.0,561.0,4.0,434.0,177.0,628.0,164.0,514.0,658.0,386.0,274.0,2.0,334.0,300.0,572.0,375.0,206.0,132.0,291.0,5194.0,2433.0,1587.0,2108.0,1780.0,1405.0,442.0,240.0,62.0,0.0,2.0,0.0,5408.0,110.0,658.0,75.0,887.0,1264.0,1.0,15.0,42.0,0.0,409.0,474.0,824.0,385.0,0.0,6.0,908.0,10.0,20.0,1.0,696.0,1938.0,3075.0,234.0,1001.0,329.0,200.0,415.0,2303.0,24.0,0.0,160.0,1183.0,3217.0,2146.0,5.0
dapB_1_18_B_MM14,2113.0,121.0,677.0,1150.0,12.0,30.0,4099.0,144.0,249.0,186.0,5.0,29.0,213.0,4504.0,28.0,60.0,825.0,4.0,18.0,33.0,1613.0,4744.0,594.0,1620.0,645.0,5159.0,9019.0,10912.0,1.0,1.0,0.0,3.0,8.0,572.0,330.0,435.0,3.0,479.0,129.0,359.0,295.0,616.0,980.0,281.0,547.0,9.0,490.0,358.0,499.0,250.0,132.0,125.0,216.0,2584.0,1646.0,2331.0,1691.0,2110.0,607.0,506.0,207.0,100.0,2.0,8.0,1.0,4793.0,325.0,1134.0,115.0,1426.0,1640.0,1.0,29.0,80.0,51.0,921.0,925.0,537.0,197.0,2.0,0.0,1926.0,14.0,29.0,16.0,871.0,2463.0,2971.0,133.0,500.0,145.0,41.0,788.0,1925.0,2.0,0.0,41.0,856.0,6992.0,2813.0,1.0
dapB_1_18_B_MM5,2.0,1.0,12.0,33.0,8.0,5.0,3.0,4.0,34.0,0.0,0.0,0.0,0.0,3.0,227.0,0.0,13.0,0.0,207.0,2.0,0.0,10.0,0.0,2.0,22.0,108.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,5.0,23.0,94.0,0.0,34.0,81.0,1.0,51.0,25.0,0.0,1.0,0.0,13.0,62.0,124.0,21.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,12.0,11.0,31.0,17.0,4.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0,46.0,3.0,9.0,4.0,4.0,11.0,0.0,1.0,18.0,42.0,552.0,9.0
dapB_1_18_C,1.0,16.0,1.0,56.0,0.0,1.0,7.0,12.0,0.0,97.0,0.0,0.0,25.0,1.0,0.0,87.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,83.0,26.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0
dapB_3_239_B_MM14,1170.0,180.0,943.0,1966.0,21.0,6.0,3449.0,55.0,192.0,54.0,11.0,258.0,299.0,887.0,97.0,42.0,7447.0,44.0,13.0,2.0,1840.0,4310.0,289.0,506.0,480.0,4952.0,7028.0,6518.0,0.0,0.0,0.0,22.0,0.0,427.0,5.0,324.0,21.0,486.0,573.0,622.0,1332.0,469.0,1376.0,431.0,578.0,5.0,231.0,209.0,1103.0,163.0,112.0,78.0,70.0,1566.0,1050.0,939.0,717.0,928.0,925.0,871.0,278.0,1.0,12.0,2.0,0.0,3078.0,42.0,586.0,199.0,1382.0,2245.0,2.0,9.0,103.0,1.0,784.0,708.0,903.0,363.0,1.0,21.0,1036.0,0.0,17.0,0.0,915.0,1829.0,3837.0,61.0,279.0,14.0,13.0,583.0,4189.0,6.0,0.0,62.0,258.0,6375.0,4262.0,2.0
dapB_3_239_B_MM9,7.0,187.0,584.0,303.0,5.0,33.0,445.0,63.0,310.0,165.0,28.0,14.0,291.0,62.0,212.0,16.0,5.0,244.0,0.0,72.0,87.0,14.0,4.0,49.0,14.0,120.0,92.0,144.0,0.0,0.0,3.0,5.0,0.0,32.0,12.0,1.0,3.0,83.0,1.0,74.0,18.0,1.0,57.0,42.0,23.0,0.0,1.0,22.0,21.0,52.0,39.0,1.0,1.0,32.0,67.0,48.0,65.0,35.0,34.0,16.0,25.0,0.0,1.0,0.0,0.0,84.0,4.0,42.0,8.0,10.0,8.0,0.0,69.0,173.0,0.0,66.0,57.0,33.0,84.0,0.0,0.0,9.0,26.0,0.0,0.0,21.0,159.0,30.0,39.0,69.0,54.0,31.0,159.0,179.0,30.0,0.0,63.0,48.0,94.0,1171.0,0.0
dapB_3_239_C,87.0,214.0,66.0,78.0,33.0,7.0,205.0,216.0,227.0,448.0,16.0,216.0,213.0,529.0,35.0,12.0,38.0,3.0,200.0,33.0,41.0,19.0,1.0,38.0,137.0,239.0,131.0,190.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0,11.0,67.0,0.0,2.0,79.0,22.0,8.0,3.0,39.0,20.0,21.0,6.0,41.0,19.0,28.0,18.0,53.0,6.0,2.0,85.0,20.0,22.0,36.0,165.0,37.0,2.0,72.0,0.0,19.0,0.0,49.0,37.0,5.0,46.0,1.0,2.0,3.0,0.0,47.0,16.0,18.0,20.0,0.0,36.0,56.0,4.0,0.0,0.0,67.0,77.0,58.0,47.0,49.0,99.0,47.0,279.0,196.0,3.0,0.0,0.0,6.0,75.0,32.0,6.0
dapB_3_239_W_MM1,18.0,229.0,159.0,133.0,77.0,174.0,119.0,196.0,115.0,72.0,114.0,21.0,161.0,118.0,86.0,42.0,28.0,10.0,81.0,205.0,6.0,35.0,4.0,47.0,153.0,48.0,59.0,44.0,15.0,0.0,25.0,0.0,1.0,16.0,20.0,5.0,0.0,10.0,0.0,8.0,45.0,5.0,81.0,39.0,20.0,4.0,17.0,9.0,8.0,2.0,25.0,47.0,2.0,52.0,59.0,14.0,164.0,65.0,84.0,31.0,64.0,32.0,0.0,3.0,1.0,156.0,0.0,21.0,2.0,1.0,8.0,0.0,13.0,40.0,0.0,85.0,26.0,29.0,2.0,0.0,0.0,14.0,0.0,12.0,0.0,9.0,70.0,15.0,44.0,37.0,81.0,16.0,112.0,85.0,3.0,0.0,15.0,21.0,47.0,61.0,1.0
fake_negC_rand_18,2368.0,241.0,707.0,1670.0,6.0,96.0,7900.0,54.0,121.0,89.0,14.0,274.0,1358.0,1702.0,309.0,42.0,4685.0,43.0,50.0,113.0,15592.0,11449.0,742.0,3005.0,1807.0,8888.0,7811.0,15197.0,4.0,58.0,12.0,38.0,0.0,688.0,4.0,1524.0,9.0,2365.0,1555.0,1254.0,1713.0,1011.0,4427.0,976.0,832.0,226.0,1067.0,1986.0,2226.0,810.0,301.0,294.0,511.0,2572.0,4000.0,1555.0,1743.0,1462.0,927.0,1430.0,613.0,36.0,275.0,10.0,47.0,6435.0,190.0,1795.0,296.0,1741.0,5609.0,10.0,32.0,58.0,2.0,786.0,744.0,2168.0,507.0,5.0,0.0,2313.0,24.0,10.0,4.0,3266.0,5157.0,5478.0,134.0,703.0,162.0,28.0,1098.0,2370.0,2.0,0.0,54.0,1135.0,11864.0,7979.0,27.0
fake_negC_rand_28,7106.0,569.0,1327.0,3174.0,68.0,278.0,25536.0,410.0,818.0,81.0,112.0,824.0,1338.0,2585.0,631.0,164.0,4376.0,20.0,51.0,41.0,8513.0,36103.0,1858.0,5048.0,1612.0,26973.0,28459.0,35991.0,41.0,197.0,3.0,11.0,12.0,1487.0,54.0,1172.0,32.0,3823.0,1397.0,4221.0,4164.0,929.0,4569.0,278.0,650.0,111.0,684.0,646.0,1040.0,610.0,182.0,165.0,128.0,7962.0,4340.0,3289.0,4419.0,2528.0,1059.0,3077.0,1100.0,114.0,50.0,8.0,1.0,11427.0,389.0,5122.0,585.0,3086.0,5630.0,15.0,198.0,355.0,1.0,2136.0,3618.0,2591.0,607.0,18.0,16.0,3628.0,3.0,39.0,6.0,1868.0,10842.0,11505.0,565.0,1326.0,313.0,266.0,1844.0,6595.0,32.0,0.0,168.0,2036.0,70790.0,31227.0,2.0
fake_negC_rand_31,665.0,45.0,80.0,249.0,0.0,42.0,1617.0,71.0,209.0,92.0,25.0,61.0,169.0,319.0,4.0,8.0,540.0,2.0,5.0,62.0,795.0,1858.0,3266.0,333.0,236.0,5492.0,4103.0,2740.0,1.0,0.0,15.0,2.0,0.0,256.0,4.0,189.0,14.0,686.0,94.0,832.0,115.0,122.0,558.0,219.0,143.0,18.0,147.0,322.0,624.0,147.0,81.0,88.0,274.0,705.0,771.0,506.0,918.0,585.0,550.0,626.0,265.0,1.0,1.0,155.0,0.0,1831.0,61.0,388.0,12.0,493.0,1353.0,13.0,1.0,32.0,0.0,96.0,297.0,672.0,116.0,0.0,0.0,764.0,1.0,0.0,1.0,396.0,1592.0,641.0,19.0,126.0,26.0,15.0,501.0,485.0,0.0,0.0,59.0,411.0,11723.0,6251.0,1.0
fake_negC_rand_42,3868.0,15.0,314.0,1254.0,49.0,1.0,9320.0,83.0,158.0,197.0,40.0,190.0,301.0,1226.0,37.0,38.0,3729.0,30.0,48.0,12.0,3956.0,7645.0,410.0,10517.0,323.0,8816.0,9884.0,21588.0,0.0,20.0,0.0,4.0,180.0,425.0,8.0,414.0,2.0,1051.0,1224.0,1560.0,2900.0,732.0,1762.0,165.0,559.0,245.0,135.0,204.0,660.0,82.0,111.0,223.0,156.0,3231.0,2090.0,2238.0,1027.0,1371.0,525.0,1073.0,386.0,6.0,23.0,4.0,6.0,7602.0,176.0,1743.0,87.0,1536.0,2736.0,0.0,96.0,118.0,0.0,571.0,1480.0,1438.0,74.0,0.0,2.0,2331.0,55.0,14.0,28.0,2005.0,2224.0,5072.0,242.0,702.0,43.0,8.0,621.0,4663.0,2.0,0.0,21.0,1180.0,14176.0,10719.0,1.0
fake_negC_rand_43,3817.0,237.0,1435.0,1450.0,3.0,30.0,4418.0,181.0,486.0,223.0,6.0,523.0,1297.0,2260.0,393.0,39.0,2391.0,15.0,75.0,21.0,4222.0,4096.0,719.0,2889.0,4736.0,8999.0,12972.0,9441.0,0.0,0.0,2.0,20.0,1.0,2352.0,116.0,571.0,1.0,679.0,246.0,354.0,348.0,340.0,2844.0,894.0,685.0,37.0,758.0,266.0,1094.0,553.0,136.0,137.0,527.0,2487.0,827.0,1923.0,1068.0,1120.0,888.0,1540.0,144.0,145.0,28.0,6.0,13.0,5662.0,210.0,707.0,104.0,1321.0,1803.0,48.0,23.0,215.0,0.0,267.0,774.0,1424.0,237.0,19.0,0.0,2144.0,2.0,15.0,13.0,1001.0,5144.0,5086.0,427.0,971.0,29.0,50.0,339.0,2443.0,1.0,0.0,112.0,684.0,13023.0,9073.0,0.0
folA_1_56_B_MM10,3653.0,1683.0,2132.0,2814.0,772.0,692.0,13838.0,681.0,1028.0,423.0,239.0,391.0,1940.0,3439.0,465.0,184.0,6725.0,231.0,142.0,51.0,4851.0,13530.0,1238.0,1065.0,1520.0,70922.0,34063.0,35602.0,0.0,22.0,10.0,38.0,34.0,197.0,26.0,567.0,70.0,4868.0,984.0,1820.0,4960.0,1245.0,5046.0,1305.0,1213.0,792.0,1180.0,2331.0,1254.0,1372.0,1173.0,648.0,1500.0,2782.0,5675.0,1601.0,1741.0,1738.0,363.0,3564.0,2280.0,28.0,7.0,73.0,83.0,13713.0,1049.0,4171.0,575.0,2842.0,5347.0,0.0,327.0,752.0,0.0,3011.0,2716.0,5152.0,1074.0,60.0,3.0,3235.0,6.0,20.0,17.0,4112.0,10657.0,7583.0,770.0,1818.0,289.0,502.0,2826.0,5448.0,18.0,0.0,368.0,7443.0,58105.0,24915.0,132.0
