,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
purL_3_201_B_MM11,49.0,9.0,11.0,38.0,1.0,0.0,209.0,27.0,11.0,18.0,4.0,11.0,34.0,77.0,49.0,3.0,15.0,10.0,0.0,6.0,24.0,177.0,8.0,15.0,32.0,302.0,231.0,120.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,32.0,1.0,98.0,11.0,49.0,22.0,73.0,54.0,37.0,15.0,2.0,4.0,3.0,5.0,11.0,4.0,1.0,1.0,53.0,92.0,28.0,13.0,6.0,5.0,40.0,22.0,3.0,17.0,4.0,3.0,186.0,8.0,56.0,3.0,44.0,26.0,0.0,2.0,0.0,0.0,126.0,60.0,39.0,41.0,0.0,0.0,26.0,8.0,0.0,17.0,10.0,92.0,55.0,27.0,71.0,9.0,5.0,68.0,45.0,2.0,0.0,6.0,59.0,269.0,196.0,0.0
purL_3_201_B_MM14,27.0,11.0,35.0,51.0,1.0,6.0,150.0,27.0,26.0,16.0,6.0,12.0,29.0,59.0,29.0,3.0,12.0,15.0,19.0,31.0,37.0,119.0,33.0,18.0,6.0,265.0,218.0,95.0,0.0,2.0,0.0,2.0,1.0,11.0,0.0,40.0,0.0,30.0,6.0,11.0,48.0,10.0,75.0,40.0,29.0,7.0,29.0,7.0,6.0,8.0,12.0,2.0,24.0,77.0,52.0,46.0,37.0,59.0,24.0,67.0,6.0,1.0,0.0,0.0,4.0,103.0,1.0,17.0,2.0,66.0,58.0,0.0,14.0,20.0,0.0,19.0,196.0,76.0,4.0,0.0,0.0,72.0,10.0,1.0,0.0,57.0,39.0,122.0,2.0,9.0,20.0,4.0,118.0,47.0,4.0,0.0,0.0,27.0,304.0,91.0,3.0
purL_3_201_B_MM5,65.0,25.0,102.0,46.0,1.0,4.0,101.0,66.0,66.0,25.0,22.0,9.0,52.0,50.0,27.0,4.0,5.0,29.0,6.0,4.0,62.0,64.0,16.0,4.0,70.0,203.0,220.0,190.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0,10.0,20.0,39.0,15.0,17.0,37.0,11.0,37.0,17.0,26.0,16.0,3.0,6.0,2.0,2.0,38.0,114.0,83.0,24.0,38.0,18.0,5.0,13.0,10.0,2.0,0.0,0.0,0.0,81.0,7.0,35.0,3.0,20.0,54.0,0.0,9.0,1.0,0.0,27.0,42.0,279.0,24.0,22.0,0.0,38.0,0.0,0.0,0.0,38.0,74.0,85.0,7.0,13.0,12.0,3.0,14.0,79.0,0.0,2.0,35.0,3.0,114.0,92.0,1.0
purL_3_201_B_MM9,3.0,0.0,31.0,6.0,4.0,2.0,67.0,26.0,9.0,53.0,3.0,10.0,3.0,95.0,15.0,11.0,13.0,1.0,3.0,5.0,6.0,57.0,3.0,0.0,6.0,58.0,33.0,58.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,9.0,6.0,1.0,36.0,0.0,3.0,10.0,0.0,11.0,5.0,0.0,2.0,22.0,6.0,0.0,1.0,17.0,40.0,0.0,4.0,3.0,26.0,3.0,14.0,0.0,0.0,1.0,0.0,79.0,5.0,11.0,6.0,2.0,7.0,0.0,1.0,1.0,0.0,7.0,5.0,83.0,29.0,1.0,0.0,19.0,0.0,0.0,0.0,9.0,9.0,36.0,3.0,2.0,3.0,1.0,9.0,12.0,1.0,0.0,5.0,9.0,79.0,22.0,12.0
purL_3_201_C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,0.0,32.0,9.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0
purL_3_201_W_MM1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0
purN_1_86_B_MM12,59.0,3.0,54.0,21.0,2.0,4.0,206.0,3.0,5.0,40.0,8.0,7.0,23.0,23.0,4.0,3.0,51.0,0.0,11.0,4.0,36.0,224.0,9.0,11.0,34.0,435.0,113.0,209.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,14.0,0.0,87.0,63.0,9.0,51.0,13.0,29.0,22.0,21.0,1.0,22.0,30.0,24.0,28.0,3.0,2.0,27.0,55.0,22.0,21.0,10.0,47.0,53.0,27.0,14.0,0.0,0.0,6.0,0.0,158.0,7.0,26.0,2.0,47.0,59.0,0.0,0.0,1.0,0.0,64.0,55.0,76.0,8.0,0.0,0.0,121.0,4.0,1.0,0.0,114.0,105.0,116.0,1.0,42.0,3.0,2.0,19.0,16.0,0.0,0.0,11.0,40.0,271.0,189.0,13.0
purN_1_86_B_MM2,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,41.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,6.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
purN_1_86_B_MM4,3.0,1.0,6.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,3.0,3.0,4.0,0.0,16.0,0.0,2.0,6.0,3.0,0.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,19.0,0.0,1.0,1.0,1.0,0.0,21.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,39.0,1.0,0.0
purN_1_86_C,2.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,13.0,7.0,1.0,0.0,3.0,0.0,0.0,1.0,16.0,0.0,11.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,21.0,10.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,28.0,18.0,7.0,4.0,21.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,16.0,4.0,0.0
purN_3_238_B_MM10,112.0,56.0,147.0,138.0,27.0,63.0,298.0,56.0,47.0,60.0,34.0,48.0,70.0,59.0,50.0,42.0,31.0,10.0,34.0,30.0,225.0,213.0,59.0,145.0,118.0,410.0,447.0,646.0,2.0,3.0,1.0,2.0,0.0,26.0,2.0,58.0,20.0,61.0,41.0,22.0,33.0,60.0,66.0,52.0,12.0,8.0,31.0,31.0,38.0,28.0,9.0,1.0,29.0,109.0,135.0,69.0,77.0,43.0,11.0,115.0,25.0,8.0,3.0,3.0,2.0,260.0,10.0,164.0,31.0,61.0,124.0,29.0,9.0,7.0,0.0,15.0,13.0,74.0,70.0,0.0,0.0,145.0,15.0,2.0,2.0,346.0,110.0,458.0,34.0,151.0,11.0,17.0,193.0,71.0,0.0,0.0,454.0,399.0,353.0,280.0,15.0
purN_3_238_B_MM11,135.0,15.0,101.0,225.0,7.0,26.0,355.0,94.0,77.0,39.0,32.0,14.0,94.0,163.0,84.0,8.0,62.0,17.0,3.0,21.0,295.0,230.0,69.0,155.0,72.0,685.0,738.0,915.0,0.0,0.0,0.0,1.0,0.0,112.0,9.0,51.0,0.0,133.0,45.0,44.0,108.0,46.0,138.0,48.0,54.0,19.0,32.0,113.0,69.0,61.0,18.0,7.0,28.0,263.0,138.0,195.0,63.0,82.0,44.0,101.0,53.0,3.0,0.0,3.0,4.0,383.0,4.0,93.0,8.0,132.0,114.0,1.0,28.0,13.0,0.0,53.0,66.0,140.0,17.0,0.0,0.0,142.0,2.0,12.0,4.0,119.0,536.0,386.0,33.0,73.0,12.0,2.0,241.0,358.0,3.0,1.0,152.0,387.0,850.0,433.0,9.0
purN_3_238_B_MM14,113.0,34.0,73.0,231.0,2.0,3.0,419.0,63.0,79.0,56.0,8.0,46.0,212.0,132.0,69.0,2.0,100.0,22.0,4.0,4.0,282.0,355.0,51.0,86.0,76.0,606.0,473.0,655.0,0.0,0.0,0.0,0.0,1.0,93.0,5.0,123.0,1.0,74.0,107.0,58.0,64.0,27.0,81.0,24.0,75.0,22.0,27.0,62.0,78.0,12.0,23.0,6.0,29.0,118.0,134.0,147.0,198.0,87.0,31.0,39.0,45.0,6.0,0.0,1.0,0.0,405.0,17.0,142.0,9.0,116.0,168.0,1.0,3.0,39.0,0.0,47.0,102.0,58.0,28.0,0.0,3.0,177.0,5.0,0.0,1.0,70.0,205.0,811.0,27.0,81.0,18.0,9.0,124.0,231.0,2.0,0.0,70.0,315.0,793.0,432.0,7.0
purN_3_238_B_MM4,29.0,36.0,74.0,15.0,13.0,2.0,30.0,44.0,28.0,16.0,9.0,11.0,11.0,2.0,24.0,0.0,11.0,6.0,3.0,6.0,23.0,22.0,22.0,33.0,19.0,201.0,69.0,81.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,7.0,3.0,1.0,0.0,0.0,4.0,13.0,1.0,3.0,5.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,20.0,10.0,28.0,26.0,18.0,1.0,30.0,16.0,16.0,1.0,1.0,2.0,66.0,13.0,19.0,18.0,50.0,4.0,0.0,3.0,2.0,0.0,4.0,19.0,12.0,2.0,0.0,0.0,15.0,1.0,8.0,0.0,64.0,131.0,109.0,50.0,75.0,14.0,10.0,36.0,64.0,0.0,0.0,49.0,76.0,82.0,55.0,1.0
purN_3_238_B_MM5,91.0,38.0,117.0,73.0,36.0,12.0,144.0,103.0,53.0,109.0,11.0,81.0,52.0,39.0,99.0,22.0,54.0,4.0,15.0,9.0,31.0,150.0,15.0,30.0,55.0,239.0,208.0,415.0,6.0,0.0,0.0,1.0,0.0,55.0,10.0,14.0,1.0,22.0,22.0,7.0,19.0,15.0,41.0,30.0,30.0,2.0,5.0,31.0,9.0,21.0,31.0,3.0,9.0,65.0,38.0,17.0,32.0,58.0,48.0,51.0,80.0,0.0,3.0,9.0,0.0,161.0,25.0,36.0,18.0,27.0,103.0,4.0,2.0,28.0,47.0,48.0,33.0,46.0,5.0,1.0,0.0,64.0,0.0,0.0,6.0,103.0,166.0,183.0,49.0,196.0,9.0,13.0,60.0,112.0,1.0,0.0,175.0,243.0,220.0,180.0,3.0
purN_3_238_C,3.0,37.0,14.0,5.0,2.0,9.0,13.0,16.0,6.0,20.0,38.0,14.0,12.0,1.0,6.0,14.0,1.0,2.0,1.0,7.0,10.0,7.0,1.0,27.0,6.0,48.0,11.0,13.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,2.0,0.0,5.0,3.0,0.0,9.0,3.0,8.0,6.0,8.0,16.0,6.0,0.0,2.0,5.0,0.0,4.0,4.0,1.0,22.0,5.0,3.0,17.0,1.0,7.0,46.0,24.0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,4.0,4.0,0.0,2.0,46.0,0.0,31.0,28.0,24.0,3.0,0.0,0.0,10.0,0.0,0.0,1.0,46.0,12.0,12.0,12.0,57.0,28.0,49.0,9.0,18.0,2.0,0.0,5.0,30.0,17.0,55.0,4.0
purN_3_238_W_MM1,3.0,5.0,9.0,3.0,0.0,4.0,36.0,33.0,6.0,6.0,3.0,54.0,6.0,3.0,12.0,3.0,9.0,17.0,4.0,1.0,6.0,14.0,0.0,0.0,10.0,37.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,17.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,5.0,0.0,6.0,0.0,44.0,7.0,1.0,1.0,4.0,0.0,9.0,4.0,5.0,1.0,16.0,2.0,0.0,1.0,6.0,37.0,3.0,5.0,7.0,3.0,6.0,0.0,4.0,0.0,3.0,1.0,22.0,17.0,44.0,23.0,73.0,24.0,42.0,35.0,40.0,6.0,0.0,11.0,2.0,52.0,41.0,4.0
thyA_1_60_B_MM12,66.0,32.0,22.0,28.0,8.0,5.0,125.0,10.0,21.0,14.0,22.0,19.0,22.0,89.0,14.0,14.0,40.0,7.0,8.0,0.0,53.0,94.0,18.0,43.0,18.0,287.0,315.0,206.0,0.0,0.0,0.0,5.0,0.0,97.0,0.0,9.0,0.0,23.0,25.0,32.0,18.0,43.0,102.0,63.0,68.0,2.0,13.0,12.0,44.0,44.0,7.0,12.0,17.0,32.0,114.0,54.0,41.0,18.0,12.0,38.0,43.0,3.0,10.0,14.0,1.0,279.0,8.0,86.0,51.0,168.0,168.0,2.0,0.0,1.0,0.0,46.0,110.0,12.0,3.0,0.0,0.0,5.0,1.0,4.0,0.0,172.0,268.0,193.0,64.0,196.0,13.0,2.0,174.0,52.0,0.0,1.0,12.0,100.0,180.0,123.0,6.0
thyA_1_60_B_MM13,96.0,7.0,39.0,63.0,2.0,5.0,361.0,3.0,7.0,7.0,0.0,9.0,118.0,134.0,22.0,1.0,87.0,1.0,5.0,3.0,181.0,213.0,51.0,43.0,22.0,418.0,345.0,436.0,0.0,1.0,0.0,2.0,0.0,117.0,15.0,5.0,1.0,31.0,43.0,5.0,9.0,5.0,34.0,15.0,25.0,2.0,12.0,49.0,37.0,21.0,12.0,26.0,21.0,148.0,93.0,62.0,36.0,60.0,51.0,54.0,56.0,0.0,1.0,2.0,0.0,223.0,0.0,106.0,18.0,92.0,134.0,0.0,28.0,13.0,0.0,57.0,20.0,64.0,9.0,1.0,3.0,59.0,0.0,3.0,0.0,137.0,181.0,186.0,1.0,34.0,6.0,11.0,56.0,222.0,0.0,0.0,13.0,58.0,238.0,170.0,7.0
thyA_1_60_B_MM2,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,16.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,34.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0
thyA_1_60_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,2.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
thyA_3_233_B_MM4,17.0,1.0,20.0,12.0,2.0,1.0,24.0,11.0,1.0,0.0,0.0,37.0,10.0,24.0,14.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,26.0,12.0,21.0,78.0,75.0,57.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,3.0,1.0,7.0,2.0,3.0,3.0,10.0,2.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,20.0,21.0,5.0,0.0,2.0,22.0,20.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,14.0,16.0,1.0,4.0,11.0,0.0,5.0,3.0,6.0,1.0,0.0,1.0,7.0,1.0,2.0,0.0,161.0,31.0,29.0,7.0,19.0,45.0,3.0,15.0,4.0,2.0,0.0,40.0,21.0,167.0,110.0,15.0
thyA_3_233_B_MM5,7.0,7.0,12.0,37.0,5.0,7.0,144.0,13.0,6.0,9.0,15.0,54.0,62.0,30.0,26.0,7.0,25.0,3.0,4.0,1.0,24.0,117.0,18.0,14.0,50.0,755.0,453.0,357.0,0.0,0.0,1.0,0.0,4.0,60.0,9.0,7.0,0.0,13.0,38.0,3.0,13.0,0.0,17.0,7.0,3.0,1.0,26.0,3.0,11.0,3.0,0.0,0.0,2.0,44.0,38.0,46.0,37.0,13.0,40.0,50.0,33.0,1.0,3.0,0.0,0.0,211.0,0.0,15.0,0.0,14.0,43.0,0.0,9.0,3.0,0.0,55.0,13.0,5.0,5.0,1.0,3.0,26.0,3.0,2.0,4.0,123.0,193.0,160.0,22.0,37.0,6.0,4.0,54.0,10.0,0.0,0.0,93.0,156.0,604.0,517.0,1.0
thyA_3_233_B_MM6,262.0,37.0,100.0,175.0,5.0,6.0,766.0,52.0,59.0,25.0,23.0,103.0,133.0,122.0,21.0,7.0,229.0,21.0,5.0,20.0,338.0,791.0,143.0,115.0,97.0,1672.0,884.0,1122.0,1.0,0.0,0.0,39.0,0.0,228.0,59.0,76.0,0.0,224.0,155.0,198.0,208.0,140.0,184.0,49.0,82.0,7.0,43.0,149.0,82.0,28.0,24.0,34.0,83.0,304.0,364.0,167.0,258.0,196.0,103.0,218.0,64.0,0.0,0.0,2.0,34.0,807.0,6.0,104.0,0.0,209.0,182.0,1.0,20.0,18.0,1.0,169.0,121.0,57.0,38.0,24.0,1.0,178.0,4.0,1.0,2.0,230.0,240.0,590.0,40.0,128.0,26.0,23.0,44.0,116.0,12.0,0.0,37.0,245.0,1746.0,917.0,1.0
thyA_3_233_B_MM7,206.0,19.0,103.0,100.0,9.0,26.0,566.0,9.0,19.0,31.0,29.0,55.0,80.0,128.0,21.0,44.0,117.0,14.0,4.0,24.0,265.0,604.0,86.0,157.0,111.0,997.0,696.0,913.0,0.0,2.0,0.0,2.0,1.0,401.0,25.0,129.0,0.0,106.0,33.0,36.0,247.0,99.0,141.0,92.0,42.0,3.0,19.0,54.0,111.0,91.0,40.0,19.0,67.0,255.0,135.0,321.0,116.0,135.0,50.0,269.0,66.0,0.0,0.0,1.0,0.0,373.0,4.0,157.0,0.0,153.0,129.0,1.0,20.0,20.0,2.0,144.0,75.0,134.0,23.0,1.0,0.0,162.0,0.0,1.0,0.0,235.0,268.0,577.0,44.0,71.0,19.0,16.0,94.0,203.0,1.0,0.0,88.0,201.0,839.0,1384.0,0.0
thyA_3_233_C,1.0,5.0,5.0,43.0,1.0,5.0,56.0,2.0,1.0,0.0,0.0,16.0,11.0,14.0,99.0,8.0,13.0,1.0,9.0,4.0,5.0,5.0,1.0,0.0,4.0,13.0,37.0,14.0,0.0,0.0,7.0,8.0,2.0,7.0,1.0,1.0,0.0,0.0,28.0,3.0,1.0,0.0,4.0,3.0,2.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,19.0,0.0,1.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,27.0,7.0,13.0,10.0,1.0,3.0,1.0,8.0,0.0,5.0,0.0,6.0,108.0,103.0,48.0,15.0
