,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
glyA_3_279_B_MM3,226.0,482.0,481.0,190.0,216.0,234.0,792.0,309.0,281.0,322.0,45.0,167.0,537.0,368.0,355.0,33.0,405.0,63.0,161.0,27.0,229.0,918.0,6.0,219.0,195.0,2676.0,1337.0,1319.0,0.0,0.0,33.0,0.0,0.0,64.0,252.0,48.0,0.0,45.0,27.0,51.0,81.0,85.0,381.0,2.0,217.0,0.0,22.0,148.0,122.0,53.0,0.0,5.0,21.0,656.0,618.0,181.0,310.0,122.0,264.0,83.0,0.0,111.0,0.0,0.0,1.0,973.0,958.0,975.0,150.0,217.0,216.0,0.0,42.0,74.0,0.0,128.0,209.0,258.0,252.0,79.0,0.0,229.0,0.0,1.0,0.0,170.0,919.0,579.0,206.0,135.0,50.0,87.0,157.0,59.0,39.0,0.0,2.0,89.0,530.0,31.0,86.0
glyA_3_279_B_MM6,783.0,234.0,1621.0,1453.0,205.0,95.0,1073.0,274.0,774.0,640.0,336.0,321.0,1365.0,897.0,69.0,316.0,799.0,82.0,105.0,59.0,2303.0,2694.0,140.0,481.0,756.0,7306.0,4573.0,4970.0,0.0,0.0,2.0,0.0,0.0,1358.0,238.0,122.0,47.0,204.0,774.0,743.0,564.0,596.0,753.0,412.0,179.0,199.0,329.0,588.0,629.0,443.0,204.0,137.0,914.0,1862.0,1216.0,1160.0,1353.0,791.0,855.0,453.0,312.0,54.0,30.0,1.0,0.0,3801.0,366.0,4192.0,252.0,721.0,1045.0,21.0,341.0,84.0,0.0,768.0,1229.0,1331.0,463.0,115.0,30.0,828.0,92.0,293.0,0.0,898.0,2013.0,3588.0,458.0,592.0,374.0,992.0,1226.0,3201.0,28.0,0.0,8.0,305.0,2107.0,2170.0,5.0
glyA_3_279_C,34.0,284.0,42.0,223.0,0.0,136.0,50.0,111.0,111.0,79.0,0.0,257.0,460.0,75.0,141.0,100.0,170.0,0.0,228.0,96.0,75.0,466.0,6.0,25.0,447.0,856.0,533.0,602.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,90.0,67.0,8.0,207.0,74.0,41.0,66.0,404.0,1.0,0.0,92.0,48.0,26.0,0.0,0.0,0.0,29.0,366.0,72.0,36.0,189.0,6.0,2.0,0.0,47.0,132.0,21.0,59.0,97.0,34.0,326.0,277.0,154.0,131.0,0.0,0.0,123.0,0.0,38.0,71.0,41.0,19.0,0.0,68.0,32.0,0.0,0.0,0.0,286.0,59.0,154.0,64.0,0.0,164.0,459.0,64.0,27.0,154.0,0.0,1.0,79.0,1328.0,68.0,0.0
negC_rand_42,406.0,46.0,393.0,1070.0,4.0,140.0,2151.0,265.0,365.0,80.0,1.0,219.0,391.0,843.0,1.0,169.0,464.0,52.0,1.0,81.0,2392.0,3173.0,122.0,852.0,144.0,4126.0,3303.0,4208.0,0.0,0.0,0.0,2.0,0.0,261.0,0.0,245.0,1.0,175.0,33.0,464.0,506.0,602.0,569.0,90.0,2.0,63.0,134.0,550.0,62.0,324.0,51.0,19.0,224.0,681.0,302.0,129.0,84.0,223.0,30.0,723.0,858.0,87.0,1.0,0.0,0.0,2658.0,29.0,1064.0,2.0,3082.0,2260.0,2.0,0.0,66.0,0.0,164.0,332.0,734.0,170.0,0.0,0.0,324.0,0.0,53.0,1.0,1193.0,1132.0,1377.0,81.0,372.0,80.0,10.0,1284.0,1383.0,0.0,0.0,4.0,43.0,6609.0,2395.0,0.0
purL_1_25_B_MM14,874.0,183.0,634.0,977.0,717.0,581.0,3306.0,285.0,242.0,1.0,447.0,247.0,1504.0,905.0,481.0,161.0,2139.0,147.0,133.0,53.0,995.0,4552.0,372.0,1260.0,553.0,7750.0,4955.0,4478.0,2.0,214.0,0.0,1.0,0.0,93.0,1.0,366.0,26.0,1372.0,1332.0,485.0,1133.0,2048.0,1232.0,1075.0,839.0,147.0,157.0,143.0,424.0,867.0,709.0,15.0,328.0,1062.0,2375.0,745.0,730.0,230.0,270.0,839.0,430.0,64.0,1.0,1.0,0.0,2912.0,0.0,1686.0,364.0,95.0,2731.0,0.0,98.0,27.0,0.0,368.0,495.0,881.0,125.0,62.0,0.0,866.0,0.0,70.0,1.0,976.0,1340.0,2915.0,442.0,733.0,128.0,312.0,1103.0,1294.0,6.0,0.0,398.0,4035.0,2668.0,3218.0,261.0
purL_1_25_B_MM3,0.0,120.0,0.0,32.0,0.0,70.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,65.0,13.0,0.0,0.0,161.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,70.0,53.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,11.0,0.0,73.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,249.0,1.0,0.0,44.0,0.0,13.0,0.0,0.0,0.0,0.0,75.0,0.0,21.0,78.0,0.0,2.0,110.0,0.0,0.0,0.0,137.0,1.0,31.0,0.0,48.0,46.0,119.0,91.0,0.0
purL_1_25_B_MM8,40.0,125.0,92.0,122.0,281.0,349.0,223.0,207.0,230.0,119.0,339.0,24.0,86.0,214.0,159.0,308.0,20.0,205.0,133.0,145.0,150.0,367.0,61.0,30.0,95.0,430.0,158.0,91.0,0.0,0.0,11.0,34.0,0.0,12.0,114.0,40.0,0.0,0.0,0.0,14.0,205.0,3.0,1.0,0.0,7.0,33.0,55.0,35.0,0.0,151.0,0.0,0.0,11.0,145.0,82.0,102.0,25.0,1.0,47.0,41.0,201.0,0.0,32.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,36.0,0.0,193.0,85.0,0.0,2.0,26.0,1.0,0.0,0.0,0.0,27.0,72.0,0.0,0.0,36.0,137.0,154.0,20.0,145.0,1.0,147.0,198.0,412.0,82.0,0.0,158.0,304.0,561.0,43.0,33.0
purL_1_25_B_MM9,163.0,358.0,253.0,136.0,105.0,402.0,207.0,267.0,605.0,578.0,246.0,55.0,105.0,287.0,258.0,377.0,74.0,149.0,92.0,397.0,155.0,365.0,235.0,120.0,323.0,2285.0,364.0,983.0,0.0,0.0,1.0,2.0,0.0,86.0,88.0,197.0,0.0,0.0,115.0,60.0,130.0,512.0,0.0,356.0,29.0,190.0,428.0,43.0,4.0,90.0,573.0,7.0,90.0,67.0,143.0,2.0,130.0,232.0,1.0,123.0,108.0,195.0,34.0,224.0,0.0,963.0,43.0,424.0,58.0,110.0,221.0,34.0,193.0,1120.0,11.0,148.0,78.0,4.0,32.0,0.0,0.0,385.0,0.0,25.0,63.0,252.0,6.0,256.0,52.0,80.0,532.0,30.0,87.0,536.0,0.0,0.0,214.0,445.0,231.0,594.0,0.0
purL_1_25_C,1.0,0.0,0.0,322.0,0.0,0.0,156.0,18.0,33.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,1.0,3.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,52.0,36.0,203.0,22.0,33.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,33.0,42.0,19.0,52.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,19.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,41.0,72.0,1.0,0.0,0.0
purL_3_201_B_MM11,1221.0,365.0,498.0,404.0,121.0,64.0,2201.0,350.0,855.0,254.0,357.0,213.0,862.0,801.0,148.0,375.0,659.0,68.0,112.0,284.0,968.0,5695.0,211.0,402.0,272.0,7512.0,4339.0,3673.0,0.0,0.0,0.0,45.0,0.0,436.0,28.0,416.0,0.0,646.0,557.0,35.0,91.0,904.0,467.0,517.0,573.0,0.0,53.0,498.0,229.0,528.0,261.0,16.0,44.0,1728.0,1543.0,932.0,676.0,361.0,453.0,2060.0,228.0,191.0,0.0,272.0,0.0,2185.0,7.0,965.0,279.0,348.0,676.0,8.0,66.0,0.0,0.0,1712.0,882.0,798.0,209.0,10.0,10.0,717.0,140.0,0.0,75.0,198.0,714.0,914.0,146.0,190.0,508.0,82.0,1006.0,1217.0,0.0,0.0,187.0,434.0,5751.0,4585.0,25.0
purL_3_201_B_MM14,981.0,198.0,178.0,558.0,66.0,312.0,2730.0,490.0,219.0,284.0,99.0,515.0,773.0,576.0,396.0,174.0,627.0,128.0,146.0,73.0,1037.0,4928.0,1134.0,538.0,262.0,4337.0,4201.0,2151.0,0.0,0.0,0.0,28.0,0.0,395.0,2.0,821.0,0.0,218.0,53.0,447.0,416.0,202.0,750.0,874.0,165.0,59.0,287.0,649.0,459.0,236.0,179.0,20.0,400.0,1197.0,2672.0,1094.0,815.0,871.0,302.0,753.0,504.0,127.0,0.0,0.0,88.0,3141.0,30.0,859.0,158.0,392.0,786.0,0.0,2.0,106.0,0.0,289.0,1792.0,905.0,292.0,0.0,1.0,1737.0,21.0,19.0,17.0,978.0,700.0,1467.0,222.0,525.0,649.0,263.0,961.0,1516.0,0.0,0.0,194.0,1227.0,4663.0,2316.0,0.0
purL_3_201_B_MM5,1557.0,2279.0,890.0,731.0,367.0,345.0,3099.0,1493.0,1020.0,1227.0,716.0,220.0,870.0,358.0,482.0,375.0,783.0,111.0,76.0,218.0,1175.0,2455.0,300.0,182.0,951.0,6114.0,4053.0,3702.0,1.0,30.0,0.0,12.0,0.0,454.0,29.0,187.0,1.0,647.0,273.0,295.0,925.0,396.0,1171.0,324.0,233.0,235.0,304.0,500.0,217.0,362.0,70.0,160.0,444.0,945.0,1935.0,435.0,549.0,217.0,176.0,495.0,773.0,100.0,37.0,41.0,0.0,1623.0,165.0,1224.0,80.0,764.0,1146.0,0.0,1.0,117.0,0.0,580.0,887.0,4421.0,537.0,53.0,3.0,1064.0,53.0,0.0,0.0,1114.0,1080.0,1679.0,329.0,421.0,398.0,144.0,659.0,1697.0,5.0,84.0,189.0,247.0,2743.0,1217.0,0.0
purL_3_201_B_MM9,122.0,13.0,1044.0,107.0,144.0,52.0,1587.0,366.0,489.0,301.0,70.0,267.0,346.0,335.0,319.0,541.0,232.0,99.0,31.0,49.0,268.0,910.0,136.0,0.0,260.0,1985.0,678.0,764.0,42.0,0.0,0.0,1.0,0.0,223.0,34.0,256.0,0.0,50.0,121.0,151.0,62.0,6.0,284.0,115.0,53.0,36.0,48.0,34.0,92.0,33.0,0.0,0.0,72.0,382.0,350.0,11.0,219.0,162.0,0.0,384.0,527.0,0.0,13.0,19.0,0.0,2609.0,194.0,341.0,39.0,53.0,194.0,0.0,126.0,0.0,0.0,204.0,77.0,1381.0,745.0,86.0,1.0,181.0,0.0,0.0,21.0,40.0,275.0,340.0,24.0,334.0,72.0,31.0,404.0,414.0,0.0,0.0,162.0,107.0,895.0,337.0,19.0
purL_3_201_C,0.0,0.0,0.0,1.0,0.0,0.0,26.0,39.0,8.0,15.0,0.0,0.0,67.0,42.0,10.0,275.0,0.0,20.0,222.0,31.0,0.0,152.0,30.0,0.0,27.0,138.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,136.0,0.0,118.0,44.0,0.0,0.0,11.0,0.0,30.0,10.0,0.0,27.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,22.0,11.0,52.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,0.0,120.0,309.0,91.0,51.0,0.0,1.0,0.0,94.0,0.0,57.0,11.0,25.0,0.0,71.0,37.0,16.0,0.0,0.0,0.0,0.0,28.0,125.0,2.0,43.0,51.0
purL_3_201_W_MM1,0.0,1.0,0.0,65.0,0.0,0.0,150.0,43.0,0.0,0.0,0.0,39.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,74.0,1.0,140.0,94.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,61.0,25.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,13.0,0.0,12.0,1.0,91.0,36.0,38.0,26.0,0.0,0.0,1.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,121.0,11.0,0.0,1.0,0.0
purN_1_86_B_MM12,2482.0,414.0,322.0,493.0,63.0,10.0,3737.0,85.0,88.0,179.0,442.0,445.0,419.0,1139.0,408.0,68.0,2152.0,0.0,533.0,81.0,1273.0,3321.0,395.0,684.0,391.0,6783.0,2911.0,5529.0,0.0,0.0,23.0,1.0,0.0,1473.0,87.0,1410.0,1.0,1132.0,507.0,295.0,1064.0,298.0,1285.0,638.0,341.0,1.0,599.0,290.0,474.0,341.0,96.0,4.0,160.0,1906.0,341.0,435.0,898.0,2072.0,304.0,1553.0,478.0,0.0,61.0,1.0,0.0,3594.0,526.0,755.0,198.0,1008.0,1187.0,0.0,3.0,27.0,0.0,1371.0,872.0,1234.0,79.0,0.0,3.0,2373.0,0.0,45.0,0.0,710.0,1723.0,2922.0,102.0,881.0,87.0,169.0,1566.0,529.0,0.0,0.0,356.0,1587.0,8265.0,2697.0,1.0
purN_1_86_B_MM2,0.0,2.0,0.0,0.0,0.0,30.0,183.0,1.0,0.0,356.0,178.0,67.0,44.0,77.0,139.0,31.0,39.0,13.0,0.0,21.0,2.0,121.0,6.0,22.0,20.0,339.0,113.0,41.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,59.0,65.0,0.0,39.0,1.0,154.0,0.0,197.0,173.0,0.0,0.0,1.0,0.0,35.0,58.0,0.0,356.0,70.0,74.0,0.0,26.0,24.0,90.0,0.0,197.0,0.0,1.0,0.0,0.0,0.0,29.0,7.0,0.0,53.0,85.0,9.0,0.0,0.0,600.0,0.0,109.0,0.0,19.0,0.0,288.0,19.0,206.0,64.0,12.0,71.0,107.0,0.0,25.0,0.0,219.0,67.0,0.0,53.0,83.0,0.0,0.0,342.0,3.0,183.0,0.0,0.0
purN_1_86_B_MM4,0.0,176.0,88.0,1.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,226.0,20.0,65.0,55.0,21.0,0.0,51.0,124.0,36.0,250.0,9.0,30.0,0.0,178.0,24.0,129.0,393.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,126.0,0.0,303.0,0.0,0.0,34.0,0.0,36.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,27.0,47.0,26.0,160.0,0.0,14.0,0.0,0.0,0.0,227.0,0.0,46.0,18.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,0.0,71.0,64.0,4.0,0.0,83.0,0.0,53.0,15.0,1.0,141.0,54.0,1.0,182.0,0.0,112.0,119.0,49.0,38.0,0.0,188.0,39.0,242.0,12.0,0.0
purN_1_86_C,13.0,48.0,19.0,224.0,0.0,0.0,99.0,213.0,0.0,49.0,164.0,163.0,197.0,115.0,25.0,9.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,41.0,127.0,93.0,3.0,45.0,0.0,41.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,263.0,1.0,0.0,107.0,0.0,0.0,0.0,49.0,0.0,0.0,29.0,0.0,0.0,95.0,3.0,39.0,150.0,195.0,191.0,22.0,0.0,50.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,18.0,0.0,51.0,1.0,1.0,0.0,47.0,29.0,125.0,153.0,0.0,3.0,78.0,83.0,165.0,98.0,233.0,30.0,97.0,0.0,0.0,50.0,67.0,259.0,2.0,0.0
purN_3_238_B_MM10,2454.0,1091.0,1870.0,4085.0,428.0,792.0,7522.0,2608.0,2081.0,1322.0,1251.0,1339.0,1100.0,1575.0,2369.0,260.0,1119.0,138.0,465.0,622.0,2353.0,5917.0,601.0,2522.0,1576.0,9104.0,10456.0,11070.0,0.0,0.0,17.0,141.0,0.0,845.0,103.0,1264.0,36.0,1123.0,531.0,1145.0,1110.0,501.0,967.0,760.0,468.0,72.0,288.0,361.0,934.0,1574.0,405.0,55.0,778.0,1473.0,2240.0,2010.0,1166.0,1172.0,412.0,1299.0,735.0,220.0,218.0,343.0,0.0,7167.0,57.0,2073.0,531.0,1952.0,2771.0,13.0,169.0,231.0,0.0,258.0,1191.0,2322.0,633.0,46.0,20.0,3987.0,26.0,97.0,1.0,5425.0,2631.0,5726.0,708.0,2696.0,773.0,451.0,2758.0,2042.0,9.0,1.0,7383.0,9080.0,7242.0,5067.0,615.0
purN_3_238_B_MM11,3007.0,580.0,2026.0,3316.0,98.0,461.0,6753.0,2793.0,1233.0,552.0,710.0,781.0,1630.0,3992.0,1375.0,515.0,4711.0,572.0,519.0,323.0,5459.0,9814.0,2183.0,1843.0,2349.0,18293.0,17704.0,17666.0,0.0,50.0,13.0,37.0,143.0,1691.0,320.0,1243.0,4.0,1237.0,1153.0,878.0,1498.0,1229.0,2941.0,1016.0,1378.0,5.0,793.0,2053.0,2325.0,861.0,386.0,145.0,757.0,7588.0,4223.0,3544.0,2489.0,2540.0,2038.0,1029.0,438.0,103.0,40.0,26.0,28.0,4533.0,146.0,3568.0,100.0,2198.0,2685.0,0.0,130.0,231.0,1.0,532.0,2140.0,3166.0,638.0,2.0,0.0,3184.0,11.0,353.0,171.0,3963.0,6871.0,5025.0,929.0,1712.0,413.0,222.0,4596.0,5109.0,270.0,1.0,3577.0,9031.0,16689.0,14443.0,209.0
purN_3_238_B_MM14,3344.0,497.0,2223.0,3233.0,290.0,187.0,9725.0,1190.0,842.0,372.0,705.0,783.0,1448.0,2560.0,995.0,368.0,1712.0,226.0,149.0,312.0,3834.0,9212.0,1431.0,1458.0,2864.0,16410.0,10424.0,15556.0,47.0,0.0,0.0,48.0,0.0,1511.0,92.0,1060.0,31.0,1927.0,1722.0,1116.0,1758.0,1140.0,5058.0,864.0,410.0,142.0,1156.0,2251.0,1240.0,513.0,551.0,61.0,1150.0,3058.0,3715.0,2518.0,2216.0,2154.0,608.0,749.0,505.0,24.0,174.0,153.0,1.0,10179.0,658.0,3602.0,504.0,2117.0,3215.0,55.0,383.0,322.0,0.0,480.0,585.0,1556.0,304.0,1.0,215.0,2115.0,0.0,1.0,129.0,1476.0,4143.0,13420.0,1394.0,1447.0,661.0,338.0,1748.0,3102.0,0.0,57.0,1427.0,5959.0,15322.0,9203.0,125.0
purN_3_238_B_MM4,234.0,469.0,499.0,525.0,4.0,153.0,2665.0,1470.0,1334.0,587.0,158.0,264.0,502.0,382.0,687.0,222.0,3.0,84.0,42.0,39.0,372.0,816.0,247.0,64.0,704.0,2420.0,1595.0,2434.0,0.0,0.0,0.0,2.0,0.0,158.0,10.0,323.0,0.0,301.0,149.0,142.0,35.0,225.0,396.0,75.0,144.0,13.0,78.0,261.0,354.0,337.0,121.0,57.0,48.0,438.0,210.0,206.0,349.0,364.0,132.0,143.0,977.0,56.0,192.0,0.0,44.0,1265.0,154.0,390.0,31.0,524.0,546.0,68.0,40.0,50.0,0.0,149.0,279.0,452.0,7.0,0.0,8.0,807.0,28.0,0.0,0.0,493.0,1256.0,1247.0,927.0,1165.0,365.0,133.0,813.0,436.0,0.0,1.0,1027.0,658.0,2940.0,1357.0,138.0
purN_3_238_B_MM5,1586.0,443.0,1303.0,1355.0,245.0,231.0,3230.0,2231.0,985.0,812.0,235.0,1352.0,1122.0,1341.0,1032.0,877.0,813.0,155.0,121.0,325.0,832.0,1986.0,133.0,256.0,4219.0,4922.0,6388.0,6287.0,364.0,27.0,0.0,120.0,34.0,1064.0,97.0,448.0,33.0,802.0,843.0,385.0,647.0,875.0,734.0,999.0,485.0,264.0,477.0,514.0,470.0,172.0,455.0,41.0,383.0,1702.0,1317.0,760.0,906.0,890.0,597.0,683.0,833.0,78.0,139.0,132.0,0.0,4182.0,222.0,1040.0,213.0,624.0,778.0,59.0,151.0,224.0,243.0,567.0,1045.0,1220.0,358.0,40.0,71.0,1741.0,174.0,31.0,302.0,2171.0,3603.0,3068.0,479.0,3914.0,287.0,700.0,2051.0,974.0,0.0,66.0,3616.0,4859.0,4365.0,3607.0,120.0
purN_3_238_C,229.0,90.0,132.0,248.0,219.0,98.0,678.0,616.0,320.0,549.0,293.0,489.0,385.0,130.0,358.0,313.0,56.0,34.0,122.0,331.0,117.0,847.0,3.0,76.0,284.0,789.0,305.0,389.0,0.0,0.0,0.0,43.0,0.0,444.0,36.0,324.0,101.0,14.0,0.0,34.0,2.0,88.0,218.0,186.0,145.0,249.0,376.0,8.0,234.0,193.0,42.0,116.0,157.0,28.0,262.0,174.0,306.0,170.0,144.0,290.0,432.0,8.0,37.0,0.0,41.0,331.0,49.0,125.0,20.0,147.0,147.0,2.0,50.0,367.0,0.0,45.0,415.0,412.0,228.0,110.0,0.0,200.0,95.0,45.0,80.0,502.0,180.0,294.0,243.0,314.0,516.0,353.0,435.0,212.0,19.0,0.0,298.0,287.0,744.0,1029.0,88.0
purN_3_238_W_MM1,49.0,234.0,521.0,241.0,74.0,121.0,594.0,441.0,298.0,525.0,6.0,292.0,320.0,140.0,548.0,328.0,9.0,117.0,61.0,80.0,106.0,541.0,1.0,1.0,102.0,363.0,285.0,723.0,0.0,1.0,0.0,0.0,0.0,98.0,136.0,89.0,34.0,0.0,1.0,27.0,7.0,126.0,395.0,163.0,1.0,85.0,6.0,17.0,4.0,42.0,55.0,0.0,57.0,70.0,124.0,124.0,119.0,33.0,0.0,129.0,266.0,57.0,0.0,15.0,14.0,350.0,94.0,144.0,39.0,381.0,131.0,37.0,13.0,135.0,0.0,96.0,2.0,201.0,391.0,0.0,0.0,111.0,0.0,87.0,0.0,935.0,325.0,412.0,453.0,360.0,523.0,390.0,146.0,101.0,151.0,0.0,442.0,136.0,440.0,242.0,119.0
thyA_1_60_B_MM12,2998.0,628.0,748.0,1257.0,110.0,2.0,4349.0,574.0,760.0,276.0,67.0,991.0,659.0,884.0,230.0,154.0,1094.0,295.0,384.0,224.0,2598.0,1655.0,413.0,1077.0,871.0,6155.0,5829.0,3334.0,0.0,0.0,0.0,54.0,0.0,2403.0,624.0,520.0,0.0,357.0,1077.0,465.0,746.0,1170.0,1606.0,625.0,657.0,104.0,1088.0,391.0,766.0,747.0,793.0,179.0,693.0,1032.0,1713.0,522.0,987.0,625.0,558.0,1533.0,1961.0,62.0,2.0,133.0,0.0,6060.0,773.0,1737.0,568.0,2034.0,3165.0,36.0,44.0,123.0,0.0,1447.0,1699.0,846.0,38.0,1.0,0.0,99.0,72.0,162.0,40.0,2479.0,6243.0,5337.0,141.0,1482.0,719.0,63.0,3519.0,704.0,61.0,1.0,396.0,2362.0,3157.0,3057.0,34.0
thyA_1_60_B_MM13,2877.0,192.0,174.0,756.0,114.0,61.0,3509.0,247.0,110.0,385.0,1.0,426.0,581.0,527.0,479.0,32.0,1969.0,166.0,133.0,1.0,2289.0,5594.0,448.0,959.0,838.0,8778.0,6621.0,6095.0,0.0,15.0,2.0,32.0,0.0,2757.0,3.0,147.0,79.0,1248.0,155.0,164.0,273.0,332.0,1285.0,1010.0,102.0,1.0,148.0,471.0,853.0,557.0,600.0,129.0,394.0,2039.0,1406.0,1288.0,1330.0,1277.0,816.0,763.0,1311.0,32.0,0.0,161.0,0.0,5911.0,78.0,2650.0,202.0,1041.0,3446.0,0.0,0.0,360.0,0.0,325.0,864.0,1699.0,550.0,0.0,1.0,2982.0,26.0,30.0,67.0,1030.0,2235.0,3330.0,319.0,1009.0,246.0,80.0,904.0,2905.0,0.0,0.0,8.0,388.0,7838.0,4416.0,68.0
thyA_1_60_B_MM2,2.0,7.0,69.0,25.0,0.0,45.0,0.0,0.0,0.0,0.0,179.0,319.0,88.0,1.0,359.0,0.0,0.0,0.0,1.0,223.0,143.0,2.0,1.0,0.0,34.0,101.0,13.0,27.0,14.0,0.0,0.0,0.0,34.0,36.0,19.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,22.0,0.0,5.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,27.0,62.0,0.0,30.0,0.0,0.0,0.0,5.0,0.0,78.0,0.0,0.0,87.0,5.0,26.0,0.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,106.0,62.0,0.0,0.0,1.0,6.0,31.0,0.0,4.0,83.0,65.0,207.0,40.0,38.0,76.0,63.0,74.0,33.0,83.0,0.0,26.0,0.0,113.0,11.0,35.0
