,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_1_98_B_MM14,10889.0,295.0,1445.0,1983.0,3.0,40.0,6336.0,124.0,258.0,113.0,13.0,396.0,1317.0,1522.0,132.0,23.0,2486.0,131.0,46.0,158.0,4852.0,5300.0,617.0,2079.0,1059.0,12713.0,10690.0,12393.0,0.0,1.0,5.0,27.0,0.0,849.0,25.0,1080.0,0.0,926.0,657.0,341.0,3582.0,997.0,2763.0,643.0,1070.0,234.0,538.0,850.0,720.0,875.0,535.0,271.0,270.0,2570.0,2005.0,1161.0,1133.0,2217.0,893.0,1807.0,608.0,37.0,16.0,31.0,2.0,10168.0,335.0,2339.0,145.0,2777.0,2964.0,25.0,79.0,110.0,0.0,859.0,2014.0,1404.0,402.0,19.0,18.0,3953.0,9.0,28.0,1.0,1785.0,5308.0,5095.0,157.0,1342.0,94.0,39.0,1419.0,2368.0,4.0,8.0,52.0,1706.0,9839.0,9014.0,12.0
dapA_1_98_B_MM3,243.0,1129.0,701.0,512.0,40.0,82.0,404.0,43.0,56.0,142.0,48.0,201.0,700.0,418.0,262.0,82.0,178.0,211.0,137.0,185.0,120.0,447.0,44.0,19.0,143.0,1156.0,744.0,1066.0,0.0,0.0,0.0,0.0,0.0,388.0,24.0,24.0,0.0,113.0,96.0,67.0,100.0,38.0,278.0,27.0,60.0,128.0,37.0,12.0,32.0,21.0,61.0,11.0,112.0,247.0,215.0,223.0,262.0,66.0,213.0,213.0,142.0,10.0,49.0,26.0,198.0,752.0,163.0,334.0,67.0,126.0,312.0,56.0,170.0,439.0,0.0,383.0,294.0,501.0,186.0,1.0,3.0,142.0,0.0,31.0,20.0,1011.0,447.0,394.0,172.0,783.0,9.0,88.0,259.0,118.0,24.0,0.0,151.0,197.0,610.0,527.0,0.0
dapA_1_98_B_MM7,968.0,149.0,3782.0,2143.0,16.0,45.0,1540.0,200.0,145.0,175.0,14.0,417.0,1167.0,1175.0,226.0,80.0,621.0,523.0,50.0,133.0,523.0,2035.0,154.0,114.0,1051.0,4128.0,3114.0,2233.0,7.0,0.0,1.0,9.0,0.0,366.0,45.0,324.0,0.0,600.0,381.0,528.0,282.0,394.0,159.0,197.0,440.0,78.0,22.0,131.0,117.0,152.0,200.0,96.0,151.0,619.0,681.0,528.0,512.0,902.0,715.0,1035.0,714.0,37.0,2.0,22.0,64.0,2324.0,239.0,1080.0,261.0,583.0,965.0,43.0,240.0,270.0,0.0,535.0,959.0,950.0,364.0,0.0,8.0,366.0,14.0,1.0,7.0,1520.0,1424.0,1774.0,296.0,961.0,335.0,92.0,518.0,128.0,9.0,0.0,93.0,225.0,2176.0,1454.0,4.0
dapA_1_98_B_MM9,3616.0,375.0,1881.0,6674.0,42.0,86.0,7423.0,305.0,183.0,50.0,27.0,557.0,1600.0,1723.0,663.0,122.0,3752.0,724.0,211.0,165.0,3071.0,4975.0,628.0,1349.0,933.0,7547.0,8390.0,12401.0,0.0,0.0,35.0,23.0,1.0,1830.0,47.0,1004.0,3.0,1509.0,1233.0,2371.0,1981.0,635.0,2072.0,593.0,554.0,123.0,353.0,305.0,94.0,495.0,99.0,93.0,397.0,2923.0,2930.0,1628.0,2564.0,851.0,992.0,1648.0,712.0,27.0,3.0,128.0,0.0,8231.0,461.0,2600.0,1095.0,2145.0,4416.0,17.0,178.0,298.0,0.0,791.0,1688.0,1790.0,295.0,1.0,2.0,676.0,5.0,12.0,0.0,2597.0,8608.0,4983.0,338.0,1323.0,80.0,129.0,1253.0,1006.0,1.0,0.0,65.0,870.0,7932.0,9760.0,1.0
dapA_1_98_C,22.0,140.0,82.0,3.0,341.0,58.0,38.0,85.0,3.0,10.0,49.0,74.0,48.0,86.0,152.0,123.0,14.0,2.0,422.0,26.0,74.0,64.0,13.0,1.0,5.0,93.0,195.0,1152.0,0.0,0.0,0.0,300.0,25.0,16.0,281.0,2.0,0.0,2.0,0.0,41.0,1.0,1.0,3.0,3.0,117.0,78.0,138.0,6.0,35.0,21.0,31.0,7.0,30.0,97.0,5.0,42.0,34.0,3.0,24.0,30.0,9.0,3.0,0.0,10.0,56.0,103.0,37.0,46.0,6.0,7.0,24.0,0.0,12.0,51.0,0.0,81.0,59.0,340.0,6.0,0.0,0.0,26.0,110.0,0.0,5.0,303.0,15.0,89.0,101.0,62.0,137.0,10.0,47.0,29.0,1.0,0.0,52.0,84.0,102.0,234.0,7.0
dapA_1_98_W_MM1,103.0,7.0,341.0,17.0,199.0,266.0,121.0,101.0,71.0,133.0,13.0,134.0,202.0,118.0,200.0,259.0,37.0,2.0,43.0,57.0,40.0,32.0,4.0,18.0,108.0,227.0,113.0,363.0,0.0,0.0,0.0,21.0,0.0,47.0,55.0,38.0,0.0,49.0,1.0,4.0,46.0,134.0,99.0,122.0,0.0,12.0,2.0,67.0,4.0,82.0,21.0,637.0,27.0,69.0,63.0,109.0,87.0,207.0,16.0,77.0,249.0,5.0,0.0,7.0,8.0,107.0,47.0,271.0,66.0,47.0,238.0,1.0,105.0,256.0,0.0,68.0,120.0,199.0,36.0,0.0,37.0,44.0,20.0,36.0,3.0,270.0,143.0,32.0,130.0,160.0,273.0,65.0,119.0,45.0,0.0,0.0,33.0,107.0,213.0,629.0,14.0
dapA_3_214_B_MM14,4853.0,526.0,1202.0,7346.0,227.0,178.0,39098.0,192.0,573.0,113.0,220.0,706.0,2888.0,3335.0,322.0,64.0,2713.0,120.0,7.0,68.0,8743.0,13806.0,2417.0,7757.0,1191.0,21411.0,19549.0,23201.0,0.0,8.0,1.0,31.0,3.0,1816.0,37.0,856.0,60.0,2716.0,2552.0,1809.0,3398.0,4002.0,4380.0,1567.0,2020.0,158.0,2079.0,858.0,2629.0,1076.0,780.0,201.0,1796.0,9086.0,3956.0,3354.0,2778.0,2888.0,1580.0,1662.0,1090.0,105.0,78.0,33.0,4.0,14064.0,566.0,3532.0,638.0,7230.0,4478.0,26.0,95.0,201.0,0.0,3117.0,3562.0,2001.0,595.0,3.0,0.0,11438.0,13.0,100.0,60.0,5517.0,13404.0,9747.0,816.0,1976.0,150.0,178.0,2709.0,8289.0,0.0,0.0,169.0,8670.0,37433.0,8480.0,24.0
dapA_3_214_B_MM6,175.0,226.0,111.0,49.0,410.0,62.0,243.0,653.0,188.0,65.0,102.0,203.0,774.0,473.0,195.0,201.0,94.0,61.0,145.0,93.0,44.0,1408.0,27.0,73.0,202.0,640.0,390.0,498.0,0.0,0.0,0.0,49.0,1.0,230.0,115.0,83.0,0.0,63.0,37.0,8.0,29.0,65.0,243.0,25.0,34.0,0.0,55.0,48.0,130.0,10.0,42.0,0.0,51.0,206.0,112.0,302.0,225.0,278.0,32.0,296.0,240.0,0.0,10.0,46.0,11.0,533.0,105.0,305.0,274.0,69.0,124.0,27.0,82.0,265.0,0.0,191.0,205.0,372.0,163.0,1.0,0.0,44.0,18.0,7.0,8.0,962.0,799.0,447.0,240.0,216.0,4.0,116.0,113.0,38.0,2.0,0.0,267.0,85.0,671.0,282.0,0.0
dapA_3_214_B_MM9,273.0,6.0,55.0,182.0,1.0,6.0,485.0,359.0,1443.0,92.0,39.0,428.0,265.0,279.0,328.0,604.0,102.0,62.0,148.0,106.0,383.0,474.0,23.0,74.0,333.0,609.0,560.0,878.0,0.0,0.0,0.0,36.0,0.0,192.0,123.0,26.0,11.0,50.0,79.0,157.0,102.0,124.0,101.0,45.0,6.0,27.0,46.0,79.0,19.0,54.0,1944.0,7.0,59.0,125.0,132.0,177.0,370.0,65.0,20.0,253.0,372.0,74.0,8.0,200.0,6.0,558.0,14.0,359.0,154.0,497.0,44.0,1.0,67.0,140.0,0.0,346.0,328.0,427.0,93.0,0.0,15.0,44.0,58.0,4.0,13.0,373.0,538.0,597.0,170.0,624.0,59.0,29.0,92.0,66.0,0.0,0.0,5.0,95.0,416.0,100.0,0.0
dapA_3_214_C,110.0,99.0,139.0,117.0,4.0,140.0,64.0,197.0,124.0,397.0,101.0,151.0,166.0,134.0,347.0,33.0,40.0,70.0,98.0,219.0,73.0,365.0,2.0,8.0,95.0,402.0,338.0,388.0,0.0,0.0,0.0,4.0,0.0,212.0,3.0,22.0,0.0,65.0,12.0,5.0,51.0,3.0,41.0,118.0,32.0,36.0,17.0,64.0,28.0,3.0,89.0,15.0,71.0,234.0,92.0,92.0,60.0,93.0,156.0,152.0,163.0,15.0,52.0,17.0,0.0,150.0,61.0,399.0,8.0,72.0,56.0,53.0,3.0,322.0,0.0,46.0,89.0,219.0,206.0,2.0,1.0,166.0,4.0,5.0,18.0,604.0,186.0,310.0,172.0,35.0,84.0,124.0,131.0,89.0,0.0,0.0,39.0,54.0,241.0,120.0,19.0
dapA_3_214_W_MM1,18.0,112.0,127.0,8.0,17.0,313.0,90.0,65.0,68.0,117.0,235.0,55.0,100.0,80.0,40.0,55.0,66.0,6.0,1.0,23.0,14.0,32.0,0.0,34.0,195.0,115.0,109.0,125.0,20.0,0.0,4.0,19.0,0.0,40.0,0.0,6.0,82.0,14.0,18.0,100.0,3.0,2.0,7.0,103.0,1.0,0.0,1.0,51.0,42.0,58.0,20.0,0.0,49.0,57.0,11.0,27.0,55.0,33.0,2.0,106.0,189.0,46.0,1.0,253.0,4.0,288.0,38.0,78.0,65.0,38.0,71.0,0.0,11.0,13.0,0.0,38.0,49.0,204.0,0.0,0.0,2.0,8.0,23.0,0.0,0.0,119.0,88.0,88.0,107.0,175.0,55.0,5.0,20.0,34.0,0.0,0.0,417.0,85.0,74.0,15.0,0.0
dapB_1_18_B_MM11,628.0,126.0,367.0,725.0,80.0,103.0,1126.0,81.0,131.0,124.0,2.0,1226.0,76.0,52.0,77.0,1.0,520.0,32.0,0.0,1.0,957.0,1328.0,230.0,601.0,686.0,1723.0,1711.0,2992.0,0.0,9.0,0.0,1.0,2.0,560.0,11.0,329.0,1.0,397.0,140.0,352.0,33.0,323.0,402.0,338.0,164.0,2.0,129.0,71.0,217.0,131.0,47.0,92.0,145.0,2395.0,1464.0,1325.0,1038.0,734.0,637.0,122.0,171.0,0.0,0.0,2.0,0.0,4242.0,131.0,612.0,76.0,510.0,631.0,0.0,12.0,102.0,0.0,296.0,468.0,475.0,97.0,70.0,0.0,541.0,26.0,11.0,0.0,553.0,1181.0,2091.0,141.0,364.0,138.0,72.0,348.0,655.0,4.0,0.0,100.0,1213.0,3876.0,1007.0,17.0
dapB_1_18_B_MM13,1454.0,144.0,866.0,1883.0,2.0,53.0,3195.0,206.0,165.0,188.0,110.0,23.0,2673.0,303.0,5.0,2.0,1013.0,130.0,131.0,45.0,1458.0,3828.0,1117.0,436.0,893.0,2847.0,5236.0,5657.0,18.0,0.0,0.0,10.0,2.0,738.0,57.0,638.0,0.0,181.0,80.0,1159.0,182.0,510.0,911.0,656.0,597.0,35.0,185.0,292.0,274.0,430.0,288.0,93.0,127.0,3502.0,2546.0,1141.0,2316.0,2259.0,1190.0,478.0,194.0,1.0,54.0,34.0,1.0,4438.0,197.0,749.0,84.0,971.0,2559.0,1.0,4.0,84.0,0.0,1137.0,808.0,504.0,49.0,1.0,0.0,1599.0,1.0,10.0,0.0,2018.0,2074.0,2638.0,232.0,527.0,75.0,135.0,623.0,1787.0,1.0,0.0,50.0,1830.0,3307.0,1240.0,44.0
dapB_1_18_B_MM14,2916.0,279.0,1178.0,1119.0,2.0,6.0,4502.0,317.0,115.0,126.0,269.0,92.0,231.0,3735.0,182.0,3.0,701.0,4.0,6.0,25.0,2203.0,4044.0,577.0,1878.0,1078.0,5565.0,6054.0,7886.0,0.0,1.0,1.0,8.0,52.0,435.0,22.0,424.0,52.0,276.0,154.0,1063.0,137.0,336.0,1114.0,315.0,304.0,3.0,110.0,575.0,550.0,357.0,127.0,38.0,68.0,3396.0,1965.0,3716.0,1648.0,1740.0,1411.0,294.0,59.0,1.0,2.0,3.0,0.0,4452.0,302.0,1072.0,107.0,1770.0,2113.0,4.0,33.0,54.0,3.0,638.0,1126.0,523.0,71.0,2.0,0.0,2112.0,4.0,69.0,11.0,1232.0,3066.0,4309.0,158.0,586.0,34.0,47.0,900.0,4274.0,13.0,0.0,79.0,924.0,7192.0,5350.0,28.0
dapB_1_18_B_MM5,1.0,18.0,3.0,33.0,52.0,0.0,19.0,32.0,0.0,2.0,0.0,0.0,1.0,94.0,166.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,12.0,577.0,18.0,33.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,1.0,0.0,7.0,34.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,16.0,1.0,1.0,26.0,0.0,1.0,73.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,62.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,3.0,46.0,71.0,8.0,12.0,45.0,0.0,12.0,80.0,4.0,40.0,14.0,7.0
dapB_1_18_C,37.0,3.0,0.0,3.0,0.0,231.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,92.0,0.0,0.0,25.0,0.0,1.0,1.0,1.0,1.0,4.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,7.0,1.0,2.0,37.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,243.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0
dapB_3_239_B_MM14,2500.0,84.0,674.0,2291.0,12.0,65.0,3224.0,292.0,175.0,28.0,103.0,300.0,966.0,722.0,243.0,31.0,5927.0,31.0,2.0,5.0,1674.0,7489.0,361.0,956.0,444.0,5871.0,7818.0,5655.0,7.0,9.0,0.0,3.0,2.0,522.0,2.0,512.0,1.0,558.0,1143.0,1357.0,859.0,378.0,1563.0,351.0,236.0,94.0,303.0,393.0,293.0,96.0,39.0,4.0,360.0,1457.0,981.0,1398.0,861.0,1283.0,504.0,272.0,245.0,96.0,0.0,25.0,0.0,3207.0,219.0,1260.0,276.0,2826.0,3542.0,11.0,20.0,225.0,0.0,806.0,1603.0,953.0,249.0,0.0,1.0,2523.0,1.0,16.0,0.0,776.0,3854.0,5938.0,59.0,361.0,6.0,1.0,971.0,1134.0,0.0,0.0,62.0,1913.0,9273.0,2849.0,10.0
dapB_3_239_B_MM9,310.0,192.0,487.0,398.0,54.0,29.0,179.0,199.0,223.0,71.0,115.0,211.0,318.0,75.0,83.0,17.0,68.0,231.0,53.0,16.0,194.0,109.0,38.0,86.0,96.0,104.0,203.0,227.0,0.0,0.0,16.0,30.0,0.0,13.0,17.0,0.0,0.0,31.0,39.0,609.0,5.0,2.0,153.0,31.0,27.0,0.0,6.0,20.0,1.0,59.0,47.0,22.0,19.0,231.0,43.0,17.0,63.0,21.0,35.0,29.0,51.0,5.0,0.0,35.0,1.0,56.0,43.0,32.0,63.0,596.0,30.0,14.0,3.0,54.0,0.0,24.0,42.0,79.0,23.0,0.0,0.0,8.0,3.0,61.0,0.0,13.0,50.0,61.0,24.0,40.0,35.0,3.0,167.0,322.0,2.0,0.0,72.0,13.0,29.0,53.0,6.0
dapB_3_239_C,98.0,343.0,49.0,156.0,21.0,97.0,234.0,205.0,242.0,90.0,32.0,66.0,90.0,151.0,219.0,18.0,2.0,51.0,134.0,25.0,69.0,33.0,29.0,220.0,32.0,129.0,94.0,30.0,0.0,23.0,0.0,2.0,0.0,122.0,9.0,0.0,0.0,66.0,10.0,40.0,45.0,17.0,33.0,101.0,69.0,2.0,13.0,1.0,107.0,55.0,71.0,0.0,65.0,35.0,42.0,24.0,93.0,5.0,45.0,125.0,8.0,90.0,33.0,19.0,43.0,59.0,3.0,11.0,19.0,204.0,4.0,0.0,1.0,19.0,0.0,80.0,114.0,55.0,1.0,0.0,1.0,2.0,9.0,45.0,0.0,191.0,41.0,62.0,66.0,65.0,1.0,1.0,132.0,51.0,0.0,0.0,0.0,84.0,52.0,7.0,0.0
dapB_3_239_W_MM1,15.0,130.0,155.0,291.0,14.0,9.0,40.0,155.0,43.0,92.0,41.0,214.0,162.0,38.0,15.0,15.0,7.0,25.0,33.0,124.0,11.0,100.0,28.0,249.0,5.0,299.0,53.0,43.0,0.0,0.0,0.0,1.0,0.0,49.0,38.0,12.0,0.0,5.0,16.0,4.0,3.0,2.0,37.0,16.0,0.0,20.0,18.0,75.0,36.0,17.0,22.0,69.0,5.0,27.0,142.0,31.0,29.0,28.0,16.0,32.0,214.0,76.0,0.0,173.0,16.0,86.0,6.0,98.0,71.0,72.0,38.0,0.0,64.0,142.0,0.0,51.0,11.0,70.0,36.0,0.0,0.0,5.0,0.0,228.0,0.0,63.0,67.0,106.0,48.0,20.0,26.0,45.0,330.0,73.0,3.0,0.0,197.0,54.0,38.0,36.0,6.0
fake_negC_rand_18,4915.0,184.0,749.0,3137.0,111.0,19.0,8171.0,152.0,153.0,113.0,180.0,1674.0,5227.0,3736.0,391.0,162.0,2287.0,161.0,13.0,86.0,15381.0,7080.0,954.0,3992.0,1798.0,9424.0,7410.0,13381.0,3.0,2.0,0.0,17.0,3.0,1253.0,43.0,768.0,0.0,1698.0,490.0,2154.0,2735.0,1011.0,2745.0,1951.0,788.0,139.0,771.0,726.0,965.0,1245.0,816.0,146.0,962.0,3459.0,3868.0,2351.0,2684.0,2046.0,1615.0,2276.0,1308.0,30.0,6.0,10.0,35.0,10776.0,127.0,3045.0,158.0,4549.0,3983.0,717.0,316.0,271.0,0.0,1811.0,2096.0,1495.0,310.0,1.0,19.0,2338.0,2.0,20.0,13.0,4450.0,6935.0,7627.0,101.0,1017.0,104.0,55.0,2041.0,4775.0,0.0,1.0,85.0,2996.0,10344.0,8614.0,10.0
fake_negC_rand_28,6927.0,380.0,1660.0,3518.0,42.0,158.0,26260.0,957.0,608.0,163.0,196.0,661.0,1805.0,2693.0,112.0,91.0,4931.0,69.0,650.0,44.0,9018.0,39399.0,1357.0,4467.0,1944.0,22323.0,31314.0,38755.0,41.0,2.0,12.0,58.0,8.0,1840.0,23.0,2158.0,7.0,3779.0,1799.0,2815.0,2066.0,606.0,3626.0,559.0,927.0,68.0,695.0,259.0,1070.0,586.0,237.0,112.0,236.0,5477.0,3982.0,4985.0,2172.0,3946.0,1573.0,2748.0,858.0,39.0,10.0,34.0,45.0,12751.0,275.0,2686.0,417.0,2757.0,8980.0,36.0,195.0,410.0,0.0,3829.0,4447.0,2630.0,413.0,39.0,0.0,9867.0,18.0,40.0,10.0,2624.0,11602.0,10332.0,456.0,1404.0,138.0,317.0,1788.0,8049.0,480.0,0.0,169.0,1423.0,35806.0,32630.0,27.0
fake_negC_rand_31,906.0,107.0,173.0,693.0,1.0,42.0,1227.0,63.0,124.0,16.0,20.0,170.0,293.0,842.0,48.0,21.0,587.0,69.0,23.0,117.0,732.0,1471.0,2741.0,589.0,333.0,3733.0,2946.0,3844.0,0.0,0.0,0.0,8.0,1.0,252.0,55.0,523.0,0.0,983.0,158.0,585.0,142.0,300.0,251.0,359.0,426.0,51.0,194.0,581.0,323.0,749.0,142.0,63.0,163.0,1531.0,315.0,280.0,744.0,964.0,404.0,634.0,396.0,1.0,0.0,24.0,11.0,1782.0,5.0,282.0,49.0,544.0,1674.0,0.0,2.0,28.0,0.0,120.0,378.0,143.0,111.0,0.0,37.0,677.0,1.0,25.0,1.0,272.0,1541.0,684.0,459.0,256.0,83.0,17.0,379.0,2884.0,0.0,0.0,8.0,564.0,4225.0,4210.0,3.0
fake_negC_rand_42,2557.0,101.0,280.0,1811.0,28.0,92.0,9439.0,11.0,160.0,22.0,26.0,188.0,987.0,1940.0,58.0,19.0,1108.0,23.0,25.0,21.0,6744.0,6814.0,560.0,8080.0,909.0,5867.0,10707.0,13417.0,1.0,4.0,0.0,5.0,1.0,409.0,7.0,867.0,0.0,1367.0,1947.0,2355.0,5774.0,1156.0,2509.0,949.0,735.0,37.0,596.0,209.0,695.0,193.0,279.0,28.0,117.0,2920.0,3067.0,1514.0,1503.0,1533.0,663.0,1342.0,654.0,8.0,11.0,63.0,0.0,5786.0,233.0,1130.0,83.0,1768.0,3244.0,1.0,40.0,98.0,0.0,724.0,1319.0,1007.0,82.0,1.0,1.0,3116.0,10.0,49.0,0.0,3174.0,4242.0,2950.0,174.0,935.0,20.0,6.0,1319.0,4510.0,15.0,1.0,60.0,926.0,11036.0,4844.0,11.0
fake_negC_rand_43,2653.0,457.0,1864.0,2259.0,148.0,207.0,9136.0,208.0,1372.0,196.0,209.0,562.0,2013.0,2263.0,71.0,83.0,1180.0,36.0,20.0,17.0,4703.0,5484.0,695.0,1982.0,4161.0,11544.0,10094.0,9870.0,2.0,0.0,47.0,16.0,1.0,2530.0,83.0,324.0,0.0,584.0,421.0,892.0,945.0,252.0,1179.0,869.0,674.0,86.0,647.0,469.0,622.0,374.0,597.0,54.0,814.0,4127.0,669.0,2643.0,1404.0,1925.0,1612.0,530.0,397.0,100.0,1.0,51.0,14.0,4323.0,237.0,1372.0,278.0,1262.0,1507.0,9.0,161.0,308.0,0.0,226.0,733.0,902.0,784.0,11.0,0.0,2005.0,0.0,37.0,30.0,1684.0,2484.0,3907.0,366.0,950.0,185.0,66.0,832.0,1541.0,15.0,0.0,74.0,781.0,11209.0,8375.0,8.0
folA_1_56_B_MM10,4125.0,716.0,2106.0,3555.0,87.0,125.0,10430.0,707.0,1317.0,499.0,320.0,1522.0,2856.0,3270.0,536.0,91.0,6894.0,247.0,52.0,111.0,5843.0,13860.0,2103.0,1268.0,2843.0,63187.0,28087.0,30714.0,180.0,18.0,0.0,578.0,2.0,269.0,626.0,1368.0,41.0,3747.0,1141.0,2335.0,4060.0,1512.0,6623.0,2470.0,1578.0,586.0,1258.0,2065.0,769.0,2430.0,1203.0,427.0,1060.0,3208.0,12532.0,1853.0,2488.0,3479.0,508.0,2154.0,1737.0,315.0,1.0,205.0,51.0,16168.0,1324.0,7126.0,587.0,4736.0,4348.0,2.0,144.0,796.0,0.0,3413.0,3296.0,4494.0,770.0,356.0,1.0,4774.0,11.0,19.0,2.0,3815.0,12461.0,7277.0,910.0,1894.0,257.0,132.0,3638.0,5267.0,6.0,40.0,466.0,10004.0,55827.0,29911.0,53.0
folA_1_56_B_MM11,6108.0,247.0,2345.0,3668.0,104.0,183.0,18611.0,352.0,706.0,390.0,122.0,648.0,2374.0,2474.0,597.0,28.0,8727.0,741.0,11.0,100.0,8846.0,17215.0,1169.0,4952.0,2714.0,33154.0,63938.0,44190.0,5.0,6.0,6.0,20.0,2.0,1693.0,357.0,2716.0,55.0,3643.0,1670.0,2844.0,6061.0,2164.0,5540.0,1142.0,706.0,295.0,1260.0,2631.0,1742.0,1847.0,1002.0,312.0,1391.0,6575.0,7590.0,3743.0,5078.0,3766.0,1642.0,3566.0,1808.0,117.0,61.0,50.0,7.0,17937.0,1432.0,4240.0,791.0,7650.0,5245.0,4.0,149.0,593.0,2.0,4791.0,3546.0,2658.0,704.0,13.0,1.0,4574.0,16.0,133.0,41.0,7100.0,14190.0,13164.0,1278.0,2893.0,221.0,122.0,2868.0,5870.0,17.0,0.0,123.0,9834.0,45716.0,23146.0,5.0
folA_1_56_B_MM14,11586.0,840.0,3499.0,10784.0,99.0,453.0,31186.0,625.0,719.0,300.0,88.0,1278.0,6040.0,4076.0,334.0,141.0,6014.0,328.0,147.0,75.0,13007.0,32277.0,3808.0,10937.0,4706.0,34283.0,29955.0,97866.0,20.0,96.0,28.0,30.0,2.0,3218.0,226.0,3740.0,100.0,9521.0,5045.0,4648.0,12206.0,5037.0,7737.0,7262.0,4044.0,905.0,3600.0,3665.0,4162.0,2783.0,2347.0,984.0,2186.0,10802.0,12604.0,5630.0,6812.0,7702.0,3036.0,4256.0,3095.0,151.0,70.0,69.0,79.0,24987.0,1279.0,10179.0,1372.0,9849.0,13392.0,11.0,195.0,4010.0,1.0,3914.0,3356.0,4702.0,552.0,24.0,14.0,12095.0,58.0,123.0,30.0,17013.0,30593.0,26598.0,1990.0,4828.0,199.0,228.0,3234.0,7138.0,50.0,12.0,10796.0,43786.0,60696.0,22221.0,118.0
