,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,708.0,288.0,667.0,519.0,154.0,239.0,1011.0,1452.0,1229.0,525.0,1840.0,1129.0,1608.0,1017.0,1253.0,282.0,415.0,165.0,334.0,727.0,587.0,939.0,173.0,308.0,422.0,1089.0,846.0,913.0,4.0,111.0,17.0,343.0,30.0,232.0,797.0,108.0,1.0,297.0,21.0,75.0,396.0,19.0,308.0,439.0,82.0,289.0,36.0,608.0,471.0,115.0,24.0,64.0,145.0,472.0,210.0,379.0,194.0,277.0,97.0,510.0,706.0,567.0,59.0,284.0,10.0,1054.0,206.0,544.0,325.0,271.0,379.0,65.0,346.0,1152.0,69.0,347.0,303.0,433.0,400.0,231.0,32.0,225.0,477.0,38.0,93.0,2739.0,1327.0,1285.0,585.0,768.0,626.0,459.0,442.0,159.0,141.0,94.0,480.0,171.0,1285.0,679.0,117.0
dapB_1_18_B_MM11,1786.0,721.0,925.0,836.0,155.0,327.0,1613.0,1058.0,797.0,1058.0,665.0,2401.0,367.0,528.0,241.0,15.0,437.0,105.0,486.0,207.0,1152.0,1971.0,370.0,519.0,990.0,3025.0,2489.0,3135.0,120.0,38.0,43.0,148.0,0.0,1063.0,674.0,275.0,30.0,206.0,309.0,115.0,547.0,835.0,983.0,415.0,505.0,307.0,301.0,898.0,535.0,327.0,475.0,49.0,716.0,3314.0,1004.0,2150.0,901.0,1243.0,433.0,275.0,284.0,4.0,3.0,3.0,2.0,1455.0,481.0,1093.0,232.0,949.0,404.0,3.0,99.0,364.0,1.0,570.0,374.0,522.0,304.0,46.0,17.0,456.0,74.0,66.0,34.0,1680.0,1981.0,2850.0,799.0,2202.0,586.0,1039.0,1495.0,571.0,198.0,1.0,595.0,1237.0,2131.0,1001.0,491.0
dapB_1_18_B_MM13,1804.0,1398.0,2914.0,1294.0,368.0,947.0,3602.0,1496.0,1122.0,1140.0,1111.0,498.0,3962.0,959.0,754.0,37.0,508.0,126.0,771.0,171.0,1187.0,3165.0,441.0,1237.0,782.0,3820.0,2944.0,4037.0,28.0,6.0,139.0,142.0,47.0,1496.0,301.0,87.0,33.0,512.0,501.0,806.0,705.0,386.0,653.0,1196.0,630.0,313.0,333.0,1133.0,854.0,1306.0,917.0,119.0,1155.0,2489.0,1757.0,1589.0,1900.0,2235.0,774.0,983.0,664.0,42.0,55.0,27.0,3.0,4857.0,539.0,1494.0,155.0,640.0,704.0,53.0,130.0,285.0,27.0,839.0,1016.0,1068.0,518.0,53.0,14.0,800.0,102.0,211.0,49.0,1674.0,2850.0,3195.0,1066.0,3347.0,974.0,950.0,1308.0,2128.0,103.0,10.0,629.0,1410.0,2593.0,2586.0,700.0
dapB_1_18_B_MM14,876.0,449.0,871.0,1275.0,48.0,354.0,2425.0,1353.0,1190.0,1081.0,100.0,308.0,1036.0,4673.0,408.0,111.0,535.0,59.0,374.0,334.0,618.0,2694.0,417.0,813.0,1100.0,2863.0,3367.0,5152.0,1.0,23.0,23.0,22.0,25.0,751.0,224.0,217.0,30.0,125.0,56.0,153.0,282.0,413.0,339.0,542.0,770.0,399.0,585.0,308.0,464.0,780.0,285.0,337.0,401.0,1343.0,1387.0,1520.0,1045.0,1284.0,370.0,493.0,268.0,55.0,58.0,5.0,39.0,1975.0,706.0,1224.0,254.0,827.0,951.0,29.0,314.0,506.0,0.0,821.0,623.0,416.0,354.0,51.0,78.0,1113.0,59.0,94.0,4.0,1826.0,2523.0,2531.0,336.0,1128.0,180.0,460.0,1072.0,1242.0,77.0,5.0,315.0,718.0,2226.0,1895.0,164.0
dapB_1_18_B_MM5,47.0,225.0,341.0,70.0,90.0,38.0,314.0,236.0,128.0,442.0,63.0,22.0,6.0,2.0,1305.0,46.0,15.0,4.0,83.0,8.0,27.0,343.0,26.0,15.0,31.0,392.0,187.0,235.0,93.0,3.0,0.0,77.0,1.0,17.0,104.0,0.0,0.0,15.0,33.0,15.0,34.0,4.0,24.0,200.0,56.0,11.0,12.0,56.0,23.0,232.0,227.0,13.0,175.0,131.0,108.0,60.0,157.0,58.0,38.0,187.0,42.0,0.0,0.0,0.0,0.0,272.0,125.0,85.0,11.0,34.0,17.0,0.0,7.0,89.0,0.0,50.0,91.0,115.0,61.0,8.0,0.0,32.0,1.0,37.0,1.0,154.0,229.0,183.0,106.0,494.0,128.0,302.0,262.0,94.0,21.0,18.0,313.0,485.0,176.0,410.0,194.0
dapB_1_18_C,24.0,87.0,94.0,225.0,30.0,52.0,115.0,164.0,3.0,189.0,1.0,31.0,10.0,1.0,3.0,800.0,0.0,1.0,0.0,22.0,1.0,17.0,0.0,103.0,189.0,29.0,31.0,159.0,0.0,0.0,0.0,0.0,0.0,42.0,65.0,0.0,0.0,26.0,1.0,0.0,27.0,143.0,27.0,37.0,0.0,105.0,7.0,76.0,35.0,105.0,229.0,2.0,1.0,59.0,68.0,82.0,35.0,0.0,204.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,37.0,2.0,0.0,1.0,2.0,55.0,0.0,17.0,0.0,32.0,17.0,51.0,4.0,0.0,0.0,82.0,0.0,15.0,1.0,129.0,209.0,16.0,27.0,32.0,0.0,62.0,38.0,26.0,0.0,0.0,225.0,103.0,2.0,104.0,31.0
dapB_3_239_B_MM14,762.0,574.0,1240.0,1044.0,339.0,331.0,1650.0,322.0,1054.0,895.0,183.0,1089.0,532.0,762.0,891.0,717.0,2706.0,344.0,441.0,274.0,516.0,2100.0,219.0,312.0,789.0,2467.0,2607.0,2826.0,111.0,3.0,39.0,70.0,110.0,472.0,63.0,302.0,132.0,275.0,243.0,321.0,461.0,384.0,993.0,337.0,440.0,86.0,156.0,148.0,607.0,291.0,225.0,256.0,198.0,1031.0,606.0,614.0,705.0,300.0,644.0,798.0,584.0,50.0,20.0,5.0,0.0,1419.0,78.0,368.0,312.0,651.0,1014.0,90.0,117.0,194.0,12.0,633.0,499.0,763.0,270.0,0.0,20.0,453.0,4.0,87.0,164.0,854.0,601.0,2172.0,235.0,514.0,208.0,120.0,615.0,1454.0,61.0,8.0,401.0,392.0,2311.0,1485.0,116.0
dapB_3_239_B_MM9,218.0,538.0,607.0,766.0,134.0,327.0,668.0,437.0,626.0,483.0,301.0,432.0,1393.0,282.0,1214.0,406.0,204.0,1042.0,145.0,375.0,147.0,589.0,139.0,118.0,434.0,1235.0,828.0,890.0,7.0,69.0,185.0,202.0,72.0,180.0,34.0,118.0,33.0,221.0,153.0,396.0,21.0,54.0,203.0,719.0,86.0,87.0,302.0,109.0,80.0,57.0,158.0,1.0,201.0,186.0,216.0,69.0,345.0,200.0,234.0,550.0,445.0,39.0,2.0,136.0,62.0,565.0,95.0,399.0,161.0,222.0,448.0,13.0,135.0,291.0,12.0,266.0,122.0,226.0,411.0,121.0,54.0,127.0,206.0,17.0,34.0,720.0,635.0,421.0,338.0,584.0,212.0,278.0,477.0,368.0,85.0,1.0,498.0,206.0,358.0,883.0,213.0
dapB_3_239_C,689.0,1292.0,522.0,841.0,256.0,878.0,845.0,1510.0,1904.0,1058.0,222.0,1400.0,840.0,2016.0,1582.0,859.0,396.0,488.0,1625.0,667.0,417.0,683.0,134.0,194.0,1010.0,1161.0,916.0,1535.0,45.0,30.0,117.0,56.0,21.0,339.0,75.0,38.0,8.0,213.0,210.0,16.0,165.0,298.0,497.0,302.0,93.0,536.0,238.0,287.0,122.0,344.0,229.0,114.0,457.0,591.0,286.0,293.0,530.0,267.0,473.0,229.0,883.0,42.0,193.0,62.0,118.0,1095.0,143.0,611.0,248.0,98.0,465.0,162.0,440.0,1016.0,33.0,547.0,186.0,1557.0,482.0,166.0,171.0,717.0,123.0,156.0,106.0,1796.0,1966.0,1163.0,474.0,1173.0,734.0,1171.0,1621.0,911.0,203.0,54.0,988.0,455.0,904.0,1041.0,686.0
dapB_3_239_W_MM1,550.0,1072.0,874.0,963.0,855.0,642.0,1266.0,1026.0,405.0,555.0,484.0,903.0,1989.0,1006.0,1151.0,535.0,434.0,199.0,459.0,1835.0,338.0,1201.0,297.0,210.0,602.0,1730.0,848.0,1309.0,42.0,49.0,97.0,168.0,143.0,548.0,356.0,125.0,33.0,175.0,389.0,17.0,474.0,285.0,351.0,215.0,147.0,255.0,139.0,109.0,356.0,76.0,179.0,313.0,194.0,535.0,487.0,333.0,412.0,412.0,149.0,188.0,1204.0,304.0,76.0,308.0,68.0,603.0,225.0,1021.0,331.0,328.0,845.0,97.0,366.0,1531.0,0.0,446.0,447.0,756.0,353.0,219.0,67.0,239.0,231.0,352.0,291.0,1805.0,1270.0,648.0,958.0,796.0,1167.0,467.0,1732.0,435.0,390.0,52.0,919.0,386.0,949.0,898.0,187.0
fake_negC_rand_18,1451.0,1285.0,2208.0,1810.0,538.0,471.0,3343.0,735.0,979.0,900.0,906.0,1216.0,1880.0,1783.0,2514.0,941.0,2394.0,269.0,871.0,791.0,7780.0,7370.0,588.0,1765.0,1817.0,6226.0,3296.0,6152.0,9.0,31.0,19.0,96.0,129.0,536.0,126.0,528.0,9.0,1096.0,366.0,565.0,886.0,696.0,2361.0,1527.0,892.0,294.0,1203.0,1370.0,1247.0,783.0,589.0,109.0,397.0,1623.0,3090.0,988.0,1786.0,1227.0,1308.0,1237.0,1148.0,138.0,8.0,147.0,91.0,2990.0,330.0,1919.0,434.0,1056.0,1767.0,39.0,343.0,517.0,4.0,794.0,375.0,1623.0,481.0,32.0,35.0,768.0,79.0,5.0,23.0,2582.0,2758.0,3686.0,456.0,1353.0,648.0,522.0,1251.0,1833.0,327.0,242.0,746.0,1349.0,3529.0,3262.0,518.0
fake_negC_rand_28,4373.0,2856.0,3445.0,3082.0,514.0,900.0,11034.0,2345.0,3845.0,1544.0,1115.0,3085.0,2337.0,3202.0,2348.0,1068.0,1761.0,512.0,544.0,1140.0,3401.0,17156.0,1702.0,1704.0,2180.0,16766.0,12155.0,12986.0,106.0,248.0,188.0,241.0,114.0,2125.0,435.0,649.0,221.0,2207.0,749.0,1925.0,2315.0,1168.0,3849.0,1155.0,1072.0,378.0,1890.0,1695.0,1551.0,1156.0,462.0,384.0,451.0,5560.0,3401.0,2826.0,3647.0,2367.0,1161.0,3784.0,2565.0,363.0,365.0,93.0,24.0,6113.0,1067.0,3986.0,1285.0,2210.0,2948.0,320.0,1127.0,1540.0,1.0,1180.0,1976.0,3134.0,1533.0,268.0,149.0,2922.0,202.0,518.0,56.0,2216.0,5908.0,9475.0,2188.0,3057.0,1785.0,1049.0,3118.0,3977.0,215.0,49.0,2467.0,2801.0,18641.0,9672.0,893.0
fake_negC_rand_31,771.0,264.0,531.0,220.0,102.0,124.0,1032.0,470.0,524.0,473.0,169.0,175.0,558.0,516.0,514.0,452.0,240.0,319.0,400.0,565.0,819.0,1686.0,1855.0,275.0,413.0,3492.0,2208.0,2365.0,1.0,33.0,5.0,90.0,0.0,439.0,58.0,227.0,48.0,701.0,39.0,795.0,108.0,26.0,679.0,318.0,196.0,233.0,137.0,514.0,280.0,310.0,101.0,283.0,761.0,1037.0,939.0,482.0,302.0,596.0,237.0,640.0,268.0,22.0,0.0,144.0,54.0,1057.0,206.0,566.0,181.0,266.0,953.0,50.0,30.0,231.0,22.0,360.0,214.0,756.0,204.0,1.0,28.0,320.0,66.0,199.0,1.0,651.0,1207.0,924.0,114.0,383.0,427.0,718.0,925.0,162.0,35.0,15.0,659.0,1034.0,4299.0,2922.0,152.0
fake_negC_rand_42,1488.0,374.0,1015.0,1245.0,83.0,266.0,4012.0,529.0,1013.0,2967.0,359.0,1473.0,1178.0,1968.0,945.0,381.0,1693.0,252.0,299.0,350.0,1663.0,3901.0,290.0,2151.0,1053.0,5016.0,3624.0,7554.0,8.0,25.0,68.0,236.0,65.0,671.0,196.0,243.0,2.0,483.0,1022.0,852.0,1028.0,653.0,1011.0,420.0,490.0,242.0,83.0,440.0,803.0,87.0,222.0,340.0,398.0,1955.0,1051.0,973.0,671.0,1087.0,547.0,1199.0,1053.0,4.0,26.0,3.0,105.0,3182.0,252.0,1761.0,103.0,626.0,1375.0,173.0,333.0,434.0,1.0,325.0,866.0,1083.0,138.0,38.0,3.0,817.0,173.0,162.0,79.0,1917.0,1170.0,3078.0,280.0,1133.0,634.0,355.0,1604.0,3151.0,228.0,1.0,399.0,1102.0,3975.0,4280.0,199.0
fake_negC_rand_43,4106.0,946.0,3616.0,2309.0,241.0,806.0,2671.0,1782.0,1563.0,1780.0,632.0,2328.0,3629.0,2505.0,2699.0,932.0,2183.0,487.0,760.0,695.0,2832.0,4359.0,624.0,1763.0,5273.0,5700.0,7916.0,6024.0,145.0,31.0,62.0,100.0,40.0,3397.0,423.0,620.0,61.0,1519.0,349.0,456.0,1091.0,576.0,3114.0,1596.0,1622.0,129.0,1170.0,987.0,1170.0,1073.0,931.0,416.0,1121.0,2646.0,1511.0,1527.0,2445.0,1811.0,600.0,3385.0,819.0,393.0,109.0,235.0,54.0,6009.0,644.0,1686.0,674.0,1705.0,1477.0,85.0,462.0,1554.0,9.0,1161.0,1882.0,2682.0,496.0,211.0,266.0,1203.0,149.0,111.0,33.0,2360.0,5163.0,6472.0,1414.0,3114.0,965.0,806.0,1085.0,2209.0,72.0,184.0,589.0,1730.0,6154.0,5961.0,525.0
