,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,2.0,142.0,319.0,69.0,49.0,480.0,39.0,172.0,96.0,153.0,190.0,38.0,139.0,138.0,79.0,14.0,13.0,1.0,103.0,19.0,27.0,158.0,70.0,18.0,218.0,354.0,240.0,197.0,0.0,0.0,7.0,49.0,0.0,117.0,33.0,0.0,7.0,1.0,0.0,19.0,30.0,220.0,0.0,91.0,254.0,67.0,13.0,69.0,0.0,213.0,0.0,71.0,16.0,111.0,189.0,75.0,51.0,44.0,0.0,97.0,193.0,31.0,5.0,126.0,0.0,364.0,18.0,43.0,35.0,10.0,43.0,10.0,82.0,152.0,0.0,226.0,106.0,308.0,33.0,0.0,0.0,3.0,12.0,271.0,39.0,403.0,569.0,190.0,85.0,422.0,167.0,46.0,65.0,41.0,0.0,0.0,487.0,29.0,54.0,38.0,1.0
dapB_1_18_B_MM11,632.0,161.0,420.0,498.0,4.0,221.0,931.0,362.0,105.0,321.0,42.0,780.0,65.0,6.0,3.0,0.0,461.0,113.0,76.0,42.0,1131.0,1928.0,197.0,509.0,625.0,2027.0,1804.0,3505.0,0.0,66.0,0.0,62.0,2.0,409.0,39.0,173.0,0.0,201.0,46.0,335.0,62.0,328.0,933.0,414.0,287.0,3.0,184.0,29.0,284.0,246.0,233.0,97.0,192.0,2172.0,1693.0,1278.0,926.0,690.0,690.0,189.0,163.0,21.0,0.0,0.0,0.0,3912.0,15.0,654.0,87.0,654.0,599.0,10.0,38.0,77.0,60.0,398.0,483.0,605.0,67.0,1.0,0.0,748.0,29.0,11.0,50.0,499.0,1785.0,2481.0,206.0,274.0,99.0,128.0,116.0,456.0,23.0,0.0,186.0,836.0,3901.0,809.0,0.0
dapB_1_18_B_MM13,1784.0,395.0,1385.0,1889.0,0.0,108.0,3910.0,768.0,113.0,132.0,106.0,6.0,1654.0,600.0,40.0,2.0,714.0,166.0,168.0,156.0,913.0,3659.0,852.0,288.0,1195.0,2361.0,4904.0,4241.0,0.0,0.0,8.0,4.0,0.0,667.0,138.0,710.0,0.0,274.0,21.0,904.0,184.0,333.0,962.0,552.0,580.0,46.0,222.0,395.0,524.0,853.0,621.0,76.0,440.0,3054.0,2611.0,1038.0,1694.0,2299.0,978.0,373.0,674.0,58.0,3.0,0.0,0.0,4324.0,408.0,790.0,111.0,874.0,2299.0,0.0,2.0,73.0,0.0,1233.0,763.0,652.0,194.0,17.0,0.0,1817.0,2.0,0.0,0.0,2118.0,2676.0,2718.0,320.0,730.0,87.0,149.0,930.0,1803.0,32.0,0.0,185.0,1418.0,2725.0,1054.0,16.0
dapB_1_18_B_MM14,2206.0,329.0,1327.0,666.0,28.0,35.0,4504.0,361.0,161.0,199.0,175.0,40.0,270.0,1948.0,171.0,39.0,582.0,1.0,0.0,2.0,1922.0,3047.0,435.0,1539.0,1107.0,5808.0,5398.0,5842.0,0.0,43.0,1.0,9.0,19.0,591.0,67.0,253.0,0.0,367.0,100.0,679.0,108.0,273.0,1249.0,314.0,340.0,1.0,98.0,1020.0,529.0,655.0,65.0,116.0,188.0,3264.0,2188.0,3811.0,1499.0,1244.0,1120.0,503.0,163.0,0.0,1.0,0.0,0.0,4180.0,314.0,1235.0,270.0,1312.0,2567.0,0.0,2.0,36.0,16.0,703.0,1358.0,279.0,43.0,0.0,0.0,1985.0,0.0,13.0,0.0,1158.0,2877.0,4630.0,195.0,718.0,127.0,187.0,513.0,2804.0,0.0,0.0,63.0,1028.0,5846.0,4305.0,0.0
dapB_1_18_B_MM5,33.0,34.0,9.0,83.0,272.0,0.0,3.0,133.0,0.0,69.0,16.0,0.0,0.0,99.0,253.0,0.0,31.0,0.0,77.0,6.0,2.0,30.0,0.0,128.0,0.0,402.0,2.0,34.0,0.0,77.0,0.0,14.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,68.0,0.0,9.0,3.0,0.0,140.0,21.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,105.0,0.0,1.0,10.0,0.0,36.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,15.0,0.0,130.0,110.0,41.0,10.0,20.0,0.0,0.0,0.0,194.0,51.0,53.0,16.0
dapB_1_18_C,0.0,0.0,46.0,2.0,0.0,0.0,3.0,0.0,0.0,65.0,48.0,115.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,1.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dapB_3_239_B_MM14,2574.0,39.0,770.0,1882.0,37.0,50.0,3571.0,237.0,263.0,40.0,162.0,230.0,1137.0,814.0,139.0,8.0,3376.0,154.0,4.0,349.0,2330.0,6999.0,355.0,601.0,923.0,4293.0,6586.0,4992.0,25.0,0.0,0.0,0.0,2.0,750.0,3.0,325.0,0.0,512.0,981.0,1121.0,680.0,516.0,1281.0,319.0,335.0,63.0,272.0,717.0,396.0,115.0,109.0,6.0,353.0,1365.0,707.0,1296.0,928.0,1587.0,465.0,428.0,183.0,9.0,0.0,0.0,0.0,2844.0,165.0,1070.0,217.0,2241.0,3416.0,0.0,124.0,248.0,0.0,817.0,1688.0,1017.0,485.0,1.0,0.0,3340.0,1.0,36.0,0.0,761.0,3701.0,6727.0,4.0,533.0,20.0,10.0,1284.0,1060.0,0.0,0.0,31.0,1597.0,9048.0,2417.0,152.0
dapB_3_239_B_MM9,449.0,204.0,451.0,421.0,18.0,177.0,121.0,336.0,264.0,64.0,141.0,93.0,674.0,280.0,143.0,53.0,41.0,198.0,67.0,10.0,45.0,181.0,78.0,34.0,269.0,180.0,496.0,219.0,0.0,0.0,1.0,19.0,0.0,114.0,4.0,21.0,0.0,83.0,46.0,74.0,0.0,94.0,87.0,38.0,6.0,6.0,47.0,115.0,0.0,67.0,197.0,36.0,52.0,74.0,37.0,41.0,196.0,123.0,29.0,92.0,17.0,92.0,27.0,55.0,0.0,310.0,33.0,98.0,28.0,584.0,24.0,0.0,2.0,183.0,0.0,256.0,192.0,106.0,25.0,0.0,0.0,14.0,0.0,217.0,0.0,131.0,171.0,48.0,16.0,183.0,30.0,3.0,199.0,531.0,0.0,0.0,12.0,45.0,56.0,234.0,9.0
dapB_3_239_C,33.0,106.0,225.0,126.0,49.0,361.0,179.0,449.0,276.0,206.0,36.0,101.0,671.0,256.0,123.0,87.0,5.0,34.0,158.0,67.0,164.0,64.0,40.0,73.0,25.0,67.0,97.0,75.0,1.0,0.0,0.0,0.0,0.0,82.0,6.0,0.0,4.0,0.0,23.0,0.0,1.0,50.0,22.0,40.0,20.0,212.0,22.0,23.0,79.0,57.0,34.0,1.0,133.0,81.0,33.0,46.0,14.0,83.0,0.0,51.0,252.0,172.0,14.0,1.0,25.0,164.0,6.0,32.0,1.0,132.0,1.0,23.0,17.0,200.0,0.0,43.0,67.0,61.0,0.0,0.0,2.0,103.0,35.0,25.0,0.0,161.0,153.0,197.0,72.0,19.0,31.0,113.0,157.0,63.0,0.0,0.0,50.0,23.0,16.0,83.0,0.0
dapB_3_239_W_MM1,37.0,266.0,95.0,109.0,9.0,635.0,253.0,184.0,353.0,84.0,78.0,209.0,461.0,164.0,99.0,137.0,113.0,105.0,207.0,219.0,1.0,210.0,73.0,83.0,101.0,284.0,102.0,118.0,40.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,21.0,1.0,15.0,1.0,6.0,87.0,75.0,36.0,29.0,56.0,58.0,10.0,54.0,15.0,21.0,27.0,180.0,6.0,46.0,48.0,0.0,6.0,1.0,165.0,1.0,81.0,46.0,21.0,40.0,131.0,72.0,63.0,131.0,73.0,0.0,47.0,49.0,2.0,93.0,48.0,154.0,7.0,89.0,38.0,33.0,11.0,59.0,11.0,175.0,294.0,128.0,14.0,69.0,34.0,32.0,492.0,78.0,32.0,0.0,0.0,127.0,9.0,114.0,136.0
fake_negC_rand_18,4468.0,267.0,745.0,3417.0,111.0,186.0,7107.0,154.0,427.0,77.0,252.0,1719.0,3693.0,3791.0,479.0,456.0,1971.0,80.0,10.0,103.0,8822.0,5625.0,740.0,3655.0,1523.0,9397.0,6277.0,10669.0,0.0,16.0,1.0,77.0,0.0,1114.0,42.0,709.0,0.0,1262.0,285.0,1775.0,1900.0,1190.0,3050.0,2131.0,822.0,402.0,896.0,941.0,720.0,1120.0,597.0,568.0,1224.0,3213.0,3288.0,2288.0,1830.0,1211.0,1610.0,2658.0,1518.0,33.0,16.0,0.0,0.0,9559.0,69.0,2718.0,312.0,5143.0,3462.0,449.0,118.0,486.0,8.0,1283.0,1653.0,1314.0,252.0,0.0,18.0,1973.0,1.0,8.0,42.0,3723.0,5821.0,6676.0,327.0,816.0,49.0,151.0,2384.0,4575.0,1.0,0.0,58.0,2678.0,9248.0,7471.0,50.0
fake_negC_rand_28,7383.0,449.0,1944.0,3318.0,201.0,366.0,21887.0,218.0,1086.0,241.0,164.0,1100.0,2355.0,3109.0,247.0,246.0,4239.0,85.0,425.0,136.0,7339.0,28703.0,1212.0,3510.0,2876.0,19632.0,25634.0,30579.0,1.0,2.0,4.0,44.0,0.0,1741.0,113.0,2066.0,27.0,3108.0,1613.0,2058.0,1804.0,1094.0,3291.0,905.0,1394.0,514.0,838.0,452.0,1149.0,728.0,595.0,158.0,456.0,4837.0,3677.0,4762.0,2818.0,3345.0,1417.0,2646.0,862.0,8.0,83.0,31.0,18.0,10397.0,633.0,3664.0,701.0,2173.0,9265.0,22.0,225.0,455.0,0.0,3141.0,3603.0,2658.0,274.0,15.0,0.0,9156.0,29.0,44.0,80.0,2590.0,9441.0,10545.0,806.0,1722.0,111.0,465.0,2043.0,7074.0,368.0,0.0,196.0,1004.0,29253.0,27671.0,12.0
fake_negC_rand_31,1085.0,88.0,155.0,403.0,2.0,27.0,1579.0,5.0,115.0,20.0,49.0,299.0,37.0,379.0,2.0,32.0,675.0,8.0,8.0,0.0,503.0,1498.0,1771.0,599.0,680.0,2743.0,2884.0,3406.0,0.0,0.0,0.0,0.0,0.0,247.0,1.0,825.0,0.0,683.0,292.0,580.0,152.0,795.0,178.0,598.0,216.0,20.0,167.0,460.0,264.0,708.0,251.0,115.0,186.0,1366.0,360.0,549.0,763.0,870.0,301.0,670.0,366.0,38.0,0.0,1.0,0.0,1258.0,49.0,599.0,42.0,581.0,1977.0,0.0,1.0,222.0,0.0,410.0,420.0,174.0,157.0,0.0,1.0,1037.0,27.0,57.0,1.0,179.0,1653.0,562.0,154.0,360.0,192.0,130.0,176.0,2620.0,2.0,0.0,29.0,511.0,3257.0,4889.0,0.0
fake_negC_rand_42,2257.0,150.0,304.0,1792.0,261.0,39.0,8564.0,111.0,60.0,55.0,120.0,553.0,969.0,1537.0,120.0,45.0,787.0,519.0,56.0,90.0,5545.0,6002.0,704.0,4149.0,457.0,5590.0,8639.0,10504.0,0.0,0.0,22.0,4.0,0.0,737.0,1.0,1284.0,1.0,1418.0,1443.0,1823.0,3938.0,1242.0,2968.0,1189.0,795.0,38.0,293.0,108.0,818.0,340.0,169.0,35.0,170.0,2569.0,1918.0,1618.0,1127.0,1594.0,742.0,1646.0,535.0,0.0,11.0,16.0,1.0,4243.0,249.0,1079.0,86.0,1341.0,2699.0,0.0,89.0,179.0,0.0,711.0,1225.0,1328.0,41.0,56.0,0.0,2638.0,53.0,2.0,22.0,2998.0,4003.0,2657.0,386.0,818.0,185.0,6.0,1356.0,7859.0,19.0,0.0,71.0,641.0,7203.0,3956.0,0.0
fake_negC_rand_43,3133.0,519.0,2563.0,2987.0,112.0,228.0,10244.0,789.0,885.0,206.0,100.0,819.0,1902.0,2637.0,168.0,124.0,1332.0,184.0,159.0,107.0,5205.0,7048.0,896.0,2325.0,3101.0,12998.0,9787.0,8987.0,0.0,0.0,2.0,46.0,0.0,2481.0,165.0,397.0,32.0,430.0,647.0,1201.0,1367.0,404.0,1251.0,1437.0,1069.0,98.0,968.0,932.0,858.0,486.0,528.0,275.0,936.0,4595.0,906.0,2742.0,2094.0,1907.0,1740.0,725.0,591.0,138.0,93.0,98.0,8.0,5051.0,825.0,1794.0,356.0,1023.0,2012.0,52.0,252.0,490.0,28.0,468.0,822.0,1197.0,394.0,94.0,10.0,2167.0,30.0,7.0,58.0,2010.0,2941.0,5948.0,465.0,1511.0,99.0,284.0,1130.0,1591.0,28.0,0.0,276.0,1255.0,10111.0,8109.0,0.0
folA_1_56_B_MM10,2952.0,867.0,2968.0,3610.0,201.0,347.0,10105.0,945.0,1510.0,591.0,91.0,1446.0,2793.0,4437.0,862.0,355.0,5967.0,257.0,25.0,334.0,5874.0,12406.0,1948.0,1514.0,2918.0,46142.0,24468.0,24974.0,60.0,12.0,52.0,576.0,1.0,168.0,481.0,1619.0,3.0,3569.0,1112.0,2332.0,3657.0,1490.0,6110.0,2277.0,1624.0,359.0,1339.0,1832.0,1068.0,2639.0,1565.0,819.0,1306.0,2799.0,10824.0,1670.0,2192.0,3082.0,550.0,3115.0,3012.0,199.0,70.0,47.0,5.0,15979.0,1508.0,6267.0,625.0,4758.0,5059.0,12.0,180.0,1012.0,7.0,3489.0,3974.0,4919.0,1176.0,384.0,127.0,5010.0,79.0,21.0,41.0,4786.0,11609.0,7573.0,778.0,2774.0,229.0,152.0,4343.0,4476.0,12.0,0.0,952.0,9254.0,45989.0,26903.0,54.0
