,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,1098.0,520.0,1146.0,1372.0,884.0,991.0,1621.0,2312.0,1804.0,1316.0,3788.0,2092.0,1600.0,1663.0,1622.0,344.0,860.0,838.0,1117.0,1398.0,1096.0,3623.0,619.0,555.0,1127.0,2830.0,883.0,2122.0,1134.0,2093.0,744.0,1458.0,519.0,509.0,1812.0,197.0,6.0,457.0,320.0,504.0,808.0,205.0,748.0,1295.0,425.0,1316.0,623.0,961.0,876.0,641.0,540.0,307.0,514.0,2207.0,718.0,1596.0,1452.0,1133.0,955.0,802.0,843.0,700.0,295.0,729.0,433.0,2101.0,858.0,943.0,490.0,640.0,446.0,304.0,753.0,2464.0,491.0,492.0,339.0,1057.0,639.0,981.0,246.0,895.0,691.0,350.0,414.0,4177.0,1934.0,2238.0,1071.0,1914.0,1675.0,2180.0,1842.0,293.0,1844.0,828.0,3314.0,960.0,2453.0,745.0,1982.0
dapB_1_18_B_MM11,838.0,1050.0,1020.0,863.0,252.0,767.0,904.0,1210.0,820.0,1850.0,1369.0,2611.0,592.0,464.0,458.0,103.0,385.0,98.0,746.0,343.0,191.0,1753.0,204.0,419.0,808.0,2811.0,1644.0,1592.0,960.0,716.0,953.0,1078.0,340.0,805.0,1139.0,137.0,305.0,172.0,98.0,249.0,430.0,495.0,561.0,836.0,417.0,486.0,228.0,545.0,509.0,471.0,628.0,144.0,307.0,1484.0,557.0,985.0,758.0,629.0,386.0,453.0,304.0,250.0,92.0,179.0,24.0,1346.0,682.0,1203.0,431.0,716.0,171.0,425.0,1188.0,802.0,310.0,335.0,273.0,635.0,218.0,328.0,126.0,159.0,179.0,304.0,180.0,1445.0,1274.0,2094.0,1297.0,1897.0,1619.0,1433.0,1317.0,475.0,1446.0,26.0,2296.0,1372.0,1176.0,709.0,1424.0
dapB_1_18_B_MM13,1372.0,767.0,1347.0,823.0,501.0,1488.0,1847.0,2015.0,1489.0,1816.0,1402.0,1530.0,3911.0,1093.0,638.0,170.0,392.0,236.0,858.0,818.0,372.0,1264.0,481.0,588.0,1004.0,3151.0,1721.0,2014.0,791.0,1399.0,1164.0,1246.0,889.0,1243.0,1380.0,152.0,131.0,518.0,107.0,255.0,277.0,563.0,546.0,678.0,628.0,481.0,212.0,1163.0,1306.0,705.0,758.0,111.0,1130.0,1468.0,1134.0,1087.0,1210.0,1019.0,391.0,616.0,353.0,249.0,151.0,133.0,12.0,2373.0,628.0,1490.0,507.0,510.0,358.0,421.0,916.0,2116.0,166.0,551.0,474.0,981.0,793.0,301.0,359.0,410.0,160.0,737.0,206.0,1142.0,1197.0,2065.0,1489.0,2698.0,2787.0,1613.0,1069.0,673.0,2102.0,572.0,2304.0,1602.0,1844.0,1308.0,2545.0
dapB_1_18_B_MM14,761.0,968.0,908.0,751.0,190.0,921.0,840.0,2327.0,839.0,1906.0,835.0,1132.0,742.0,2645.0,408.0,174.0,571.0,261.0,859.0,639.0,329.0,1017.0,398.0,483.0,800.0,1893.0,1677.0,2018.0,645.0,1026.0,1096.0,812.0,796.0,688.0,1262.0,117.0,0.0,167.0,112.0,123.0,323.0,566.0,324.0,828.0,325.0,570.0,649.0,908.0,470.0,504.0,236.0,313.0,550.0,988.0,757.0,1294.0,1135.0,998.0,260.0,272.0,404.0,535.0,10.0,156.0,45.0,1429.0,960.0,1121.0,389.0,763.0,540.0,460.0,472.0,1055.0,302.0,845.0,264.0,977.0,511.0,743.0,251.0,567.0,353.0,310.0,71.0,1891.0,1138.0,2075.0,484.0,2144.0,1203.0,773.0,755.0,503.0,1122.0,186.0,2242.0,1622.0,684.0,466.0,1845.0
dapB_1_18_B_MM5,23.0,90.0,405.0,215.0,61.0,154.0,185.0,463.0,60.0,489.0,40.0,37.0,36.0,6.0,1150.0,1.0,49.0,17.0,295.0,176.0,50.0,322.0,5.0,168.0,124.0,222.0,139.0,385.0,48.0,156.0,133.0,113.0,72.0,9.0,406.0,1.0,1.0,25.0,1.0,0.0,77.0,3.0,20.0,322.0,61.0,166.0,0.0,90.0,1.0,65.0,52.0,0.0,69.0,176.0,111.0,262.0,102.0,85.0,13.0,9.0,11.0,68.0,2.0,0.0,0.0,232.0,38.0,70.0,194.0,257.0,51.0,126.0,186.0,391.0,31.0,19.0,33.0,102.0,125.0,21.0,23.0,18.0,3.0,30.0,61.0,160.0,120.0,296.0,82.0,351.0,270.0,152.0,501.0,3.0,126.0,2.0,355.0,736.0,512.0,333.0,442.0
dapB_1_18_C,6.0,1.0,43.0,98.0,6.0,48.0,15.0,0.0,36.0,160.0,17.0,16.0,0.0,4.0,44.0,569.0,0.0,74.0,0.0,37.0,0.0,7.0,12.0,80.0,178.0,67.0,64.0,48.0,2.0,99.0,4.0,86.0,65.0,15.0,185.0,0.0,1.0,0.0,0.0,1.0,34.0,3.0,27.0,1.0,8.0,16.0,1.0,3.0,3.0,93.0,54.0,8.0,0.0,6.0,86.0,148.0,20.0,100.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,84.0,2.0,21.0,1.0,0.0,1.0,34.0,31.0,13.0,107.0,30.0,26.0,88.0,31.0,0.0,1.0,0.0,8.0,94.0,13.0,93.0,79.0,36.0,164.0,145.0,22.0,66.0,1.0,407.0,1.0,249.0,198.0,80.0,64.0,15.0
dapB_3_239_B_MM14,250.0,1290.0,1087.0,783.0,1189.0,773.0,957.0,887.0,921.0,1664.0,858.0,778.0,355.0,1129.0,811.0,1068.0,1668.0,713.0,612.0,793.0,366.0,1511.0,210.0,127.0,417.0,2871.0,1642.0,1239.0,980.0,438.0,898.0,1503.0,583.0,579.0,906.0,200.0,380.0,238.0,185.0,149.0,242.0,605.0,399.0,804.0,478.0,159.0,309.0,345.0,481.0,327.0,263.0,96.0,155.0,832.0,481.0,1035.0,1556.0,523.0,844.0,566.0,330.0,1038.0,145.0,359.0,82.0,1036.0,472.0,141.0,717.0,333.0,645.0,223.0,899.0,1364.0,228.0,406.0,477.0,696.0,510.0,290.0,158.0,289.0,60.0,147.0,226.0,1395.0,384.0,1367.0,632.0,1372.0,1471.0,762.0,861.0,1286.0,1251.0,425.0,874.0,442.0,1095.0,443.0,1111.0
dapB_3_239_B_MM9,1276.0,769.0,780.0,599.0,356.0,632.0,501.0,589.0,998.0,967.0,265.0,299.0,625.0,329.0,1246.0,555.0,510.0,1905.0,541.0,518.0,391.0,825.0,60.0,719.0,836.0,1913.0,1307.0,1587.0,807.0,293.0,324.0,674.0,137.0,625.0,1422.0,158.0,392.0,466.0,334.0,307.0,122.0,490.0,946.0,1459.0,279.0,303.0,114.0,659.0,246.0,500.0,368.0,1.0,301.0,519.0,775.0,172.0,454.0,822.0,235.0,1128.0,429.0,224.0,14.0,210.0,348.0,1394.0,333.0,1049.0,362.0,477.0,569.0,278.0,961.0,1349.0,140.0,304.0,297.0,478.0,362.0,183.0,44.0,175.0,546.0,39.0,219.0,1365.0,703.0,758.0,702.0,1098.0,1718.0,908.0,683.0,626.0,426.0,345.0,754.0,1233.0,324.0,912.0,772.0
dapB_3_239_C,1049.0,2091.0,1947.0,1966.0,617.0,2644.0,1481.0,1673.0,2540.0,2906.0,534.0,666.0,1128.0,1306.0,1602.0,615.0,1176.0,1156.0,3494.0,1650.0,828.0,2326.0,380.0,652.0,1824.0,3436.0,3548.0,3618.0,1433.0,1020.0,1304.0,1647.0,397.0,1054.0,1229.0,279.0,350.0,551.0,457.0,369.0,841.0,128.0,1226.0,1292.0,557.0,712.0,1509.0,998.0,451.0,994.0,982.0,281.0,824.0,2451.0,763.0,962.0,1276.0,1783.0,757.0,858.0,621.0,674.0,475.0,553.0,329.0,2226.0,1051.0,1645.0,592.0,219.0,606.0,628.0,1502.0,2370.0,344.0,734.0,748.0,2899.0,630.0,423.0,486.0,893.0,641.0,598.0,470.0,3264.0,2777.0,2131.0,1023.0,2259.0,2122.0,2843.0,2316.0,998.0,1661.0,727.0,2688.0,1268.0,1997.0,670.0,1486.0
dapB_3_239_W_MM1,1300.0,1616.0,1905.0,2316.0,2175.0,1680.0,2098.0,1554.0,884.0,1856.0,909.0,1104.0,879.0,885.0,1289.0,420.0,304.0,543.0,1406.0,3896.0,1591.0,2112.0,300.0,635.0,1637.0,3552.0,2218.0,3018.0,1571.0,1651.0,1798.0,1712.0,738.0,2001.0,2569.0,295.0,114.0,779.0,559.0,51.0,1084.0,788.0,1230.0,1148.0,462.0,1040.0,438.0,717.0,588.0,436.0,1013.0,232.0,1074.0,2898.0,1151.0,761.0,1256.0,1654.0,932.0,321.0,1126.0,1401.0,342.0,511.0,235.0,2052.0,493.0,1551.0,666.0,1569.0,1524.0,728.0,939.0,2264.0,309.0,964.0,861.0,2075.0,1126.0,508.0,760.0,351.0,791.0,766.0,654.0,1828.0,2626.0,2040.0,2181.0,2158.0,2811.0,1576.0,2274.0,1075.0,1909.0,733.0,2838.0,1331.0,1306.0,761.0,1618.0
fake_negC_rand_18,960.0,1341.0,1951.0,1597.0,1062.0,623.0,1399.0,1581.0,1768.0,2564.0,1545.0,1389.0,1452.0,919.0,1264.0,998.0,1516.0,470.0,2075.0,1993.0,3606.0,2873.0,473.0,778.0,1362.0,3088.0,1899.0,2248.0,1218.0,1688.0,1605.0,2066.0,660.0,885.0,1666.0,193.0,243.0,780.0,509.0,433.0,172.0,499.0,1955.0,1889.0,258.0,685.0,1024.0,1447.0,960.0,579.0,254.0,245.0,597.0,762.0,3945.0,551.0,1383.0,840.0,621.0,740.0,533.0,1038.0,608.0,457.0,88.0,1288.0,449.0,1141.0,493.0,345.0,1151.0,528.0,1044.0,1677.0,369.0,423.0,191.0,1363.0,725.0,502.0,594.0,514.0,651.0,421.0,505.0,1743.0,1100.0,2250.0,905.0,2050.0,1791.0,3595.0,1338.0,602.0,1484.0,688.0,3189.0,739.0,1585.0,783.0,1685.0
fake_negC_rand_28,2044.0,3802.0,3064.0,1961.0,1464.0,1595.0,3823.0,3725.0,3323.0,3226.0,2432.0,2453.0,2032.0,1627.0,2798.0,562.0,1195.0,1500.0,1879.0,2687.0,1641.0,7272.0,1242.0,1372.0,1801.0,7610.0,4623.0,3556.0,1549.0,1851.0,3668.0,3071.0,1328.0,1291.0,3819.0,306.0,311.0,516.0,816.0,691.0,1103.0,1428.0,2364.0,1195.0,901.0,1232.0,1509.0,2621.0,1270.0,1765.0,1233.0,522.0,1079.0,3385.0,2555.0,2171.0,3415.0,1784.0,973.0,2236.0,2035.0,951.0,774.0,694.0,120.0,2656.0,1559.0,3080.0,1543.0,1407.0,1837.0,1186.0,4020.0,3661.0,590.0,1463.0,985.0,2019.0,1022.0,424.0,826.0,1317.0,658.0,665.0,877.0,3029.0,3307.0,5229.0,2244.0,3302.0,3931.0,3075.0,3650.0,1869.0,3667.0,900.0,5722.0,3397.0,6277.0,3150.0,5026.0
fake_negC_rand_31,457.0,1141.0,1065.0,509.0,154.0,715.0,444.0,801.0,381.0,927.0,1145.0,216.0,481.0,467.0,344.0,395.0,307.0,367.0,752.0,988.0,291.0,582.0,1132.0,377.0,554.0,1711.0,1309.0,860.0,541.0,269.0,974.0,1027.0,290.0,466.0,757.0,12.0,301.0,396.0,9.0,453.0,98.0,168.0,881.0,284.0,194.0,468.0,328.0,453.0,263.0,319.0,67.0,43.0,634.0,1205.0,498.0,390.0,439.0,200.0,175.0,571.0,290.0,577.0,43.0,228.0,119.0,767.0,210.0,317.0,454.0,158.0,390.0,287.0,520.0,1044.0,179.0,573.0,262.0,858.0,522.0,289.0,301.0,396.0,357.0,77.0,38.0,716.0,1066.0,655.0,32.0,350.0,820.0,585.0,1174.0,226.0,467.0,363.0,1815.0,2126.0,1711.0,959.0,978.0
fake_negC_rand_42,769.0,713.0,1975.0,1109.0,902.0,963.0,974.0,1037.0,1478.0,2183.0,923.0,1077.0,1641.0,832.0,865.0,705.0,876.0,169.0,870.0,394.0,974.0,1765.0,364.0,1481.0,324.0,3091.0,1552.0,3176.0,622.0,669.0,1311.0,1477.0,460.0,1042.0,1761.0,150.0,197.0,388.0,334.0,577.0,521.0,227.0,485.0,549.0,486.0,1013.0,140.0,458.0,768.0,254.0,483.0,324.0,617.0,1345.0,992.0,875.0,620.0,826.0,377.0,373.0,1272.0,505.0,246.0,247.0,200.0,1405.0,392.0,862.0,526.0,843.0,742.0,749.0,676.0,1195.0,184.0,697.0,761.0,765.0,541.0,644.0,357.0,421.0,301.0,306.0,263.0,2198.0,759.0,2358.0,1287.0,1289.0,1622.0,1435.0,1686.0,1579.0,1740.0,291.0,1255.0,2085.0,1032.0,1347.0,1679.0
