,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,260.0,622.0,699.0,417.0,214.0,1949.0,498.0,807.0,1180.0,587.0,1329.0,1155.0,1833.0,375.0,2087.0,154.0,172.0,288.0,781.0,582.0,322.0,490.0,24.0,347.0,366.0,1132.0,1283.0,1712.0,101.0,95.0,119.0,74.0,2.0,351.0,525.0,211.0,32.0,410.0,10.0,148.0,176.0,182.0,185.0,492.0,151.0,316.0,604.0,416.0,204.0,470.0,95.0,70.0,99.0,357.0,580.0,943.0,590.0,713.0,168.0,545.0,1564.0,107.0,43.0,350.0,9.0,1644.0,333.0,315.0,559.0,485.0,842.0,38.0,500.0,513.0,55.0,728.0,356.0,1457.0,381.0,129.0,16.0,245.0,13.0,183.0,30.0,1527.0,1223.0,1837.0,659.0,1617.0,517.0,340.0,606.0,654.0,96.0,0.0,337.0,397.0,683.0,927.0,288.0
dapB_1_18_B_MM11,605.0,857.0,1260.0,1436.0,145.0,842.0,946.0,1401.0,1087.0,1470.0,668.0,2368.0,346.0,590.0,125.0,37.0,440.0,353.0,423.0,111.0,895.0,2066.0,250.0,705.0,876.0,2940.0,2480.0,3385.0,6.0,123.0,30.0,67.0,69.0,637.0,346.0,378.0,2.0,237.0,334.0,272.0,211.0,385.0,701.0,736.0,487.0,139.0,200.0,532.0,324.0,566.0,250.0,236.0,646.0,1973.0,994.0,1557.0,929.0,851.0,381.0,387.0,516.0,40.0,10.0,18.0,5.0,4445.0,523.0,1104.0,342.0,617.0,482.0,1.0,391.0,211.0,0.0,982.0,255.0,731.0,367.0,117.0,98.0,803.0,52.0,105.0,214.0,1301.0,1940.0,3247.0,595.0,1217.0,683.0,700.0,979.0,965.0,77.0,3.0,751.0,989.0,2558.0,1246.0,328.0
dapB_1_18_B_MM13,2003.0,1124.0,2454.0,3068.0,446.0,515.0,3174.0,2166.0,713.0,1912.0,1158.0,808.0,4938.0,1368.0,441.0,181.0,1125.0,186.0,860.0,729.0,978.0,3685.0,1217.0,930.0,2178.0,3707.0,4063.0,4409.0,36.0,93.0,136.0,44.0,84.0,1488.0,318.0,875.0,143.0,301.0,214.0,758.0,396.0,597.0,741.0,1196.0,1396.0,193.0,461.0,1191.0,263.0,807.0,854.0,411.0,724.0,2852.0,2268.0,1377.0,2441.0,2205.0,1115.0,712.0,977.0,133.0,187.0,185.0,82.0,3623.0,1081.0,1815.0,545.0,948.0,1826.0,12.0,185.0,874.0,14.0,1922.0,1082.0,1408.0,579.0,77.0,51.0,1630.0,131.0,150.0,60.0,3346.0,2626.0,3479.0,1010.0,1852.0,789.0,643.0,2266.0,1635.0,82.0,60.0,752.0,1076.0,2481.0,753.0,402.0
dapB_1_18_B_MM14,2256.0,755.0,1806.0,877.0,69.0,245.0,2755.0,715.0,488.0,1263.0,823.0,732.0,668.0,3841.0,382.0,187.0,543.0,137.0,283.0,309.0,1017.0,2597.0,445.0,695.0,1396.0,3687.0,2603.0,3333.0,36.0,41.0,37.0,5.0,109.0,550.0,192.0,169.0,56.0,129.0,145.0,550.0,64.0,451.0,655.0,532.0,481.0,180.0,154.0,1169.0,213.0,617.0,297.0,176.0,138.0,1897.0,1490.0,2823.0,970.0,943.0,468.0,521.0,174.0,5.0,47.0,17.0,0.0,2582.0,905.0,1373.0,501.0,978.0,1084.0,76.0,93.0,264.0,83.0,1058.0,857.0,633.0,232.0,9.0,3.0,944.0,4.0,44.0,43.0,1608.0,1709.0,3197.0,482.0,1435.0,413.0,308.0,807.0,1386.0,138.0,64.0,480.0,1159.0,1986.0,1783.0,332.0
dapB_1_18_B_MM5,86.0,110.0,74.0,565.0,131.0,163.0,222.0,504.0,55.0,306.0,259.0,23.0,46.0,394.0,1031.0,17.0,1.0,17.0,43.0,120.0,73.0,140.0,11.0,53.0,60.0,411.0,300.0,432.0,2.0,5.0,0.0,67.0,2.0,202.0,9.0,3.0,4.0,59.0,1.0,25.0,2.0,2.0,47.0,43.0,42.0,0.0,54.0,14.0,34.0,82.0,79.0,92.0,19.0,365.0,211.0,161.0,132.0,135.0,10.0,13.0,55.0,1.0,0.0,0.0,1.0,199.0,131.0,160.0,42.0,4.0,2.0,49.0,113.0,28.0,0.0,124.0,181.0,50.0,77.0,19.0,36.0,125.0,0.0,64.0,18.0,271.0,549.0,232.0,149.0,765.0,151.0,37.0,88.0,56.0,1.0,40.0,97.0,573.0,249.0,51.0,89.0
dapB_1_18_C,93.0,11.0,77.0,40.0,0.0,277.0,6.0,51.0,77.0,264.0,118.0,3.0,1.0,11.0,7.0,868.0,1.0,0.0,0.0,1.0,1.0,51.0,6.0,3.0,50.0,106.0,53.0,24.0,0.0,0.0,0.0,1.0,13.0,40.0,37.0,95.0,0.0,2.0,6.0,0.0,7.0,16.0,64.0,2.0,0.0,1.0,0.0,130.0,1.0,23.0,4.0,22.0,59.0,176.0,2.0,131.0,127.0,52.0,3.0,24.0,16.0,0.0,0.0,26.0,0.0,48.0,29.0,5.0,0.0,121.0,17.0,8.0,0.0,57.0,0.0,63.0,158.0,2.0,52.0,0.0,0.0,0.0,0.0,77.0,0.0,10.0,59.0,164.0,2.0,70.0,40.0,38.0,1.0,2.0,0.0,0.0,70.0,110.0,45.0,3.0,25.0
dapB_3_239_B_MM14,1154.0,354.0,752.0,1021.0,75.0,474.0,1149.0,1297.0,623.0,915.0,332.0,1058.0,1520.0,1063.0,1546.0,556.0,2453.0,477.0,289.0,426.0,794.0,4749.0,355.0,288.0,1201.0,3780.0,2928.0,1721.0,5.0,22.0,40.0,61.0,88.0,574.0,69.0,182.0,2.0,278.0,549.0,803.0,281.0,282.0,937.0,452.0,96.0,142.0,184.0,488.0,91.0,200.0,56.0,2.0,537.0,1221.0,675.0,662.0,886.0,767.0,363.0,262.0,209.0,27.0,84.0,114.0,55.0,1491.0,385.0,1125.0,377.0,1204.0,1069.0,54.0,84.0,378.0,3.0,778.0,1175.0,1142.0,536.0,47.0,89.0,1449.0,14.0,21.0,1.0,834.0,2071.0,3129.0,241.0,1037.0,88.0,147.0,1143.0,519.0,116.0,0.0,1056.0,1894.0,3786.0,803.0,382.0
dapB_3_239_B_MM9,340.0,694.0,1480.0,875.0,236.0,524.0,553.0,1297.0,1103.0,750.0,123.0,692.0,1119.0,661.0,1170.0,725.0,159.0,949.0,179.0,159.0,200.0,938.0,308.0,63.0,904.0,1185.0,902.0,1787.0,12.0,57.0,58.0,79.0,208.0,423.0,123.0,140.0,9.0,419.0,155.0,130.0,8.0,97.0,266.0,152.0,124.0,195.0,187.0,147.0,23.0,379.0,509.0,312.0,87.0,806.0,566.0,384.0,336.0,508.0,150.0,804.0,166.0,346.0,33.0,117.0,243.0,382.0,288.0,695.0,351.0,362.0,868.0,26.0,66.0,475.0,1.0,274.0,543.0,498.0,448.0,2.0,19.0,236.0,170.0,328.0,22.0,766.0,407.0,556.0,585.0,918.0,181.0,362.0,619.0,837.0,154.0,91.0,418.0,193.0,606.0,1490.0,240.0
dapB_3_239_C,439.0,635.0,766.0,701.0,445.0,342.0,1498.0,1080.0,1285.0,497.0,255.0,1304.0,1624.0,1088.0,1170.0,939.0,205.0,418.0,1591.0,475.0,384.0,630.0,326.0,448.0,535.0,650.0,1389.0,1110.0,98.0,100.0,197.0,33.0,48.0,484.0,633.0,73.0,194.0,179.0,496.0,128.0,201.0,238.0,487.0,1137.0,105.0,782.0,89.0,278.0,324.0,339.0,155.0,36.0,425.0,756.0,577.0,474.0,705.0,421.0,133.0,577.0,846.0,438.0,6.0,303.0,3.0,468.0,254.0,314.0,292.0,160.0,1026.0,199.0,322.0,508.0,130.0,865.0,478.0,1134.0,188.0,89.0,95.0,357.0,71.0,248.0,7.0,3002.0,838.0,1484.0,650.0,1240.0,661.0,721.0,1589.0,700.0,460.0,91.0,623.0,559.0,1410.0,915.0,382.0
dapB_3_239_W_MM1,255.0,1101.0,1505.0,670.0,607.0,990.0,627.0,1349.0,717.0,1068.0,215.0,1820.0,1972.0,461.0,850.0,498.0,1028.0,215.0,910.0,2000.0,232.0,1004.0,226.0,207.0,825.0,1524.0,917.0,1582.0,32.0,2.0,231.0,68.0,51.0,344.0,245.0,110.0,70.0,112.0,36.0,137.0,333.0,147.0,371.0,811.0,454.0,409.0,221.0,311.0,393.0,539.0,85.0,133.0,201.0,1025.0,252.0,588.0,625.0,292.0,260.0,427.0,1112.0,294.0,58.0,204.0,4.0,718.0,372.0,727.0,431.0,431.0,1042.0,120.0,915.0,1827.0,64.0,371.0,522.0,929.0,451.0,122.0,126.0,199.0,173.0,152.0,298.0,2682.0,2497.0,1496.0,896.0,845.0,495.0,514.0,1892.0,776.0,350.0,13.0,1015.0,929.0,2002.0,1396.0,717.0
fake_negC_rand_18,2605.0,1094.0,1812.0,2715.0,506.0,953.0,3824.0,1315.0,1619.0,1204.0,1429.0,2819.0,3163.0,3557.0,2386.0,1313.0,1366.0,544.0,343.0,1019.0,6783.0,2729.0,768.0,1648.0,2181.0,6130.0,2932.0,4649.0,63.0,41.0,62.0,335.0,25.0,1223.0,412.0,418.0,22.0,795.0,239.0,762.0,1182.0,963.0,1702.0,1993.0,858.0,432.0,540.0,747.0,796.0,671.0,884.0,292.0,1246.0,2560.0,2192.0,2320.0,2773.0,1219.0,965.0,3270.0,1914.0,391.0,52.0,100.0,184.0,4674.0,208.0,2324.0,655.0,2584.0,1858.0,137.0,500.0,733.0,43.0,1211.0,1669.0,1185.0,374.0,119.0,91.0,956.0,45.0,137.0,126.0,3083.0,2442.0,5005.0,695.0,1768.0,478.0,423.0,2373.0,2900.0,153.0,11.0,787.0,2510.0,3690.0,3268.0,328.0
fake_negC_rand_28,4423.0,1632.0,3861.0,3190.0,470.0,958.0,9841.0,1582.0,2322.0,1477.0,938.0,2580.0,3754.0,3960.0,1726.0,1217.0,2504.0,462.0,694.0,1018.0,3855.0,19298.0,1237.0,1622.0,3509.0,13256.0,13014.0,13398.0,106.0,76.0,177.0,365.0,117.0,2540.0,373.0,1757.0,23.0,2072.0,989.0,1508.0,979.0,726.0,2434.0,2080.0,1795.0,415.0,1413.0,678.0,1145.0,748.0,808.0,478.0,1074.0,3629.0,2882.0,4287.0,2353.0,2582.0,1119.0,2323.0,1628.0,284.0,97.0,130.0,12.0,6747.0,1077.0,2817.0,710.0,1818.0,5982.0,216.0,922.0,1846.0,39.0,2521.0,2274.0,2843.0,746.0,355.0,64.0,5272.0,307.0,256.0,227.0,2870.0,6356.0,8175.0,1100.0,3443.0,909.0,1400.0,3139.0,3474.0,354.0,75.0,2175.0,2531.0,10413.0,12246.0,603.0
fake_negC_rand_31,684.0,190.0,459.0,639.0,119.0,199.0,571.0,800.0,565.0,379.0,153.0,751.0,627.0,594.0,691.0,106.0,345.0,112.0,340.0,295.0,438.0,995.0,1318.0,254.0,403.0,2889.0,1321.0,1746.0,2.0,148.0,58.0,133.0,18.0,445.0,283.0,348.0,2.0,772.0,268.0,217.0,214.0,298.0,151.0,828.0,494.0,83.0,85.0,449.0,329.0,1108.0,215.0,25.0,140.0,1680.0,336.0,275.0,632.0,708.0,137.0,641.0,424.0,48.0,38.0,88.0,106.0,632.0,87.0,378.0,210.0,451.0,1136.0,88.0,11.0,223.0,109.0,325.0,120.0,127.0,306.0,18.0,30.0,283.0,3.0,88.0,81.0,332.0,755.0,731.0,113.0,603.0,463.0,542.0,575.0,971.0,37.0,0.0,721.0,1293.0,1324.0,2035.0,371.0
fake_negC_rand_42,1457.0,430.0,827.0,1658.0,152.0,220.0,3917.0,494.0,352.0,392.0,651.0,949.0,1993.0,2328.0,2030.0,678.0,435.0,147.0,268.0,546.0,3699.0,2683.0,512.0,2672.0,757.0,4157.0,3828.0,4701.0,1.0,1.0,41.0,55.0,26.0,965.0,161.0,490.0,1.0,636.0,749.0,1346.0,2785.0,428.0,1155.0,1391.0,1004.0,47.0,389.0,180.0,620.0,597.0,290.0,101.0,342.0,1580.0,2294.0,1264.0,866.0,1914.0,669.0,1199.0,1309.0,61.0,52.0,38.0,1.0,2060.0,504.0,894.0,104.0,813.0,1505.0,150.0,150.0,380.0,2.0,930.0,749.0,1043.0,176.0,40.0,1.0,1517.0,142.0,97.0,26.0,2676.0,2443.0,2455.0,464.0,1147.0,691.0,108.0,1812.0,2182.0,285.0,104.0,486.0,973.0,3000.0,1907.0,316.0
fake_negC_rand_43,3847.0,1830.0,4419.0,2486.0,1142.0,936.0,7233.0,1915.0,2765.0,1168.0,583.0,2581.0,3286.0,3607.0,1788.0,1164.0,887.0,501.0,1329.0,1686.0,4497.0,6240.0,799.0,1215.0,5217.0,9692.0,6054.0,6709.0,72.0,24.0,104.0,275.0,56.0,2784.0,974.0,450.0,3.0,728.0,652.0,955.0,2429.0,465.0,1997.0,1732.0,1209.0,344.0,865.0,799.0,681.0,455.0,1074.0,273.0,1584.0,5215.0,1608.0,2639.0,2743.0,2946.0,1731.0,1491.0,1851.0,436.0,190.0,426.0,78.0,5137.0,822.0,3001.0,703.0,1448.0,2110.0,171.0,593.0,822.0,74.0,769.0,1003.0,1708.0,969.0,313.0,39.0,1729.0,196.0,127.0,115.0,2980.0,2598.0,5539.0,1244.0,3358.0,1399.0,592.0,1151.0,1754.0,208.0,22.0,814.0,2109.0,5737.0,5287.0,550.0
