,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,210.0,0.0,10.0,150.0,36.0,2.0,62.0,292.0,207.0,99.0,430.0,257.0,272.0,197.0,186.0,150.0,88.0,35.0,87.0,132.0,90.0,133.0,4.0,22.0,56.0,178.0,41.0,117.0,0.0,5.0,0.0,0.0,0.0,57.0,66.0,2.0,44.0,25.0,92.0,0.0,19.0,0.0,16.0,43.0,58.0,165.0,0.0,33.0,58.0,3.0,0.0,14.0,40.0,8.0,70.0,242.0,26.0,57.0,23.0,105.0,98.0,33.0,6.0,50.0,0.0,117.0,33.0,137.0,27.0,12.0,145.0,7.0,88.0,230.0,0.0,74.0,30.0,172.0,78.0,0.0,0.0,8.0,0.0,10.0,14.0,257.0,473.0,323.0,48.0,139.0,54.0,145.0,155.0,27.0,0.0,0.0,22.0,84.0,413.0,145.0,0.0
dapB_1_18_B_MM11,1349.0,443.0,338.0,716.0,0.0,32.0,1647.0,247.0,169.0,279.0,43.0,846.0,89.0,188.0,61.0,32.0,661.0,1.0,39.0,105.0,909.0,1763.0,555.0,415.0,705.0,2249.0,2313.0,4033.0,0.0,0.0,38.0,5.0,0.0,410.0,20.0,381.0,26.0,130.0,143.0,219.0,104.0,447.0,581.0,460.0,184.0,331.0,125.0,337.0,309.0,143.0,161.0,21.0,385.0,3573.0,1047.0,2003.0,613.0,1031.0,590.0,144.0,271.0,0.0,0.0,0.0,0.0,990.0,83.0,748.0,224.0,1218.0,604.0,0.0,29.0,15.0,0.0,292.0,198.0,495.0,66.0,0.0,0.0,427.0,0.0,5.0,2.0,873.0,1390.0,1841.0,416.0,450.0,108.0,70.0,936.0,810.0,0.0,0.0,71.0,2057.0,2684.0,880.0,43.0
dapB_1_18_B_MM13,1669.0,296.0,1476.0,1148.0,27.0,221.0,4449.0,370.0,254.0,170.0,72.0,68.0,1337.0,277.0,22.0,0.0,633.0,109.0,46.0,5.0,1430.0,3983.0,639.0,1680.0,654.0,4413.0,3443.0,4759.0,17.0,15.0,0.0,173.0,1.0,699.0,140.0,611.0,0.0,304.0,87.0,845.0,105.0,432.0,621.0,576.0,389.0,0.0,361.0,303.0,572.0,496.0,340.0,124.0,391.0,4350.0,2127.0,1605.0,1962.0,1934.0,1214.0,403.0,306.0,59.0,22.0,0.0,35.0,5519.0,326.0,857.0,121.0,628.0,1182.0,0.0,0.0,92.0,34.0,645.0,531.0,451.0,480.0,45.0,1.0,771.0,17.0,39.0,21.0,658.0,2012.0,4104.0,583.0,836.0,252.0,272.0,551.0,1907.0,6.0,0.0,118.0,1472.0,3381.0,2575.0,21.0
dapB_1_18_B_MM14,1827.0,299.0,555.0,1153.0,47.0,151.0,3637.0,160.0,312.0,125.0,42.0,86.0,125.0,2621.0,6.0,64.0,1162.0,79.0,22.0,5.0,1070.0,4448.0,755.0,1804.0,1105.0,4506.0,7331.0,9216.0,1.0,0.0,0.0,2.0,0.0,531.0,418.0,381.0,3.0,323.0,203.0,351.0,330.0,439.0,564.0,351.0,415.0,12.0,711.0,356.0,692.0,362.0,266.0,128.0,204.0,2196.0,1474.0,2140.0,1357.0,1837.0,550.0,653.0,192.0,68.0,1.0,14.0,4.0,3553.0,298.0,1283.0,136.0,1419.0,1689.0,0.0,6.0,151.0,1.0,810.0,756.0,577.0,192.0,16.0,0.0,1352.0,1.0,11.0,0.0,843.0,2185.0,3139.0,98.0,525.0,79.0,50.0,441.0,1344.0,0.0,16.0,38.0,808.0,5159.0,2512.0,0.0
dapB_1_18_B_MM5,33.0,84.0,77.0,7.0,1.0,9.0,106.0,17.0,0.0,24.0,0.0,0.0,43.0,0.0,165.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,14.0,19.0,1.0,0.0,0.0,7.0,0.0,3.0,10.0,103.0,0.0,0.0,0.0,0.0,39.0,0.0,25.0,200.0,21.0,7.0,36.0,0.0,4.0,48.0,0.0,0.0,0.0,3.0,35.0,97.0,20.0,64.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,17.0,0.0,71.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,137.0,44.0,18.0,23.0,36.0,17.0,56.0,6.0,0.0,24.0,27.0,82.0,12.0,731.0,0.0
dapB_1_18_C,13.0,0.0,26.0,56.0,0.0,0.0,39.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,166.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,86.0,4.0,21.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapB_3_239_B_MM14,1175.0,162.0,1026.0,2709.0,2.0,63.0,4064.0,150.0,436.0,74.0,165.0,189.0,307.0,898.0,131.0,53.0,4695.0,42.0,39.0,37.0,1570.0,4211.0,397.0,359.0,756.0,4517.0,5794.0,5927.0,0.0,0.0,1.0,0.0,1.0,523.0,0.0,434.0,23.0,297.0,416.0,475.0,1072.0,704.0,1789.0,455.0,882.0,12.0,223.0,237.0,696.0,404.0,224.0,98.0,62.0,1233.0,1563.0,1250.0,629.0,996.0,913.0,985.0,255.0,82.0,0.0,1.0,14.0,3783.0,138.0,455.0,228.0,1310.0,3393.0,0.0,36.0,161.0,0.0,726.0,843.0,1211.0,609.0,1.0,7.0,1530.0,45.0,54.0,1.0,832.0,1595.0,3106.0,119.0,368.0,97.0,20.0,810.0,3512.0,3.0,0.0,45.0,406.0,6237.0,3582.0,2.0
dapB_3_239_B_MM9,54.0,319.0,174.0,432.0,8.0,3.0,660.0,108.0,512.0,59.0,1.0,363.0,145.0,129.0,364.0,96.0,31.0,175.0,40.0,1.0,47.0,101.0,0.0,161.0,56.0,133.0,109.0,248.0,0.0,0.0,1.0,0.0,0.0,48.0,94.0,6.0,0.0,45.0,18.0,66.0,1.0,0.0,17.0,123.0,35.0,21.0,38.0,111.0,51.0,110.0,72.0,47.0,42.0,227.0,117.0,39.0,130.0,119.0,80.0,229.0,66.0,0.0,2.0,0.0,28.0,235.0,0.0,90.0,69.0,19.0,7.0,51.0,99.0,41.0,0.0,0.0,42.0,35.0,10.0,0.0,4.0,4.0,96.0,0.0,0.0,336.0,182.0,53.0,44.0,63.0,91.0,32.0,175.0,166.0,0.0,0.0,70.0,92.0,111.0,653.0,0.0
dapB_3_239_C,26.0,426.0,115.0,153.0,88.0,273.0,135.0,283.0,698.0,188.0,48.0,131.0,67.0,297.0,278.0,41.0,200.0,150.0,121.0,32.0,74.0,213.0,1.0,104.0,78.0,222.0,102.0,175.0,0.0,11.0,20.0,0.0,0.0,14.0,35.0,0.0,26.0,2.0,10.0,8.0,73.0,37.0,13.0,50.0,98.0,10.0,65.0,53.0,20.0,0.0,32.0,21.0,95.0,278.0,13.0,9.0,67.0,153.0,41.0,70.0,96.0,39.0,1.0,33.0,58.0,236.0,0.0,160.0,6.0,0.0,1.0,27.0,40.0,3.0,0.0,85.0,66.0,52.0,12.0,0.0,52.0,23.0,91.0,3.0,44.0,338.0,196.0,213.0,11.0,95.0,107.0,67.0,274.0,317.0,12.0,0.0,26.0,56.0,172.0,137.0,33.0
dapB_3_239_W_MM1,110.0,200.0,144.0,176.0,145.0,147.0,135.0,360.0,192.0,111.0,371.0,156.0,226.0,50.0,67.0,51.0,37.0,94.0,109.0,141.0,110.0,23.0,0.0,12.0,30.0,141.0,33.0,284.0,55.0,0.0,0.0,0.0,0.0,150.0,0.0,2.0,0.0,63.0,39.0,0.0,115.0,14.0,101.0,27.0,2.0,60.0,204.0,1.0,26.0,1.0,73.0,37.0,89.0,147.0,93.0,63.0,45.0,47.0,58.0,8.0,23.0,48.0,43.0,41.0,25.0,52.0,3.0,34.0,0.0,58.0,224.0,0.0,91.0,125.0,8.0,64.0,69.0,87.0,229.0,67.0,0.0,73.0,1.0,6.0,15.0,94.0,59.0,159.0,68.0,31.0,164.0,106.0,266.0,170.0,0.0,0.0,18.0,32.0,75.0,8.0,8.0
fake_negC_rand_18,2154.0,233.0,766.0,1831.0,87.0,45.0,6570.0,62.0,379.0,323.0,117.0,407.0,1585.0,2371.0,439.0,85.0,4484.0,64.0,52.0,97.0,10939.0,11420.0,790.0,2571.0,1415.0,8028.0,6118.0,13499.0,1.0,2.0,34.0,33.0,0.0,794.0,28.0,1196.0,3.0,1858.0,1183.0,775.0,1710.0,841.0,3977.0,934.0,893.0,205.0,1211.0,2479.0,2363.0,1009.0,403.0,240.0,534.0,1966.0,3280.0,1106.0,1960.0,1080.0,976.0,1281.0,1205.0,118.0,3.0,36.0,10.0,5952.0,216.0,1861.0,151.0,907.0,4756.0,14.0,40.0,204.0,0.0,633.0,537.0,2133.0,946.0,1.0,5.0,2002.0,28.0,47.0,19.0,2875.0,4657.0,4859.0,282.0,1070.0,192.0,65.0,1477.0,1554.0,51.0,0.0,225.0,980.0,10843.0,5495.0,76.0
fake_negC_rand_28,7493.0,678.0,1509.0,3032.0,13.0,498.0,22157.0,695.0,734.0,309.0,161.0,1061.0,1123.0,2731.0,642.0,163.0,4039.0,51.0,228.0,18.0,6567.0,23271.0,2149.0,4482.0,1620.0,23840.0,26030.0,28363.0,1.0,88.0,37.0,21.0,0.0,1744.0,224.0,871.0,12.0,3335.0,1096.0,3654.0,4095.0,933.0,5588.0,351.0,715.0,145.0,662.0,1127.0,1261.0,667.0,223.0,279.0,235.0,7349.0,3896.0,3282.0,3909.0,2214.0,1684.0,3280.0,1422.0,165.0,41.0,62.0,1.0,10454.0,469.0,5744.0,700.0,2368.0,5602.0,0.0,163.0,413.0,6.0,2168.0,3188.0,2506.0,964.0,17.0,6.0,3459.0,77.0,134.0,2.0,1769.0,8908.0,11875.0,994.0,1632.0,319.0,311.0,2172.0,7157.0,86.0,10.0,198.0,1745.0,58936.0,27178.0,100.0
fake_negC_rand_31,394.0,37.0,147.0,266.0,43.0,0.0,1174.0,76.0,114.0,41.0,76.0,62.0,179.0,583.0,1.0,1.0,864.0,0.0,0.0,1.0,627.0,1838.0,1738.0,250.0,208.0,4466.0,4041.0,2445.0,0.0,0.0,19.0,33.0,0.0,234.0,81.0,147.0,9.0,718.0,47.0,707.0,88.0,74.0,410.0,203.0,149.0,159.0,89.0,368.0,664.0,164.0,253.0,58.0,430.0,974.0,1031.0,584.0,673.0,623.0,335.0,769.0,475.0,0.0,0.0,10.0,0.0,1610.0,66.0,412.0,17.0,423.0,1065.0,0.0,20.0,152.0,0.0,197.0,424.0,1339.0,259.0,1.0,20.0,572.0,14.0,17.0,0.0,511.0,1873.0,868.0,76.0,206.0,59.0,4.0,631.0,280.0,16.0,0.0,50.0,273.0,10325.0,5812.0,0.0
fake_negC_rand_42,2600.0,88.0,320.0,1027.0,31.0,83.0,7032.0,140.0,784.0,168.0,67.0,236.0,804.0,1578.0,243.0,153.0,3207.0,23.0,32.0,20.0,3716.0,5482.0,495.0,3641.0,418.0,8003.0,9121.0,16824.0,0.0,0.0,1.0,3.0,91.0,416.0,3.0,381.0,1.0,930.0,1570.0,1113.0,1943.0,640.0,1415.0,358.0,348.0,26.0,213.0,341.0,895.0,158.0,96.0,283.0,265.0,3120.0,1459.0,1926.0,1076.0,1384.0,308.0,763.0,519.0,0.0,35.0,0.0,25.0,6547.0,164.0,1798.0,180.0,1504.0,2544.0,0.0,121.0,147.0,0.0,649.0,1538.0,1450.0,209.0,2.0,5.0,1912.0,48.0,7.0,28.0,1743.0,1792.0,4796.0,228.0,607.0,202.0,70.0,1059.0,4276.0,1.0,0.0,14.0,845.0,10667.0,8776.0,37.0
fake_negC_rand_43,4438.0,252.0,1920.0,2242.0,7.0,173.0,3938.0,232.0,675.0,227.0,31.0,513.0,1992.0,1880.0,706.0,203.0,3438.0,57.0,169.0,85.0,4346.0,4908.0,935.0,2696.0,4256.0,9776.0,13347.0,9419.0,1.0,1.0,0.0,8.0,0.0,2592.0,122.0,667.0,0.0,912.0,353.0,383.0,780.0,377.0,3054.0,743.0,1017.0,48.0,842.0,442.0,1219.0,612.0,267.0,188.0,617.0,2645.0,822.0,2746.0,1842.0,1695.0,2754.0,1613.0,364.0,395.0,33.0,90.0,41.0,6811.0,544.0,831.0,378.0,1723.0,2605.0,28.0,219.0,605.0,1.0,344.0,942.0,1606.0,330.0,72.0,35.0,1514.0,22.0,27.0,66.0,1214.0,4944.0,7287.0,435.0,1840.0,200.0,203.0,523.0,2894.0,0.0,0.0,103.0,685.0,11620.0,9879.0,32.0
folA_1_56_B_MM10,4081.0,1643.0,2223.0,3276.0,780.0,616.0,14731.0,1015.0,1178.0,627.0,546.0,747.0,2308.0,3387.0,392.0,221.0,6671.0,118.0,76.0,133.0,5159.0,13117.0,1209.0,892.0,2355.0,51086.0,29862.0,32244.0,10.0,13.0,58.0,50.0,12.0,202.0,125.0,693.0,124.0,5242.0,862.0,1833.0,4249.0,1351.0,5481.0,1155.0,1409.0,567.0,1356.0,2234.0,1430.0,1448.0,1308.0,682.0,1698.0,2730.0,5859.0,1357.0,1227.0,2193.0,287.0,3878.0,3226.0,69.0,206.0,292.0,41.0,12899.0,1254.0,5740.0,621.0,2874.0,7087.0,37.0,613.0,927.0,1.0,3089.0,2820.0,5649.0,1884.0,10.0,27.0,3178.0,14.0,39.0,78.0,4378.0,9775.0,7206.0,1282.0,2201.0,509.0,575.0,2534.0,5505.0,16.0,0.0,341.0,7123.0,50527.0,20849.0,171.0
