,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,57.0,33.0,42.0,94.0,0.0,6.0,101.0,229.0,718.0,129.0,596.0,157.0,419.0,241.0,319.0,25.0,144.0,243.0,81.0,159.0,313.0,148.0,1.0,97.0,72.0,467.0,65.0,352.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,7.0,0.0,101.0,0.0,0.0,81.0,0.0,113.0,0.0,30.0,20.0,156.0,178.0,35.0,2.0,0.0,17.0,106.0,151.0,52.0,2.0,110.0,4.0,104.0,209.0,365.0,95.0,0.0,15.0,26.0,238.0,51.0,295.0,0.0,2.0,337.0,0.0,362.0,182.0,0.0,0.0,199.0,211.0,138.0,31.0,0.0,184.0,0.0,131.0,0.0,1017.0,498.0,122.0,10.0,280.0,75.0,70.0,607.0,25.0,11.0,62.0,1.0,22.0,268.0,21.0,22.0
dapB_1_18_B_MM11,1123.0,192.0,233.0,782.0,16.0,86.0,880.0,142.0,293.0,219.0,164.0,306.0,46.0,197.0,17.0,1.0,241.0,0.0,0.0,103.0,508.0,1084.0,270.0,248.0,195.0,2606.0,1660.0,2686.0,0.0,0.0,0.0,1.0,0.0,248.0,37.0,65.0,0.0,40.0,199.0,30.0,9.0,338.0,407.0,386.0,180.0,0.0,218.0,259.0,65.0,89.0,154.0,0.0,220.0,2130.0,1006.0,1662.0,592.0,753.0,290.0,112.0,131.0,0.0,0.0,27.0,0.0,602.0,36.0,180.0,278.0,718.0,468.0,0.0,17.0,192.0,0.0,154.0,149.0,399.0,151.0,0.0,0.0,83.0,0.0,0.0,0.0,351.0,1017.0,1830.0,105.0,429.0,179.0,179.0,923.0,392.0,55.0,40.0,289.0,941.0,1473.0,335.0,44.0
dapB_1_18_B_MM13,746.0,317.0,714.0,1128.0,9.0,134.0,2728.0,248.0,302.0,446.0,320.0,2.0,984.0,431.0,69.0,0.0,253.0,83.0,80.0,185.0,1105.0,2119.0,200.0,697.0,508.0,2043.0,3832.0,2889.0,0.0,0.0,28.0,82.0,0.0,311.0,165.0,91.0,109.0,189.0,331.0,370.0,52.0,260.0,360.0,344.0,135.0,0.0,211.0,250.0,340.0,375.0,185.0,81.0,478.0,2246.0,1322.0,1023.0,1311.0,1508.0,1239.0,642.0,460.0,31.0,34.0,0.0,0.0,2613.0,300.0,663.0,197.0,334.0,572.0,0.0,1.0,106.0,0.0,338.0,302.0,608.0,104.0,0.0,0.0,428.0,0.0,79.0,0.0,495.0,1060.0,1981.0,126.0,866.0,189.0,126.0,860.0,1142.0,10.0,0.0,69.0,1100.0,2109.0,1498.0,207.0
dapB_1_18_B_MM14,1044.0,54.0,357.0,616.0,0.0,59.0,1235.0,381.0,357.0,359.0,50.0,74.0,81.0,1114.0,121.0,0.0,489.0,18.0,35.0,2.0,452.0,1961.0,111.0,490.0,909.0,2275.0,3618.0,4136.0,0.0,0.0,0.0,1.0,1.0,267.0,224.0,145.0,0.0,300.0,65.0,55.0,438.0,334.0,484.0,314.0,424.0,13.0,324.0,105.0,436.0,300.0,98.0,104.0,133.0,1280.0,508.0,1594.0,638.0,768.0,206.0,182.0,237.0,112.0,0.0,0.0,21.0,1718.0,104.0,788.0,36.0,746.0,800.0,98.0,71.0,34.0,0.0,534.0,550.0,427.0,181.0,11.0,0.0,578.0,0.0,0.0,0.0,809.0,1093.0,1638.0,171.0,408.0,45.0,137.0,449.0,804.0,0.0,0.0,134.0,775.0,2905.0,957.0,24.0
dapB_1_18_B_MM5,90.0,22.0,77.0,76.0,0.0,10.0,0.0,49.0,8.0,103.0,1.0,8.0,1.0,0.0,107.0,0.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,72.0,3.0,135.0,57.0,0.0,0.0,0.0,0.0,14.0,40.0,0.0,0.0,86.0,0.0,28.0,52.0,0.0,0.0,0.0,28.0,0.0,0.0,64.0,0.0,6.0,50.0,0.0,99.0,81.0,33.0,45.0,18.0,108.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,27.0,190.0,86.0,29.0,0.0,168.0,6.0,0.0,0.0,44.0,18.0,26.0,545.0,8.0
dapB_1_18_C,0.0,0.0,6.0,0.0,0.0,0.0,168.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,121.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,10.0,0.0,0.0,162.0,95.0,0.0,0.0,15.0,0.0,144.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
dapB_3_239_B_MM14,416.0,200.0,471.0,1358.0,12.0,30.0,1829.0,215.0,263.0,190.0,34.0,412.0,161.0,396.0,149.0,75.0,1751.0,166.0,3.0,53.0,370.0,1383.0,578.0,270.0,265.0,2222.0,2452.0,2699.0,0.0,0.0,0.0,1.0,2.0,174.0,73.0,194.0,104.0,1.0,408.0,239.0,265.0,288.0,540.0,305.0,586.0,1.0,50.0,151.0,391.0,130.0,286.0,71.0,1.0,901.0,706.0,594.0,643.0,695.0,300.0,811.0,278.0,0.0,0.0,0.0,0.0,1677.0,49.0,213.0,202.0,674.0,1212.0,0.0,0.0,147.0,0.0,381.0,383.0,511.0,207.0,1.0,0.0,509.0,0.0,38.0,0.0,594.0,713.0,1722.0,25.0,193.0,142.0,0.0,235.0,1638.0,0.0,0.0,70.0,412.0,3553.0,1508.0,9.0
dapB_3_239_B_MM9,166.0,197.0,254.0,83.0,0.0,23.0,295.0,36.0,388.0,8.0,201.0,69.0,136.0,210.0,210.0,15.0,72.0,296.0,0.0,20.0,60.0,162.0,55.0,16.0,59.0,215.0,40.0,195.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,16.0,29.0,36.0,2.0,1.0,1.0,339.0,199.0,173.0,20.0,3.0,32.0,19.0,3.0,59.0,21.0,0.0,0.0,10.0,144.0,208.0,16.0,219.0,50.0,26.0,20.0,0.0,0.0,0.0,129.0,223.0,3.0,72.0,348.0,33.0,1.0,0.0,227.0,102.0,0.0,56.0,5.0,115.0,126.0,0.0,0.0,16.0,25.0,52.0,19.0,77.0,99.0,24.0,46.0,72.0,59.0,120.0,52.0,220.0,0.0,0.0,109.0,171.0,127.0,442.0,17.0
dapB_3_239_C,1.0,495.0,99.0,160.0,14.0,184.0,241.0,317.0,306.0,135.0,67.0,74.0,71.0,612.0,262.0,84.0,41.0,2.0,190.0,102.0,160.0,95.0,0.0,40.0,252.0,309.0,19.0,192.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,22.0,1.0,114.0,180.0,0.0,20.0,29.0,49.0,87.0,0.0,52.0,108.0,113.0,36.0,0.0,81.0,0.0,48.0,318.0,121.0,0.0,69.0,59.0,1.0,1.0,91.0,46.0,40.0,0.0,49.0,153.0,52.0,25.0,44.0,0.0,54.0,5.0,41.0,153.0,1.0,199.0,66.0,131.0,26.0,0.0,49.0,103.0,0.0,1.0,16.0,410.0,444.0,554.0,226.0,181.0,155.0,218.0,136.0,377.0,3.0,0.0,364.0,20.0,140.0,43.0,0.0
dapB_3_239_W_MM1,77.0,391.0,155.0,188.0,53.0,25.0,45.0,453.0,147.0,241.0,31.0,474.0,482.0,379.0,136.0,51.0,50.0,94.0,269.0,275.0,99.0,97.0,0.0,10.0,53.0,243.0,46.0,425.0,22.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,0.0,2.0,31.0,1.0,118.0,91.0,48.0,30.0,17.0,228.0,1.0,62.0,20.0,0.0,59.0,142.0,7.0,289.0,18.0,29.0,63.0,2.0,42.0,1.0,62.0,153.0,26.0,28.0,8.0,111.0,0.0,12.0,97.0,98.0,138.0,22.0,0.0,259.0,0.0,125.0,79.0,85.0,138.0,0.0,0.0,94.0,15.0,25.0,8.0,90.0,132.0,567.0,398.0,134.0,329.0,71.0,159.0,212.0,79.0,1.0,167.0,85.0,306.0,2.0,0.0
fake_negC_rand_18,1463.0,246.0,399.0,725.0,155.0,305.0,2565.0,231.0,425.0,140.0,299.0,185.0,1383.0,624.0,995.0,76.0,2450.0,275.0,107.0,267.0,5680.0,5201.0,275.0,948.0,1176.0,4273.0,4398.0,5872.0,24.0,0.0,0.0,36.0,0.0,392.0,40.0,749.0,0.0,708.0,691.0,724.0,863.0,796.0,1768.0,849.0,329.0,127.0,738.0,1005.0,1019.0,433.0,315.0,117.0,674.0,1399.0,2480.0,932.0,1163.0,1298.0,660.0,1616.0,839.0,72.0,0.0,0.0,22.0,2573.0,101.0,763.0,461.0,579.0,2312.0,65.0,22.0,101.0,0.0,295.0,806.0,1012.0,657.0,0.0,19.0,1330.0,0.0,36.0,4.0,1649.0,2248.0,3040.0,85.0,454.0,49.0,128.0,732.0,1297.0,0.0,0.0,238.0,480.0,4449.0,3307.0,90.0
fake_negC_rand_28,3964.0,1111.0,907.0,1859.0,268.0,379.0,9565.0,750.0,1113.0,412.0,196.0,566.0,1085.0,1211.0,412.0,161.0,1544.0,81.0,246.0,40.0,2949.0,9733.0,858.0,1938.0,1261.0,13401.0,8739.0,12817.0,0.0,29.0,41.0,50.0,0.0,1149.0,33.0,631.0,0.0,1429.0,563.0,1814.0,1780.0,978.0,2203.0,489.0,515.0,200.0,835.0,393.0,653.0,514.0,69.0,165.0,256.0,3763.0,3594.0,2251.0,3067.0,2176.0,643.0,1746.0,1375.0,59.0,1.0,26.0,7.0,4965.0,535.0,2808.0,188.0,1463.0,2335.0,0.0,229.0,451.0,10.0,868.0,1407.0,1326.0,626.0,37.0,124.0,3048.0,12.0,42.0,0.0,1167.0,4069.0,5463.0,947.0,1110.0,248.0,326.0,1279.0,3016.0,31.0,0.0,164.0,972.0,29559.0,12147.0,34.0
fake_negC_rand_31,500.0,167.0,174.0,140.0,1.0,0.0,515.0,131.0,64.0,33.0,91.0,4.0,190.0,254.0,90.0,0.0,202.0,36.0,15.0,37.0,766.0,538.0,885.0,214.0,152.0,2849.0,2182.0,1294.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,84.0,0.0,391.0,0.0,491.0,230.0,323.0,251.0,487.0,19.0,56.0,77.0,165.0,458.0,105.0,169.0,173.0,397.0,535.0,837.0,471.0,319.0,390.0,323.0,296.0,153.0,0.0,0.0,63.0,0.0,643.0,144.0,411.0,4.0,273.0,577.0,0.0,11.0,39.0,0.0,169.0,106.0,666.0,257.0,0.0,0.0,301.0,0.0,0.0,0.0,167.0,732.0,384.0,1.0,63.0,35.0,28.0,325.0,227.0,0.0,0.0,16.0,334.0,4013.0,2536.0,15.0
fake_negC_rand_42,1582.0,4.0,218.0,515.0,5.0,57.0,2917.0,140.0,226.0,149.0,161.0,418.0,416.0,737.0,213.0,47.0,1606.0,56.0,274.0,43.0,1625.0,2813.0,395.0,1370.0,219.0,3955.0,3975.0,12118.0,0.0,0.0,0.0,0.0,31.0,262.0,1.0,476.0,1.0,252.0,610.0,690.0,1533.0,359.0,781.0,403.0,146.0,31.0,31.0,72.0,412.0,67.0,45.0,188.0,139.0,1946.0,720.0,658.0,705.0,1036.0,358.0,346.0,322.0,0.0,0.0,0.0,0.0,3525.0,29.0,609.0,33.0,816.0,1283.0,0.0,29.0,98.0,0.0,166.0,678.0,1058.0,18.0,0.0,0.0,1259.0,104.0,22.0,94.0,1336.0,978.0,2137.0,58.0,386.0,23.0,101.0,575.0,1805.0,0.0,0.0,25.0,1490.0,3825.0,3512.0,11.0
fake_negC_rand_43,3049.0,419.0,1101.0,1492.0,56.0,52.0,1355.0,362.0,434.0,548.0,180.0,456.0,1389.0,1995.0,602.0,40.0,1709.0,58.0,346.0,104.0,2337.0,2762.0,529.0,1963.0,1568.0,4594.0,7809.0,5399.0,0.0,0.0,0.0,0.0,0.0,1574.0,55.0,522.0,0.0,228.0,93.0,205.0,598.0,496.0,1438.0,894.0,951.0,25.0,773.0,269.0,356.0,726.0,287.0,153.0,618.0,1634.0,418.0,863.0,871.0,1023.0,1029.0,1043.0,188.0,109.0,27.0,22.0,0.0,4531.0,201.0,387.0,464.0,861.0,1622.0,30.0,100.0,299.0,0.0,263.0,738.0,1254.0,219.0,47.0,0.0,905.0,29.0,101.0,59.0,907.0,3962.0,3511.0,363.0,961.0,265.0,152.0,278.0,2582.0,1.0,77.0,157.0,566.0,6029.0,4949.0,126.0
folA_1_56_B_MM10,2477.0,1005.0,2589.0,1513.0,198.0,565.0,8193.0,1053.0,1492.0,770.0,415.0,747.0,1692.0,2555.0,443.0,374.0,2070.0,238.0,469.0,21.0,2740.0,7473.0,759.0,498.0,833.0,26637.0,15168.0,17037.0,1.0,0.0,0.0,1.0,0.0,133.0,15.0,363.0,92.0,2708.0,388.0,767.0,1716.0,707.0,2098.0,1045.0,760.0,456.0,1003.0,1395.0,987.0,896.0,629.0,469.0,1132.0,1779.0,3224.0,1299.0,319.0,1327.0,335.0,2224.0,3136.0,163.0,23.0,32.0,0.0,6487.0,888.0,3514.0,464.0,2956.0,2897.0,10.0,336.0,594.0,0.0,1967.0,1424.0,4414.0,981.0,51.0,0.0,1984.0,0.0,1.0,56.0,2023.0,5011.0,5335.0,649.0,1616.0,688.0,403.0,1679.0,3124.0,165.0,0.0,683.0,4241.0,25519.0,9911.0,144.0
