,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,103.0,17.0,38.0,103.0,11.0,28.0,132.0,58.0,114.0,96.0,371.0,42.0,138.0,45.0,203.0,173.0,28.0,9.0,1.0,6.0,39.0,58.0,1.0,31.0,35.0,131.0,36.0,54.0,0.0,6.0,0.0,13.0,0.0,46.0,22.0,12.0,1.0,55.0,10.0,21.0,39.0,2.0,26.0,1.0,14.0,16.0,0.0,79.0,17.0,0.0,26.0,44.0,19.0,38.0,31.0,19.0,42.0,32.0,0.0,43.0,56.0,29.0,0.0,16.0,0.0,44.0,70.0,28.0,14.0,23.0,40.0,0.0,0.0,49.0,0.0,77.0,14.0,85.0,21.0,1.0,23.0,21.0,3.0,0.0,2.0,269.0,378.0,118.0,66.0,83.0,55.0,26.0,64.0,5.0,0.0,1.0,16.0,9.0,415.0,23.0,0.0
dapB_1_18_B_MM11,1039.0,88.0,237.0,495.0,24.0,11.0,1078.0,198.0,71.0,195.0,51.0,778.0,57.0,49.0,28.0,14.0,298.0,21.0,0.0,1.0,752.0,1208.0,218.0,329.0,271.0,2020.0,2010.0,3599.0,0.0,0.0,0.0,0.0,0.0,264.0,31.0,95.0,0.0,84.0,107.0,108.0,82.0,295.0,551.0,299.0,129.0,15.0,67.0,83.0,152.0,83.0,65.0,18.0,127.0,3315.0,1084.0,2057.0,339.0,964.0,579.0,114.0,59.0,1.0,1.0,0.0,0.0,680.0,90.0,464.0,92.0,709.0,393.0,0.0,21.0,60.0,0.0,250.0,254.0,299.0,68.0,1.0,2.0,400.0,0.0,6.0,0.0,295.0,1389.0,1482.0,118.0,488.0,44.0,81.0,683.0,614.0,0.0,0.0,50.0,1406.0,2422.0,779.0,40.0
dapB_1_18_B_MM13,1237.0,92.0,1076.0,848.0,22.0,57.0,2725.0,194.0,116.0,80.0,111.0,10.0,1616.0,193.0,5.0,5.0,545.0,95.0,71.0,23.0,1576.0,2217.0,281.0,929.0,317.0,2700.0,2665.0,3771.0,0.0,0.0,3.0,35.0,0.0,441.0,46.0,395.0,2.0,283.0,132.0,425.0,119.0,373.0,466.0,299.0,212.0,2.0,258.0,207.0,330.0,236.0,146.0,74.0,209.0,3871.0,1765.0,1185.0,1570.0,1316.0,1108.0,304.0,167.0,41.0,0.0,1.0,0.0,3584.0,79.0,469.0,51.0,580.0,847.0,1.0,9.0,27.0,0.0,317.0,311.0,577.0,281.0,0.0,6.0,654.0,7.0,11.0,1.0,411.0,1365.0,2155.0,160.0,736.0,226.0,137.0,281.0,1535.0,13.0,0.0,119.0,882.0,2334.0,1520.0,2.0
dapB_1_18_B_MM14,1583.0,65.0,485.0,836.0,9.0,18.0,2753.0,105.0,185.0,124.0,3.0,17.0,168.0,2627.0,19.0,44.0,611.0,3.0,9.0,26.0,1103.0,3010.0,367.0,1014.0,436.0,3840.0,6790.0,8251.0,0.0,1.0,0.0,1.0,8.0,394.0,141.0,296.0,2.0,290.0,90.0,229.0,197.0,436.0,701.0,219.0,405.0,8.0,392.0,245.0,313.0,163.0,86.0,72.0,164.0,1828.0,1138.0,1615.0,1146.0,1474.0,453.0,364.0,156.0,80.0,2.0,5.0,1.0,3197.0,215.0,764.0,83.0,911.0,1135.0,0.0,21.0,58.0,39.0,673.0,613.0,377.0,143.0,1.0,0.0,1403.0,11.0,18.0,11.0,570.0,1728.0,2110.0,75.0,363.0,98.0,25.0,548.0,1381.0,2.0,0.0,25.0,609.0,4986.0,2030.0,1.0
dapB_1_18_B_MM5,1.0,1.0,9.0,23.0,4.0,1.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,3.0,113.0,0.0,9.0,0.0,138.0,2.0,0.0,6.0,0.0,2.0,16.0,77.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,4.0,18.0,61.0,0.0,22.0,46.0,1.0,32.0,15.0,0.0,0.0,0.0,10.0,44.0,90.0,17.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,6.0,19.0,12.0,3.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,27.0,1.0,8.0,4.0,3.0,8.0,0.0,0.0,14.0,28.0,405.0,9.0
dapB_1_18_C,0.0,11.0,0.0,44.0,0.0,1.0,7.0,7.0,0.0,76.0,0.0,0.0,14.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,60.0,20.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0
dapB_3_239_B_MM14,918.0,140.0,720.0,1538.0,20.0,6.0,2524.0,36.0,154.0,49.0,7.0,172.0,243.0,692.0,81.0,34.0,4758.0,41.0,8.0,2.0,1379.0,2996.0,216.0,370.0,334.0,3551.0,4630.0,5374.0,0.0,0.0,0.0,17.0,0.0,347.0,4.0,252.0,11.0,364.0,410.0,368.0,1048.0,372.0,994.0,333.0,408.0,2.0,179.0,137.0,773.0,117.0,80.0,43.0,63.0,1153.0,761.0,753.0,548.0,730.0,731.0,606.0,209.0,1.0,11.0,2.0,0.0,2145.0,30.0,440.0,158.0,958.0,1671.0,1.0,5.0,66.0,0.0,564.0,488.0,700.0,243.0,1.0,18.0,794.0,0.0,15.0,0.0,664.0,1412.0,2726.0,46.0,212.0,11.0,10.0,413.0,3052.0,5.0,0.0,45.0,199.0,4897.0,3090.0,0.0
dapB_3_239_B_MM9,6.0,146.0,453.0,221.0,5.0,27.0,313.0,50.0,235.0,134.0,26.0,7.0,244.0,50.0,166.0,12.0,3.0,203.0,0.0,63.0,61.0,10.0,4.0,38.0,10.0,94.0,54.0,122.0,0.0,0.0,2.0,4.0,0.0,23.0,10.0,0.0,2.0,67.0,1.0,60.0,17.0,1.0,47.0,32.0,15.0,0.0,1.0,17.0,15.0,35.0,29.0,1.0,1.0,26.0,51.0,36.0,52.0,30.0,31.0,10.0,17.0,0.0,1.0,0.0,0.0,63.0,4.0,38.0,6.0,8.0,4.0,0.0,53.0,144.0,0.0,55.0,40.0,30.0,64.0,0.0,0.0,7.0,22.0,0.0,0.0,11.0,127.0,23.0,31.0,56.0,44.0,24.0,116.0,130.0,26.0,0.0,57.0,42.0,84.0,965.0,0.0
dapB_3_239_C,68.0,165.0,55.0,61.0,29.0,6.0,140.0,147.0,167.0,362.0,8.0,134.0,151.0,394.0,30.0,8.0,33.0,2.0,155.0,28.0,25.0,10.0,0.0,31.0,97.0,159.0,71.0,135.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,9.0,49.0,0.0,0.0,51.0,16.0,8.0,3.0,25.0,18.0,14.0,4.0,31.0,9.0,18.0,15.0,34.0,5.0,2.0,56.0,11.0,17.0,24.0,119.0,29.0,2.0,56.0,0.0,15.0,0.0,38.0,30.0,5.0,31.0,1.0,1.0,1.0,0.0,38.0,9.0,10.0,15.0,0.0,30.0,49.0,3.0,0.0,0.0,45.0,58.0,37.0,33.0,40.0,84.0,32.0,189.0,134.0,2.0,0.0,0.0,4.0,57.0,20.0,2.0
dapB_3_239_W_MM1,14.0,182.0,115.0,101.0,63.0,141.0,84.0,145.0,92.0,52.0,88.0,16.0,109.0,82.0,63.0,31.0,18.0,9.0,61.0,108.0,4.0,28.0,2.0,36.0,119.0,37.0,41.0,36.0,11.0,0.0,14.0,0.0,1.0,13.0,13.0,3.0,0.0,9.0,0.0,6.0,39.0,5.0,55.0,31.0,14.0,3.0,10.0,8.0,7.0,2.0,15.0,34.0,2.0,39.0,47.0,9.0,131.0,54.0,70.0,24.0,45.0,27.0,0.0,2.0,1.0,100.0,0.0,15.0,2.0,1.0,8.0,0.0,8.0,27.0,0.0,59.0,15.0,18.0,1.0,0.0,0.0,11.0,0.0,9.0,0.0,5.0,50.0,13.0,38.0,35.0,59.0,13.0,73.0,56.0,2.0,0.0,12.0,18.0,40.0,44.0,1.0
fake_negC_rand_18,1891.0,174.0,572.0,1391.0,4.0,73.0,5456.0,39.0,88.0,61.0,10.0,207.0,1122.0,1318.0,228.0,36.0,3601.0,38.0,30.0,84.0,12229.0,7307.0,513.0,2368.0,1463.0,6756.0,5827.0,11855.0,2.0,42.0,10.0,22.0,0.0,528.0,3.0,1268.0,9.0,1528.0,1250.0,1015.0,1457.0,804.0,3095.0,755.0,619.0,167.0,831.0,1437.0,1709.0,570.0,202.0,226.0,418.0,1998.0,2960.0,1155.0,1275.0,1162.0,742.0,1086.0,474.0,28.0,224.0,7.0,43.0,4349.0,137.0,1271.0,249.0,1413.0,4311.0,8.0,23.0,47.0,2.0,659.0,529.0,1766.0,359.0,3.0,0.0,2008.0,24.0,7.0,4.0,2286.0,3994.0,4121.0,80.0,496.0,109.0,23.0,861.0,1792.0,2.0,0.0,38.0,795.0,8776.0,6020.0,22.0
fake_negC_rand_28,5586.0,443.0,937.0,2383.0,50.0,218.0,16355.0,267.0,637.0,64.0,86.0,577.0,1024.0,1954.0,460.0,126.0,2953.0,11.0,29.0,30.0,6086.0,24907.0,1460.0,3959.0,1160.0,18945.0,18401.0,26263.0,28.0,93.0,3.0,8.0,10.0,1142.0,34.0,815.0,21.0,2629.0,984.0,3087.0,3366.0,649.0,3181.0,206.0,445.0,77.0,522.0,472.0,705.0,419.0,120.0,129.0,111.0,5627.0,3188.0,2491.0,3224.0,1823.0,809.0,1898.0,790.0,86.0,41.0,5.0,1.0,7610.0,285.0,3907.0,425.0,2286.0,3996.0,10.0,149.0,264.0,1.0,1615.0,2566.0,1925.0,441.0,11.0,10.0,3061.0,2.0,24.0,5.0,1248.0,8165.0,8515.0,385.0,935.0,234.0,184.0,1330.0,4704.0,22.0,0.0,119.0,1461.0,56822.0,24037.0,1.0
fake_negC_rand_31,523.0,33.0,61.0,189.0,0.0,33.0,1050.0,62.0,130.0,67.0,17.0,45.0,124.0,220.0,3.0,8.0,390.0,2.0,4.0,21.0,553.0,1400.0,2108.0,259.0,136.0,4195.0,3247.0,1919.0,1.0,0.0,9.0,1.0,0.0,197.0,2.0,157.0,8.0,544.0,63.0,641.0,101.0,82.0,427.0,170.0,116.0,12.0,117.0,224.0,446.0,100.0,54.0,63.0,217.0,494.0,607.0,373.0,650.0,436.0,455.0,434.0,211.0,1.0,1.0,93.0,0.0,1228.0,43.0,297.0,7.0,379.0,1015.0,12.0,1.0,14.0,0.0,71.0,226.0,481.0,84.0,0.0,0.0,641.0,1.0,0.0,1.0,223.0,1206.0,504.0,13.0,101.0,20.0,10.0,355.0,343.0,0.0,0.0,39.0,227.0,7633.0,4556.0,1.0
fake_negC_rand_42,2995.0,10.0,236.0,976.0,40.0,1.0,5587.0,57.0,118.0,155.0,34.0,144.0,219.0,837.0,34.0,32.0,2485.0,21.0,40.0,10.0,2564.0,5902.0,265.0,7705.0,185.0,6785.0,7827.0,14849.0,0.0,15.0,0.0,3.0,129.0,329.0,7.0,349.0,0.0,741.0,968.0,1178.0,2301.0,574.0,1129.0,130.0,441.0,173.0,110.0,158.0,419.0,65.0,81.0,164.0,135.0,2518.0,1599.0,1739.0,782.0,985.0,457.0,867.0,301.0,6.0,17.0,2.0,6.0,5604.0,116.0,1200.0,65.0,1081.0,2123.0,0.0,65.0,87.0,0.0,453.0,1056.0,1150.0,55.0,0.0,2.0,1926.0,44.0,6.0,25.0,1520.0,1763.0,4143.0,155.0,557.0,36.0,6.0,469.0,3325.0,2.0,0.0,10.0,892.0,10230.0,8238.0,0.0
fake_negC_rand_43,2804.0,171.0,1125.0,1111.0,1.0,28.0,2403.0,124.0,328.0,159.0,4.0,382.0,922.0,1679.0,291.0,31.0,1645.0,14.0,41.0,16.0,3173.0,2586.0,528.0,1952.0,3152.0,6667.0,9499.0,6956.0,0.0,0.0,2.0,15.0,1.0,1670.0,96.0,423.0,1.0,496.0,192.0,285.0,291.0,228.0,1631.0,675.0,521.0,24.0,623.0,217.0,545.0,383.0,91.0,96.0,410.0,1740.0,572.0,1391.0,814.0,864.0,685.0,996.0,114.0,119.0,21.0,5.0,12.0,3889.0,151.0,486.0,70.0,996.0,1349.0,36.0,17.0,141.0,0.0,219.0,594.0,1142.0,189.0,15.0,0.0,1653.0,2.0,11.0,8.0,623.0,4275.0,3896.0,285.0,632.0,25.0,39.0,280.0,2059.0,1.0,0.0,89.0,479.0,9497.0,6576.0,0.0
folA_1_56_B_MM10,2802.0,858.0,1564.0,2122.0,595.0,328.0,9927.0,544.0,746.0,299.0,172.0,291.0,1456.0,2609.0,320.0,156.0,5185.0,151.0,108.0,29.0,3462.0,9496.0,911.0,822.0,977.0,53018.0,21942.0,25764.0,0.0,18.0,8.0,19.0,25.0,159.0,17.0,418.0,51.0,3708.0,718.0,1388.0,4074.0,869.0,3663.0,990.0,943.0,525.0,905.0,1855.0,876.0,1016.0,854.0,457.0,1194.0,2163.0,4186.0,1265.0,1212.0,1292.0,291.0,2695.0,1735.0,22.0,3.0,52.0,68.0,9735.0,843.0,3177.0,454.0,2281.0,4065.0,0.0,237.0,544.0,0.0,2224.0,1894.0,4076.0,897.0,50.0,3.0,2460.0,5.0,16.0,14.0,2834.0,8245.0,5530.0,588.0,1337.0,201.0,321.0,2016.0,3894.0,16.0,0.0,295.0,5099.0,40457.0,18300.0,103.0
folA_1_56_B_MM11,2730.0,356.0,1757.0,2447.0,22.0,32.0,14223.0,165.0,352.0,76.0,65.0,164.0,832.0,2688.0,167.0,18.0,5711.0,136.0,37.0,85.0,4798.0,13347.0,852.0,2576.0,872.0,18864.0,36152.0,27111.0,1.0,47.0,2.0,74.0,0.0,1124.0,33.0,1410.0,7.0,3560.0,1468.0,2032.0,5768.0,989.0,3335.0,1256.0,1025.0,291.0,1302.0,1859.0,1700.0,1316.0,520.0,266.0,1299.0,5083.0,7323.0,1844.0,1353.0,2440.0,509.0,2774.0,764.0,131.0,14.0,69.0,20.0,11700.0,776.0,3898.0,646.0,4946.0,5679.0,10.0,716.0,364.0,1.0,2387.0,2122.0,2710.0,584.0,3.0,20.0,4476.0,69.0,36.0,2.0,4361.0,12207.0,7151.0,861.0,1298.0,117.0,111.0,1718.0,4474.0,9.0,0.0,365.0,5639.0,32971.0,14232.0,1.0
folA_1_56_B_MM14,8664.0,438.0,2318.0,4525.0,66.0,46.0,19992.0,490.0,608.0,304.0,173.0,466.0,2010.0,3831.0,261.0,24.0,9198.0,236.0,165.0,39.0,8800.0,22958.0,2237.0,4779.0,1793.0,29505.0,25012.0,71387.0,1.0,2.0,60.0,200.0,81.0,2334.0,82.0,2387.0,29.0,7323.0,1580.0,4745.0,6462.0,3125.0,7504.0,3310.0,2069.0,750.0,2615.0,1858.0,2593.0,1617.0,1742.0,530.0,1277.0,11856.0,9282.0,3825.0,4043.0,3082.0,1539.0,3501.0,1009.0,46.0,8.0,22.0,2.0,21030.0,806.0,5833.0,459.0,8056.0,6637.0,5.0,439.0,386.0,1.0,1702.0,2513.0,7142.0,946.0,26.0,27.0,7653.0,29.0,14.0,46.0,8671.0,17212.0,11634.0,906.0,3626.0,183.0,197.0,2207.0,4531.0,334.0,15.0,6855.0,29668.0,30460.0,22753.0,45.0
folA_1_56_B_MM2,0.0,1.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,5.0,1.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,256.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,228.0,0.0,0.0,2.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,27.0,0.0,34.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,7.0,19.0,0.0
folA_1_56_B_MM3,0.0,24.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,122.0,4.0,0.0,18.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,98.0,68.0,0.0,40.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,6.0,2.0,0.0
folA_1_56_B_MM6,5.0,2.0,1.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,0.0,2.0,1.0,554.0,30.0,4.0,5.0,0.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,91.0,15.0,0.0,0.0,420.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,3.0,1.0,0.0,3.0,0.0,3.0,10.0,3.0,0.0,0.0,10.0,42.0,137.0,11.0
folA_1_56_B_MM9,9.0,18.0,1.0,1.0,0.0,2.0,21.0,6.0,15.0,0.0,0.0,53.0,13.0,4.0,0.0,3.0,82.0,0.0,7.0,8.0,186.0,49.0,1.0,1.0,0.0,117.0,74.0,25.0,3.0,0.0,0.0,85.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,15.0,0.0,19.0,20.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,1.0,1.0,2.0,13.0,0.0,23.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,55.0,2.0,1.0,1.0,0.0,5.0,2.0,0.0,5.0,3.0,4.0,48.0,0.0,0.0,7.0,19.0,0.0,0.0,32.0,23.0,7.0,24.0,1.0,1.0,0.0,23.0,31.0,0.0,0.0,24.0,10.0,156.0,407.0,0.0
folA_1_56_C,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
folA_3_242_B_MM3,2102.0,286.0,873.0,1873.0,38.0,47.0,7662.0,538.0,640.0,88.0,122.0,404.0,902.0,1302.0,339.0,74.0,2103.0,44.0,31.0,45.0,2899.0,6598.0,636.0,122.0,2240.0,916.0,4920.0,14278.0,2.0,1.0,34.0,5.0,3.0,7780.0,69.0,852.0,13.0,770.0,885.0,1091.0,1948.0,733.0,1944.0,334.0,243.0,92.0,248.0,1007.0,533.0,445.0,319.0,121.0,623.0,359.0,268.0,267.0,148.0,272.0,66.0,857.0,488.0,10.0,55.0,86.0,9.0,10552.0,511.0,3323.0,381.0,2496.0,2452.0,1.0,162.0,338.0,0.0,1007.0,742.0,2615.0,504.0,24.0,22.0,3889.0,7.0,108.0,14.0,1576.0,5984.0,4946.0,201.0,482.0,237.0,189.0,1803.0,6069.0,1.0,28.0,53.0,1440.0,29368.0,29014.0,0.0
folA_3_242_C,66.0,34.0,13.0,11.0,16.0,25.0,65.0,59.0,29.0,37.0,3.0,38.0,32.0,28.0,51.0,42.0,17.0,0.0,17.0,25.0,58.0,54.0,12.0,3.0,319.0,37.0,96.0,181.0,4.0,0.0,0.0,0.0,0.0,377.0,222.0,2.0,55.0,74.0,1.0,10.0,31.0,13.0,24.0,16.0,1.0,4.0,1.0,18.0,19.0,23.0,0.0,0.0,72.0,37.0,4.0,28.0,15.0,5.0,25.0,26.0,37.0,28.0,0.0,20.0,6.0,287.0,0.0,29.0,5.0,38.0,19.0,0.0,4.0,343.0,0.0,22.0,4.0,40.0,1.0,0.0,0.0,84.0,0.0,30.0,5.0,51.0,52.0,58.0,8.0,25.0,14.0,0.0,108.0,1599.0,0.0,0.0,7.0,1081.0,3004.0,1526.0,0.0
gdhA_1_42_B_MM10,1217.0,41.0,164.0,619.0,3.0,19.0,2463.0,11.0,144.0,18.0,12.0,43.0,120.0,232.0,32.0,85.0,540.0,49.0,4.0,9.0,665.0,2524.0,270.0,208.0,245.0,4807.0,4049.0,1785.0,0.0,0.0,0.0,0.0,0.0,359.0,19.0,2121.0,14.0,753.0,238.0,276.0,186.0,166.0,153.0,146.0,175.0,5.0,267.0,138.0,464.0,151.0,26.0,0.0,69.0,861.0,673.0,168.0,369.0,144.0,240.0,246.0,88.0,0.0,7.0,0.0,0.0,1655.0,49.0,516.0,10.0,274.0,757.0,2.0,1.0,14.0,0.0,176.0,375.0,319.0,63.0,0.0,0.0,218.0,8.0,1.0,18.0,106.0,691.0,1061.0,18.0,192.0,12.0,32.0,481.0,640.0,0.0,1.0,36.0,370.0,2457.0,4950.0,0.0
gdhA_1_42_B_MM14,58.0,0.0,0.0,12.0,0.0,12.0,2.0,2.0,0.0,28.0,0.0,57.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,10.0,0.0,62.0,6.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,50.0,1.0,4.0,1.0,13.0,23.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,7.0,3.0,0.0
gdhA_1_42_B_MM4,2114.0,34.0,321.0,943.0,24.0,7.0,4506.0,33.0,262.0,32.0,61.0,120.0,232.0,400.0,14.0,39.0,1804.0,34.0,18.0,12.0,2220.0,2613.0,313.0,1091.0,88.0,7528.0,5342.0,8583.0,0.0,6.0,0.0,2.0,0.0,699.0,8.0,610.0,9.0,4406.0,437.0,435.0,1822.0,266.0,847.0,197.0,462.0,9.0,214.0,19.0,390.0,11.0,3.0,4.0,9.0,125.0,640.0,81.0,32.0,28.0,6.0,316.0,177.0,28.0,19.0,3.0,0.0,3332.0,134.0,579.0,210.0,1423.0,1977.0,1.0,21.0,13.0,0.0,450.0,685.0,850.0,105.0,150.0,0.0,2213.0,1.0,23.0,1.0,593.0,2161.0,2185.0,51.0,398.0,54.0,15.0,465.0,2281.0,0.0,12.0,43.0,275.0,9847.0,3304.0,1.0
gdhA_1_42_B_MM6,605.0,61.0,263.0,1261.0,18.0,17.0,1549.0,59.0,61.0,14.0,1702.0,19.0,117.0,294.0,27.0,52.0,546.0,28.0,19.0,6.0,1237.0,2061.0,111.0,251.0,84.0,3259.0,6736.0,7851.0,0.0,0.0,0.0,1.0,0.0,249.0,1.0,380.0,0.0,721.0,1975.0,447.0,416.0,174.0,268.0,113.0,51.0,0.0,111.0,39.0,106.0,7.0,1.0,4.0,9.0,67.0,560.0,31.0,15.0,21.0,9.0,244.0,19.0,0.0,4.0,0.0,0.0,1549.0,18.0,491.0,23.0,606.0,582.0,0.0,28.0,24.0,0.0,219.0,159.0,441.0,174.0,0.0,0.0,541.0,3.0,1.0,1.0,172.0,827.0,962.0,55.0,132.0,7.0,10.0,414.0,861.0,17.0,0.0,9.0,322.0,6312.0,1313.0,0.0
