,dapA_1_98_B_MM14,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapA_1_98_W_MM1,dapA_3_214_B_MM14,dapA_3_214_B_MM6,dapA_3_214_B_MM9,dapA_3_214_C,dapA_3_214_W_MM1,dapB_1_18_B_MM11,dapB_1_18_B_MM13,dapB_1_18_B_MM14,dapB_1_18_B_MM5,dapB_1_18_C,dapB_3_239_B_MM14,dapB_3_239_B_MM9,dapB_3_239_C,dapB_3_239_W_MM1,fake_negC_rand_18,fake_negC_rand_28,fake_negC_rand_31,fake_negC_rand_42,fake_negC_rand_43,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,gdhA_1_42_B_MM10,gdhA_1_42_B_MM14,gdhA_1_42_B_MM4,gdhA_1_42_B_MM6,gdhA_1_42_B_MM8,gdhA_1_42_C,gdhA_3_216_B_MM10,gdhA_3_216_B_MM14,gdhA_3_216_B_MM4,gdhA_3_216_B_MM6,gdhA_3_216_B_MM8,gdhA_3_216_C,gltB_1_17_B_MM10,gltB_1_17_B_MM14,gltB_1_17_B_MM4,gltB_1_17_B_MM6,gltB_1_17_B_MM8,gltB_1_17_C,gltB_3_284_B_MM10,gltB_3_284_B_MM14,gltB_3_284_B_MM4,gltB_3_284_B_MM6,gltB_3_284_B_MM8,gltB_3_284_C,glyA_1_26_B_MM11,glyA_1_26_B_MM12,glyA_1_26_B_MM4,glyA_1_26_B_MM8,glyA_1_26_B_MM9,glyA_1_26_C,glyA_3_279_B_MM14,glyA_3_279_B_MM3,glyA_3_279_B_MM6,glyA_3_279_C,negC_rand_42,purL_1_25_B_MM14,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purL_3_201_B_MM11,purL_3_201_B_MM14,purL_3_201_B_MM5,purL_3_201_B_MM9,purL_3_201_C,purL_3_201_W_MM1,purN_1_86_B_MM12,purN_1_86_B_MM2,purN_1_86_B_MM4,purN_1_86_C,purN_3_238_B_MM10,purN_3_238_B_MM11,purN_3_238_B_MM14,purN_3_238_B_MM4,purN_3_238_B_MM5,purN_3_238_C,purN_3_238_W_MM1,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
dapA_3_214_W_MM1,568.0,217.0,499.0,399.0,131.0,211.0,717.0,1230.0,1039.0,427.0,1418.0,900.0,1246.0,863.0,716.0,222.0,344.0,123.0,286.0,612.0,464.0,640.0,133.0,249.0,334.0,837.0,629.0,739.0,3.0,73.0,11.0,263.0,24.0,166.0,661.0,91.0,1.0,225.0,14.0,46.0,353.0,12.0,245.0,377.0,69.0,187.0,34.0,442.0,347.0,84.0,13.0,50.0,126.0,389.0,146.0,263.0,134.0,188.0,83.0,411.0,552.0,514.0,47.0,211.0,7.0,733.0,150.0,433.0,270.0,212.0,299.0,55.0,285.0,918.0,58.0,274.0,227.0,295.0,279.0,177.0,22.0,190.0,408.0,26.0,74.0,2109.0,1063.0,1023.0,436.0,571.0,474.0,335.0,332.0,117.0,110.0,77.0,310.0,91.0,850.0,535.0,89.0
dapB_1_18_B_MM11,1333.0,473.0,732.0,646.0,119.0,249.0,1065.0,773.0,581.0,770.0,466.0,1542.0,316.0,438.0,179.0,12.0,322.0,75.0,346.0,155.0,850.0,1263.0,239.0,384.0,632.0,2251.0,1848.0,2454.0,90.0,25.0,25.0,111.0,0.0,717.0,497.0,199.0,23.0,143.0,243.0,72.0,402.0,615.0,712.0,307.0,344.0,202.0,211.0,622.0,346.0,227.0,311.0,33.0,546.0,2553.0,752.0,1622.0,671.0,962.0,349.0,194.0,207.0,4.0,1.0,2.0,2.0,1009.0,321.0,788.0,174.0,648.0,292.0,1.0,57.0,232.0,1.0,462.0,246.0,432.0,222.0,39.0,16.0,334.0,58.0,42.0,25.0,1032.0,1392.0,2013.0,536.0,1671.0,436.0,716.0,1105.0,430.0,157.0,1.0,408.0,867.0,1447.0,689.0,348.0
dapB_1_18_B_MM13,1359.0,852.0,2279.0,959.0,271.0,695.0,2357.0,984.0,809.0,743.0,736.0,389.0,2750.0,764.0,578.0,30.0,386.0,92.0,549.0,125.0,867.0,2051.0,232.0,735.0,506.0,2652.0,2099.0,2947.0,22.0,5.0,71.0,91.0,34.0,999.0,213.0,57.0,20.0,321.0,359.0,529.0,488.0,281.0,478.0,937.0,463.0,189.0,246.0,768.0,538.0,858.0,561.0,67.0,829.0,1787.0,1264.0,1168.0,1408.0,1608.0,617.0,640.0,429.0,25.0,37.0,20.0,2.0,3150.0,354.0,1014.0,110.0,429.0,442.0,35.0,82.0,168.0,16.0,632.0,683.0,766.0,381.0,37.0,12.0,559.0,81.0,134.0,33.0,1003.0,1951.0,2222.0,668.0,2405.0,680.0,639.0,917.0,1445.0,74.0,5.0,430.0,1044.0,1833.0,1865.0,493.0
dapB_1_18_B_MM14,608.0,273.0,599.0,890.0,31.0,248.0,1600.0,978.0,840.0,772.0,76.0,239.0,821.0,2499.0,313.0,95.0,389.0,44.0,258.0,242.0,424.0,1699.0,230.0,499.0,754.0,2139.0,2471.0,3914.0,1.0,15.0,15.0,19.0,21.0,475.0,157.0,163.0,19.0,76.0,40.0,88.0,181.0,278.0,260.0,414.0,579.0,239.0,454.0,202.0,275.0,523.0,184.0,174.0,311.0,929.0,966.0,1060.0,697.0,875.0,262.0,332.0,195.0,41.0,40.0,3.0,32.0,1310.0,474.0,803.0,152.0,507.0,659.0,20.0,216.0,336.0,0.0,606.0,406.0,267.0,255.0,34.0,57.0,798.0,43.0,61.0,3.0,1092.0,1710.0,1716.0,216.0,796.0,126.0,284.0,768.0,830.0,53.0,5.0,214.0,531.0,1616.0,1380.0,112.0
dapB_1_18_B_MM5,30.0,125.0,198.0,48.0,57.0,19.0,217.0,154.0,73.0,291.0,39.0,14.0,5.0,0.0,757.0,37.0,12.0,3.0,66.0,5.0,16.0,228.0,17.0,13.0,24.0,269.0,128.0,169.0,70.0,1.0,0.0,48.0,1.0,12.0,67.0,0.0,0.0,11.0,28.0,11.0,18.0,3.0,15.0,133.0,37.0,7.0,7.0,32.0,10.0,150.0,144.0,8.0,120.0,96.0,83.0,46.0,111.0,46.0,35.0,126.0,34.0,0.0,0.0,0.0,0.0,174.0,82.0,54.0,6.0,24.0,11.0,0.0,4.0,46.0,0.0,39.0,63.0,84.0,34.0,7.0,0.0,23.0,1.0,20.0,0.0,99.0,172.0,130.0,68.0,353.0,90.0,210.0,188.0,60.0,16.0,12.0,223.0,338.0,125.0,290.0,132.0
dapB_1_18_C,18.0,53.0,72.0,172.0,20.0,40.0,88.0,116.0,1.0,140.0,1.0,23.0,3.0,1.0,3.0,385.0,0.0,1.0,0.0,18.0,0.0,12.0,0.0,73.0,138.0,21.0,21.0,112.0,0.0,0.0,0.0,0.0,0.0,29.0,45.0,0.0,0.0,17.0,1.0,0.0,20.0,103.0,23.0,32.0,0.0,65.0,6.0,56.0,28.0,75.0,155.0,2.0,1.0,39.0,51.0,57.0,22.0,0.0,162.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,23.0,1.0,0.0,1.0,2.0,43.0,0.0,11.0,0.0,26.0,8.0,39.0,3.0,0.0,0.0,61.0,0.0,8.0,0.0,95.0,163.0,14.0,20.0,21.0,0.0,43.0,25.0,19.0,0.0,0.0,148.0,76.0,2.0,71.0,23.0
dapB_3_239_B_MM14,598.0,446.0,937.0,825.0,261.0,259.0,1210.0,205.0,836.0,716.0,144.0,690.0,412.0,582.0,728.0,563.0,1787.0,252.0,355.0,225.0,385.0,1435.0,160.0,233.0,539.0,1750.0,1722.0,2386.0,82.0,1.0,23.0,49.0,77.0,360.0,50.0,221.0,95.0,195.0,180.0,211.0,361.0,294.0,695.0,255.0,307.0,47.0,126.0,108.0,437.0,224.0,152.0,160.0,161.0,747.0,445.0,487.0,546.0,243.0,502.0,514.0,415.0,36.0,14.0,3.0,0.0,970.0,60.0,270.0,255.0,427.0,743.0,71.0,78.0,142.0,9.0,453.0,349.0,572.0,154.0,0.0,13.0,347.0,4.0,66.0,130.0,622.0,458.0,1521.0,175.0,403.0,153.0,85.0,430.0,1067.0,49.0,7.0,329.0,299.0,1769.0,1074.0,97.0
dapB_3_239_B_MM9,172.0,432.0,454.0,586.0,110.0,266.0,478.0,328.0,489.0,401.0,249.0,266.0,1116.0,219.0,954.0,336.0,147.0,801.0,114.0,313.0,112.0,425.0,109.0,95.0,319.0,886.0,504.0,696.0,4.0,57.0,137.0,150.0,54.0,147.0,26.0,84.0,27.0,169.0,118.0,267.0,18.0,44.0,159.0,555.0,66.0,59.0,245.0,84.0,63.0,46.0,119.0,1.0,176.0,125.0,158.0,55.0,283.0,165.0,196.0,326.0,312.0,30.0,1.0,104.0,50.0,393.0,82.0,315.0,143.0,174.0,340.0,10.0,107.0,231.0,7.0,196.0,87.0,178.0,315.0,87.0,38.0,104.0,172.0,16.0,32.0,487.0,490.0,311.0,266.0,457.0,155.0,200.0,335.0,274.0,76.0,1.0,419.0,168.0,302.0,717.0,164.0
dapB_3_239_C,487.0,1016.0,377.0,616.0,216.0,718.0,579.0,1093.0,1463.0,857.0,174.0,902.0,607.0,1414.0,1196.0,621.0,296.0,403.0,1155.0,545.0,267.0,415.0,93.0,157.0,747.0,772.0,531.0,1064.0,29.0,19.0,74.0,42.0,14.0,259.0,56.0,23.0,3.0,150.0,164.0,10.0,137.0,219.0,369.0,237.0,69.0,353.0,186.0,220.0,90.0,265.0,160.0,75.0,386.0,416.0,209.0,211.0,384.0,202.0,396.0,130.0,602.0,36.0,144.0,43.0,99.0,767.0,109.0,461.0,199.0,75.0,338.0,119.0,315.0,760.0,26.0,375.0,114.0,1124.0,345.0,109.0,122.0,546.0,90.0,109.0,80.0,1185.0,1441.0,893.0,358.0,888.0,534.0,815.0,982.0,594.0,150.0,44.0,749.0,356.0,715.0,792.0,510.0
dapB_3_239_W_MM1,362.0,851.0,618.0,708.0,675.0,524.0,852.0,775.0,315.0,449.0,378.0,579.0,1438.0,730.0,875.0,408.0,292.0,151.0,356.0,1254.0,221.0,748.0,238.0,175.0,442.0,1174.0,515.0,907.0,26.0,36.0,61.0,115.0,110.0,416.0,268.0,82.0,23.0,143.0,305.0,13.0,371.0,202.0,278.0,164.0,117.0,156.0,116.0,78.0,235.0,59.0,129.0,212.0,156.0,386.0,362.0,255.0,314.0,326.0,127.0,110.0,842.0,241.0,53.0,220.0,53.0,406.0,167.0,750.0,264.0,228.0,592.0,65.0,280.0,1178.0,0.0,293.0,280.0,557.0,238.0,156.0,42.0,193.0,190.0,261.0,221.0,1223.0,940.0,487.0,716.0,597.0,889.0,358.0,1059.0,281.0,306.0,40.0,718.0,304.0,732.0,688.0,136.0
fake_negC_rand_18,1150.0,888.0,1765.0,1529.0,420.0,363.0,2263.0,544.0,756.0,654.0,626.0,931.0,1560.0,1390.0,1802.0,799.0,1824.0,212.0,635.0,580.0,6160.0,4628.0,379.0,1371.0,1471.0,4692.0,2443.0,4820.0,8.0,26.0,15.0,74.0,115.0,397.0,107.0,436.0,7.0,721.0,294.0,439.0,749.0,561.0,1657.0,1191.0,647.0,206.0,949.0,1026.0,952.0,541.0,387.0,87.0,337.0,1229.0,2278.0,731.0,1322.0,987.0,1059.0,939.0,874.0,111.0,7.0,113.0,71.0,1989.0,253.0,1380.0,360.0,869.0,1339.0,27.0,294.0,378.0,2.0,655.0,270.0,1311.0,352.0,27.0,32.0,677.0,68.0,3.0,18.0,1793.0,2139.0,2736.0,271.0,956.0,483.0,379.0,955.0,1334.0,275.0,214.0,496.0,999.0,2658.0,2470.0,429.0
fake_negC_rand_28,3441.0,2209.0,2409.0,2293.0,403.0,683.0,6901.0,1633.0,2951.0,1166.0,840.0,2131.0,1812.0,2392.0,1646.0,776.0,1182.0,385.0,418.0,819.0,2435.0,12068.0,1305.0,1350.0,1585.0,11780.0,7688.0,9406.0,76.0,133.0,125.0,186.0,87.0,1626.0,298.0,409.0,166.0,1537.0,496.0,1421.0,1893.0,833.0,2628.0,811.0,730.0,249.0,1411.0,1292.0,1090.0,831.0,321.0,307.0,368.0,3858.0,2521.0,2092.0,2647.0,1737.0,894.0,2254.0,1779.0,289.0,271.0,71.0,23.0,3924.0,797.0,3111.0,981.0,1635.0,2133.0,245.0,861.0,1223.0,1.0,885.0,1376.0,2348.0,1158.0,190.0,108.0,2452.0,158.0,356.0,39.0,1502.0,4408.0,6828.0,1519.0,2188.0,1285.0,706.0,2212.0,2828.0,165.0,42.0,1837.0,2062.0,14961.0,7484.0,603.0
fake_negC_rand_31,594.0,212.0,405.0,151.0,72.0,103.0,630.0,384.0,336.0,342.0,134.0,129.0,421.0,348.0,313.0,355.0,163.0,212.0,296.0,431.0,559.0,1246.0,1257.0,207.0,241.0,2693.0,1734.0,1603.0,0.0,22.0,2.0,76.0,0.0,322.0,49.0,168.0,27.0,566.0,26.0,658.0,91.0,17.0,490.0,256.0,157.0,161.0,113.0,352.0,187.0,207.0,72.0,194.0,658.0,737.0,755.0,343.0,208.0,436.0,187.0,460.0,217.0,19.0,0.0,95.0,42.0,728.0,156.0,434.0,143.0,190.0,667.0,41.0,24.0,145.0,14.0,282.0,174.0,550.0,159.0,0.0,20.0,249.0,50.0,152.0,1.0,349.0,887.0,714.0,91.0,293.0,327.0,491.0,649.0,112.0,26.0,13.0,460.0,630.0,2758.0,2143.0,117.0
fake_negC_rand_42,1151.0,265.0,770.0,995.0,66.0,213.0,2363.0,374.0,799.0,2388.0,287.0,1103.0,822.0,1307.0,753.0,313.0,1081.0,193.0,249.0,285.0,1090.0,2980.0,174.0,1547.0,582.0,3834.0,2935.0,5156.0,6.0,16.0,41.0,195.0,46.0,506.0,143.0,211.0,1.0,318.0,806.0,644.0,819.0,507.0,634.0,332.0,373.0,151.0,70.0,329.0,484.0,69.0,151.0,244.0,350.0,1521.0,801.0,787.0,513.0,770.0,492.0,955.0,808.0,4.0,17.0,1.0,87.0,2315.0,170.0,1232.0,87.0,450.0,1067.0,139.0,269.0,299.0,0.0,248.0,605.0,859.0,105.0,30.0,1.0,672.0,126.0,113.0,62.0,1395.0,941.0,2504.0,199.0,876.0,479.0,271.0,1174.0,2183.0,179.0,1.0,275.0,798.0,2838.0,3277.0,149.0
fake_negC_rand_43,2950.0,682.0,2884.0,1740.0,167.0,619.0,1415.0,1259.0,995.0,1247.0,458.0,1523.0,2532.0,1857.0,1951.0,743.0,1479.0,303.0,516.0,477.0,2130.0,2657.0,464.0,1186.0,3577.0,4165.0,5794.0,4320.0,115.0,21.0,38.0,74.0,32.0,2394.0,346.0,454.0,46.0,1126.0,267.0,362.0,903.0,389.0,1701.0,1220.0,1151.0,88.0,989.0,741.0,578.0,719.0,576.0,281.0,882.0,1746.0,996.0,1130.0,1832.0,1395.0,468.0,2169.0,643.0,313.0,73.0,155.0,43.0,4082.0,474.0,1146.0,513.0,1261.0,1076.0,65.0,349.0,988.0,6.0,950.0,1469.0,2123.0,383.0,152.0,199.0,924.0,124.0,81.0,25.0,1346.0,4342.0,4857.0,1005.0,2138.0,758.0,644.0,898.0,1881.0,54.0,152.0,447.0,1238.0,4432.0,4346.0,409.0
